Source,Full Paragraph Text,Interaction Present Disagreement,Scale Disagreement,claude3.7: Interaction Present,claude3.7: Confidence,claude3.7: Scales,claude3.7: Causal Type,claude3.7: Causal Pathway,claude3.7: Scale Explanations,claude3.7: Summary,4o: Interaction Present,4o: Confidence,4o: Scales,4o: Causal Type,4o: Causal Pathway,4o: Scale Explanations,4o: Summary,o4_mini: Interaction Present,o4_mini: Confidence,o4_mini: Scales,o4_mini: Causal Type,o4_mini: Causal Pathway,o4_mini: Scale Explanations,o4_mini: Summary,gemini2.5: Interaction Present,gemini2.5: Confidence,gemini2.5: Scales,gemini2.5: Causal Type,gemini2.5: Causal Pathway,gemini2.5: Scale Explanations,gemini2.5: Summary
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,"For instance in Sekondi, Ghana, a three-day workshop by the Unilever Ghana Foundation taught 60 women how to think and act like entrepreneurs, coached them in bookkeeping procedures, and cash and working capital management. This brings to more than 700 the number of women trained in Ghana and supports Unilever’s commitment to empower 5 million women by 2020.",No,Environmental and Societal,Yes,0.9,"Individual, Organizational",Direct Causal Link,Organizational -> Individual,Organizational: The Unilever Ghana Foundation is a formal organization conducting the workshop as part of Unilever's broader commitment.; Individual: The 60 women (and more broadly 700 women) who received entrepreneurship training represent individuals benefiting from the program.,[Organizational -> Individual] The Unilever Ghana Foundation's entrepreneurship workshop directly empowered 60 women (and more broadly 700 women) with business skills as part of the company's commitment to empower 5 million women.,Yes,0.9,"Individual, Organizational",Direct Causal Link,Organizational -> Individual,"Individual: The workshop targeted specific women, teaching them entrepreneurial skills.; Organizational: Unilever Ghana Foundation organized and conducted the workshop as part of its broader initiative.",[Organizational -> Individual] The Unilever Ghana Foundation's workshop empowered women by teaching them entrepreneurial skills.,Yes,0.9,"Environmental and Societal, Individual, Organizational",Causal Chain,Individual -> Organizational -> Environmental and Societal,Individual: The 60 women participating in the workshop represent individual entrepreneurs being trained.; Organizational: The Unilever Ghana Foundation is an organization facilitating the training.; Environmental and Societal: The initiative contributes to broader societal goals of women's empowerment in Ghana.,"[Individual -> Organizational -> Environmental and Societal] A workshop by the Unilever Ghana Foundation empowers women entrepreneurs, contributing to societal goals of women's empowerment.",Yes,1.0,"Environmental and Societal, Individual, Organizational",Causal Chain,Organizational -> Individual -> Organizational -> Environmental and Societal,"Organizational: Unilever Ghana Foundation is a part of a single organization, and 'Unilever’s commitment' refers to a strategic goal set by the organization.; Individual:  '60 women' are specific individuals who received training, representing the individual scale.; Environmental and Societal: The goal to 'empower 5 million women by 2020' signifies a large-scale societal impact aimed at addressing broader issues like economic development and gender equality.","[Organizational -> Individual -> Organizational -> Environmental and Societal] The Unilever Ghana Foundation trained individual women, an action that supports Unilever's broader organizational commitment, which ultimately aims to empower women at an environmental and societal level."
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,"To date we have trained and recruited more than 3,400 women from nearly 1,100 villages in Pakistan as part of the Guddi Baji (‘Good Sister’) programme. This initiative helps increase sales as well as generating sustainable incomes for women through the sale of Unilever hygiene and personal care brands and through the provision of beauty services to other local women.",No,"Environmental and Societal, Inter-Organizational / Sector",Yes,0.9,"Environmental and Societal, Individual, Organizational",Bidirectional Link,Organizational <-> Individual,"Organizational: Unilever as a company implementing the Guddi Baji programme; Individual: The 3,400 women who are trained and recruited as Guddi Bajis, selling products and providing services; Environmental and Societal: The nearly 1,100 villages in Pakistan where the programme operates, representing communities at a societal level","[Organizational <-> Individual] Unilever's Guddi Baji programme provides training and income opportunities for individual women in Pakistan, while these women in turn help increase sales for Unilever's hygiene and personal care brands.",Yes,0.9,"Individual, Organizational",Direct Causal Link,Organizational -> Individual,"Individual: The women from villages who are trained and recruited.; Organizational: Unilever, which runs the Guddi Baji programme and benefits from increased sales.","[Organizational -> Individual] Unilever's Guddi Baji programme empowers women by providing training and income opportunities, thereby increasing sales.",Yes,0.9,"Individual, Inter-Organizational / Sector, Organizational",Causal Chain,Individual -> Organizational -> Inter-Organizational / Sector,"Individual: Women from local villages are trained and recruited as part of the program.; Organizational: Unilever, as a company, is involved in the initiative to promote its hygiene and personal care brands.; Inter-Organizational / Sector: The program operates within a broader context of local communities and markets, influencing and being influenced by various organizations.",[Individual -> Organizational -> Inter-Organizational / Sector] The training of women in villages enhances Unilever's sales and contributes to local economic development.,Yes,0.9,"Individual, Organizational",Feedback Loop,Organizational -> Individual -> Organizational,"Individual: Refers to the '3,400 women' recruited and trained, and 'other local women' who receive beauty services, highlighting their personal economic activity and income generation.; Organizational: Relates to 'Unilever' as a company, the 'Guddi Baji programme' as an initiative of Unilever, and the goal to 'increase sales' for Unilever brands.","[Organizational -> Individual -> Organizational] Unilever's Guddi Baji programme (Organizational) empowers women (Individual) to generate income through sales and services, which in turn increases sales for Unilever (Organizational)."
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,"In India, recruiting and training more women entrepreneurs (Shakti Ammas) were central to our rural expansion in 2014, reaching more remote villages.",No,Environmental and Societal,Yes,0.85,"Environmental and Societal, Individual, Organizational",Direct Causal Link,Organizational -> Individual -> Environmental and Societal,Organizational: The company (implied by 'our rural expansion') is implementing a strategy to expand its reach.; Individual: Women entrepreneurs (Shakti Ammas) who are being recruited and trained as individuals.; Environmental and Societal: Remote rural villages in India represent a societal/community scale.,[Organizational -> Individual -> Environmental and Societal] A company's strategy to recruit and train women entrepreneurs (Shakti Ammas) enabled its expansion into remote rural villages in India.,Yes,0.9,"Individual, Organizational",Direct Causal Link,Organizational -> Individual,Individual: The women entrepreneurs (Shakti Ammas) represent specific individuals being recruited and trained.; Organizational: The recruitment and training initiative is part of a rural expansion strategy by an organization.,[Organizational -> Individual] An organization's rural expansion strategy involves recruiting and training women entrepreneurs to reach remote villages.,Yes,0.8,"Environmental and Societal, Individual, Organizational",Causal Chain,Individual -> Organizational -> Environmental and Societal,Individual: Women entrepreneurs (Shakti Ammas) are specific individuals being recruited and trained.; Organizational: The organization is expanding its operations and initiatives to support these entrepreneurs.; Environmental and Societal: The initiative aims to impact rural communities and societal structures in remote villages.,"[Individual -> Organizational -> Environmental and Societal] Recruiting and training women entrepreneurs facilitated the organization's rural expansion, positively impacting remote villages.",Yes,1.0,"Environmental and Societal, Individual, Organizational",Causal Chain,Organizational -> Individual -> Organizational -> Environmental and Societal,"Organizational: The phrase 'our rural expansion' refers to a specific organization's strategic initiative and growth.; Individual: 'Women entrepreneurs (Shakti Ammas)' are specific individuals who are recruited and trained.; Environmental and Societal: 'Remote villages' represent communities within the broader societal context, which are being reached by the expansion.","[Organizational -> Individual -> Organizational -> Environmental and Societal] An organization's strategy of recruiting and training individual women entrepreneurs enables its rural expansion, which subsequently reaches remote villages."
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,"Our programmes also help young women and men. Our Wall’s team has developed a youth employment programme, known as ‘Feet on the Street’, to help tackle the youth jobless rate in Europe while driving our growth agenda by bringing ice cream to the streets. Wall’s provides tools and equipment, such as trikes or push carts and freezers, to enable a micro-entrepreneur to run his or her own mini-business selling ice cream and also to provide young people with their first job experience. In Portugal, Spain and Italy, 250 seasonal jobs were also created to enhance livelihoods while boosting ice cream sales. Our ambition is to have 50,000 micro-entrepreneurs by 2020 with a potential contribution to turnover of more than €100 million.",No,"Environmental and Societal, Inter-Organizational / Sector",Yes,0.9,"Individual, Organizational",Direct Causal Link,Organizational -> Individual,"Organizational: Wall's (a company/brand) has developed and is implementing the 'Feet on the Street' youth employment programme.; Individual: Young women and men, specifically micro-entrepreneurs and seasonal workers who receive employment opportunities and resources to run their own mini-businesses.","[Organizational -> Individual] Wall's company provides tools, equipment, and opportunities that directly enable individual micro-entrepreneurs to establish their own ice cream selling businesses while addressing youth unemployment.",Yes,0.9,"Environmental and Societal, Individual, Organizational",Causal Chain,Organizational -> Individual -> Environmental and Societal,"Individual: Young individuals are provided with job opportunities and tools to become micro-entrepreneurs.; Organizational: Wall’s team develops and implements the youth employment programme.; Environmental and Societal: The programme aims to tackle the youth jobless rate in Europe, impacting societal-level employment statistics.","[Organizational -> Individual -> Environmental and Societal] Wall’s youth employment programme empowers young individuals as micro-entrepreneurs, contributing to reducing youth unemployment in Europe.",Yes,0.9,"Individual, Inter-Organizational / Sector, Organizational",Causal Chain,Organizational -> Individual -> Environmental and Societal,"Individual: Young men and women are directly involved as micro-entrepreneurs and seasonal workers.; Organizational: Wall's is the organization implementing the youth employment programme.; Inter-Organizational / Sector: The programme addresses the broader issue of youth unemployment in Europe, indicating a sector-wide impact.",[Organizational -> Individual -> Environmental and Societal] Wall's youth employment programme creates jobs for young people while addressing youth unemployment in Europe.,Yes,0.9,"Environmental and Societal, Individual, Organizational",Mixed/Complex Pattern,Organizational -> Individual -> Organizational & Organizational -> Environmental and Societal,"Organizational: The entity 'Wall’s team' and 'Wall’s' refers to a specific company developing and implementing a program, and benefiting from increased 'turnover' and 'ice cream sales'.; Individual: 'Young women and men', 'micro-entrepreneur', and 'young people' refer to specific individuals or informal groups targeted by the program who run their own mini-businesses and gain job experience.; Environmental and Societal: 'Youth jobless rate in Europe' and 'livelihoods' represent broader societal economic conditions and well-being that the program aims to positively impact.","[Organizational -> Individual -> Organizational & Organizational -> Environmental and Societal] Wall's develops a youth employment program empowering individuals to become micro-entrepreneurs, which directly drives the company's growth and sales, while concurrently addressing the societal youth jobless rate and enhancing livelihoods."
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,"Domestos has led our efforts on sanitation in partnership with UNICEF. Our brand, together with the Unilever Foundation, supports UNICEF’s Community Approaches to Total Sanitation (CATS) programme which aims to eliminate open defecation by changing people’s behaviour and promoting demand for sanitation. Domestos contributed 5% of its average proceeds from specially marked bottles on sale in certain markets to UNICEF. Domestos sales continue to grow strongly and were up 7.3% in 2014.",No,"Environmental and Societal, Individual, Inter-Organizational / Sector",Yes,0.9,"Individual, Inter-Organizational / Sector, Organizational",Causal Chain,Organizational -> Inter-Organizational / Sector -> Individual,Organizational: Domestos is a brand (part of Unilever) that is taking specific actions including contributing 5% of proceeds from marked bottles.; Inter-Organizational / Sector: The partnership between Domestos/Unilever Foundation and UNICEF represents collaboration between multiple organizations.; Individual: The program explicitly targets changing individual people's behavior regarding sanitation practices.,"[Organizational -> Inter-Organizational / Sector -> Individual] Domestos (brand) provides funding to an inter-organizational partnership with UNICEF, which then implements programs to change individual sanitation behaviors.",Yes,0.9,"Environmental and Societal, Inter-Organizational / Sector, Organizational",Causal Chain,Organizational -> Inter-Organizational / Sector -> Environmental and Societal,"Organizational: Domestos, as a brand under Unilever, is an organization contributing to sanitation efforts.; Inter-Organizational / Sector: The partnership between Domestos, the Unilever Foundation, and UNICEF represents collaboration across multiple organizations.; Environmental and Societal: The CATS programme aims to eliminate open defecation, impacting societal-level sanitation systems.",[Organizational -> Inter-Organizational / Sector -> Environmental and Societal] Domestos' partnership with UNICEF through the CATS programme aims to improve societal sanitation by eliminating open defecation.,Yes,0.9,"Environmental and Societal, Inter-Organizational / Sector, Organizational",Causal Chain,Organizational -> Inter-Organizational / Sector -> Environmental and Societal,"Organizational: Domestos, as a brand, is an organization that is actively involved in sanitation efforts.; Inter-Organizational / Sector: Domestos collaborates with UNICEF, an inter-organizational partnership aimed at improving sanitation.; Environmental and Societal: The CATS programme targets societal-level issues such as open defecation and public health.",[Organizational -> Inter-Organizational / Sector -> Environmental and Societal] Domestos's partnership with UNICEF drives initiatives to improve sanitation and eliminate open defecation.,Yes,1.0,"Environmental and Societal, Individual, Organizational",Causal Chain,Organizational -> Individual -> Environmental and Societal,"Organizational: Domestos, Unilever Foundation, and UNICEF are all specific organizations or entities within an organization, leading and supporting the sanitation efforts and programs.; Individual: 'People's behaviour' directly refers to the actions and choices of individuals or informal groups, which the program aims to change.; Environmental and Societal: 'Eliminate open defecation' and 'promoting demand for sanitation' represent large-scale societal outcomes and changes in public health and environmental systems.","[Organizational -> Individual -> Environmental and Societal] Organizational entities (Domestos, Unilever, UNICEF) collaborate on a program that aims to change individual behavior, which in turn leads to the elimination of a societal-level issue (open defecation) and promotes public sanitation."
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,We believe we can create a brighter future for our children. Project Sunlight is a growing community of people who believe it is possible to build a world where everyone lives well and lives sustainably. The campaign continues to engage people in programmes that can help to contribute to a #brightfuture – almost 180 million ‘acts of sunlight’ were pledged by the end of December 2014.,Yes,None,No,0.9,N/A,N/A,N/A,,N/A,No,0.8,N/A,N/A,N/A,,N/A,Yes,0.8,"Environmental and Societal, Individual, Organizational",Causal Chain,Individual -> Organizational -> Environmental and Societal,Individual: Individuals are engaging in 'acts of sunlight' to contribute to sustainability.; Organizational: Project Sunlight represents an organized campaign aimed at fostering community engagement.; Environmental and Societal: The initiative aims to create a sustainable future for society as a whole.,[Individual -> Organizational -> Environmental and Societal] Individuals participating in Project Sunlight contribute to a collective effort for a sustainable future.,Yes,0.9,"Environmental and Societal, Individual, Organizational",Causal Chain,Organizational -> Individual -> Environmental and Societal,"Organizational: Project Sunlight is presented as a 'campaign' and a 'community' that 'continues to engage people in programmes', indicating a formal, structured initiative launched by an organization.; Individual: Refers to the 'community of people' and the 'people' who 'pledged' acts of sunlight, representing specific individuals or informal groups participating in the campaign.; Environmental and Societal: The aims of creating a 'brighter future' and a 'world where everyone lives well and lives sustainably' refer to broad societal and natural systems outcomes.","[Organizational -> Individual -> Environmental and Societal] An organizational campaign, Project Sunlight, engages individuals to perform 'acts of sunlight' that contribute to a sustainable future for society and the environment."
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,"A team in Nigeria looked at how to bring the concept of a Perfect Village to life in Africa, embracing broad areas such as water, health, hygiene, nutrition, women’s empowerment and smallholder farming. They developed a strategy we can take forward globally. Their work took them from the classroom to the field as they brought their pilot programme to life.",No,"Individual, Inter-Organizational / Sector",Yes,0.85,"Environmental and Societal, Organizational",Direct Causal Link,Organizational -> Environmental and Societal,"Organizational: A team in Nigeria that developed a strategy represents an organizational entity working as a formal group.; Environmental and Societal: The 'Perfect Village' concept and its implementation affects communities and societal structures in African villages, including areas like water, health, and women's empowerment.","[Organizational -> Environmental and Societal] A Nigerian team developed and implemented a 'Perfect Village' strategy that directly impacts community-level outcomes across multiple dimensions including water, health, and women's empowerment.",Yes,0.85,"Environmental and Societal, Individual, Organizational",Causal Chain,Individual -> Organizational -> Environmental and Societal,"Individual: The team members who developed and implemented the strategy.; Organizational: The team as a formal group working on the Perfect Village concept.; Environmental and Societal: The broader societal impact areas such as water, health, and women's empowerment.","[Individual -> Organizational -> Environmental and Societal] A team in Nigeria developed a strategy for the Perfect Village concept, impacting societal areas like health and women's empowerment.",Yes,0.8,"Environmental and Societal, Individual, Inter-Organizational / Sector, Organizational",Causal Chain,Individual -> Organizational -> Environmental and Societal,"Individual: Individuals in the team engaged in practical applications of their strategy.; Organizational: The team represents an organization that is implementing the Perfect Village concept.; Inter-Organizational / Sector: The strategy developed can be applied across various organizations and sectors globally.; Environmental and Societal: The initiative addresses broader societal issues such as health, nutrition, and women's empowerment.",[Individual -> Organizational -> Environmental and Societal] A team in Nigeria develops a strategy for the Perfect Village concept that addresses health and empowerment issues on a global scale.,Yes,0.9,"Environmental and Societal, Organizational",Bidirectional Link,Organizational <-> Environmental and Societal,"Organizational: The 'team in Nigeria' represents a formal group or internal unit working within an organizational context, developing strategies and pilot programs.; Environmental and Societal: The 'broad areas such as water, health, hygiene, nutrition, women’s empowerment and smallholder farming' and 'the field' refer to societal-level issues and natural/community systems that are the subject and location of the team's work.","[Organizational <-> Environmental and Societal] An organizational team embraces societal issues to develop a global strategy, implementing a pilot program in real-world environmental and societal contexts."
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,"Access to training and skills for women and to advancing women’s rights. A key aspect of this has been our safety programme for women and girls, with the involvement of men and boys, which we have begun at our tea plantation in Kericho, Kenya, in response to reports of sexual harassment in 2013. The programme is being rolled out to other locations. More information on our progress on women’s rights is in the Society section on pages 22 to 24, with full details to be published in our Sustainable Living Report 2014 which will be found on www.unilever.com/sustainable-living in May 2015.",No,Environmental and Societal,Yes,0.85,"Individual, Organizational",Direct Causal Link,Organizational -> Individual,"Organizational: Unilever as a company implementing a safety programme at their tea plantation in Kericho, Kenya.; Individual: Women and girls (and men and boys) who are affected by and participate in the safety programme addressing sexual harassment.","[Organizational -> Individual] Unilever implemented a safety programme at their tea plantation in Kenya to address sexual harassment issues, directly affecting the safety and rights of individual women and girls.",Yes,0.9,"Environmental and Societal, Individual, Organizational",Causal Chain,Individual -> Organizational -> Environmental and Societal,"Individual: The programme involves individual men and boys, as well as women and girls, at the tea plantation.; Organizational: Unilever, as an organization, is implementing the safety programme.; Environmental and Societal: The programme aims to advance women's rights, which is a societal-level issue.",[Individual -> Organizational -> Environmental and Societal] The involvement of individuals in Unilever's safety programme at the tea plantation aims to advance women's rights at a societal level.,Yes,0.9,"Environmental and Societal, Individual, Organizational",Causal Chain,Individual -> Organizational -> Environmental and Societal,Individual: Women and girls at the tea plantation are directly affected by the safety programme.; Organizational: Unilever is implementing the safety programme as part of its corporate responsibility initiatives.; Environmental and Societal: The programme aims to advance women's rights and address societal issues like sexual harassment.,"[Individual -> Organizational -> Environmental and Societal] The safety programme for women and girls at the tea plantation aims to enhance women's rights and safety, reflecting Unilever's commitment to societal change.",Yes,0.9,"Environmental and Societal, Individual, Organizational",Mixed/Complex Pattern,"Individual -> Organizational -> [Individual, Environmental and Societal]","Individual: Refers to 'reports of sexual harassment' (experiences of specific individuals), 'women and girls', and 'men and boys' who are the recipients and participants of the safety program.; Organizational: Represents the 'our safety programme' and 'our tea plantation', indicating actions and entities belonging to a single company (implied Unilever).; Environmental and Societal: Pertains to 'advancing women’s rights' and the 'Society section', which are broader societal concepts and systemic changes the program aims to influence.","[Individual -> Organizational -> [Individual, Environmental and Societal]] Reports of individual sexual harassment triggered an organizational safety program, which in turn benefits individuals directly and contributes to advancing women's rights at the societal level."
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_28.pdf,"To achieve Unilever’s Vision of doubling the size of its business, reducing its environmental footprint and increasing its positive social impact, we need to ensure the talent in the business today can realise these ambitions in future.",Yes,Individual,No,0.85,N/A,N/A,N/A,,N/A,Yes,0.85,"Environmental and Societal, Organizational",Direct Causal Link,Organizational -> Environmental and Societal,"Organizational: Unilever is a single organization aiming to achieve specific business goals.; Environmental and Societal: The goals include reducing environmental footprint and increasing social impact, which pertain to societal-level systems.",[Organizational -> Environmental and Societal] Unilever's strategic goals aim to directly influence its environmental and social impact.,Yes,0.8,"Environmental and Societal, Individual, Organizational",Causal Chain,Organizational -> Individual -> Environmental and Societal,"Organizational: Unilever as a company is aiming to achieve its business vision.; Individual: The talent within Unilever represents the individual employees who will help realize the company's ambitions.; Environmental and Societal: The goals include reducing environmental footprint and increasing social impact, which are societal-level concerns.",[Organizational -> Individual -> Environmental and Societal] Unilever's business vision relies on its talent to drive environmental and social improvements.,Yes,0.9,"Environmental and Societal, Individual, Organizational",Causal Chain,Organizational -> Individual -> Organizational -> Environmental and Societal,"Organizational: Refers to 'Unilever', 'its business', and 'its vision', representing a single company and its internal objectives.; Individual: Refers to 'the talent in the business today', which represents specific employees or workers within the organization.; Environmental and Societal: Refers to 'reducing its environmental footprint' and 'increasing its positive social impact', describing broader impacts on natural systems and societal well-being.",[Organizational -> Individual -> Organizational -> Environmental and Societal] Unilever's organizational vision for business growth and positive environmental/social impact necessitates developing individual talent to realize these ambitions.
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_28.pdf,"Some years ago we set three priorities for the development of our employees around the world. They were to: • build depth of capability and leadership; • live our values and build a performance culture; and • build an agile, flexible and diverse organisation.",Yes,N/A,No,0.9,N/A,N/A,N/A,,N/A,No,0.8,N/A,N/A,N/A,,N/A,No,0.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Individual, Organizational",Feedback Loop,Organizational -> Individual -> Organizational,Organizational: The entity 'we' and 'our organisation' refer to a single company setting priorities and aiming for organizational development.; Individual: 'Our employees' refers to the specific individuals within the organization whose development is prioritized.,"[Organizational -> Individual -> Organizational] The organization sets development priorities for its employees, with the aim that their improved capabilities will, in turn, build a more agile and diverse organization."
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_28.pdf,"These priorities still underpin everything we do. Our people are also the embodiment of the Unilever Sustainable Living Plan (USLP) – without their commitment and belief, the business could not achieve the plan’s three main goals of improving health and well-being, reducing our environmental impact and enhancing livelihoods. More than 75% of employees say they can contribute to the USLP in their roles and help realise our Vision.",No,Environmental and Societal,Yes,0.85,"Individual, Organizational",Direct Causal Link,Individual -> Organizational,Individual: Unilever employees ('Our people') who embody the plan and contribute through their commitment and belief; Organizational: Unilever as a company with its Sustainable Living Plan (USLP) and organizational goals,"[Individual -> Organizational] Individual employee commitment and belief enables Unilever (organization) to achieve its Sustainable Living Plan goals, with over 75% of employees contributing to the plan through their roles.",Yes,0.9,"Individual, Organizational",Direct Causal Link,Individual -> Organizational,Individual: The employees of Unilever are mentioned as key contributors.; Organizational: Unilever as a company is implementing the Sustainable Living Plan.,[Individual -> Organizational] Employees' commitment to the USLP is crucial for Unilever to achieve its sustainability goals.,Yes,0.9,"Environmental and Societal, Individual, Organizational",Causal Chain,Individual -> Organizational -> Environmental and Societal,"Individual: Employees at Unilever contribute to the Sustainable Living Plan through their roles.; Organizational: Unilever as an organization implements the Sustainable Living Plan to achieve its goals.; Environmental and Societal: The goals of the Sustainable Living Plan aim to improve health, reduce environmental impact, and enhance livelihoods at a societal level.","[Individual -> Organizational -> Environmental and Societal] Employees' commitment to the Unilever Sustainable Living Plan drives the organization's goals for health, environmental impact, and livelihoods.",Yes,1.0,"Environmental and Societal, Individual, Organizational",Causal Chain,Individual -> Organizational -> Environmental and Societal,"Individual: Refers to 'our people' and 'employees' whose commitment and belief are vital for the plan's success.; Organizational: Refers to 'the business' (Unilever) and its 'Unilever Sustainable Living Plan (USLP)' and 'Vision', which are internal company entities/initiatives.; Environmental and Societal: Refers to the broader impacts of the USLP's goals: 'improving health and well-being', 'reducing our environmental impact', and 'enhancing livelihoods', which are societal and natural system outcomes.","[Individual -> Organizational -> Environmental and Societal] The commitment and belief of individual employees are crucial for the organization (Unilever) to achieve its Sustainable Living Plan goals, which impact broader environmental and societal systems."
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_28.pdf,"This independent measure reveals our success at engaging with future leaders which has been driven in part by our Future Leaders League. This is a global competition in which universities around the world send a representative team of undergraduates to our Four Acres campus in Singapore. They are each set a demanding case study to run one of our brands, which in 2014 was TRESemmé, with a strong sustainability theme.",No,"Environmental and Societal, Inter-Organizational / Sector",Yes,0.85,"Individual, Organizational",Direct Causal Link,Organizational -> Individual,Organizational: The company (implied to be a large corporation with brands like TRESemmé) that runs the Future Leaders League competition.; Individual: The undergraduate students who participate as representatives in the competition as 'future leaders'.,[Organizational -> Individual] A corporation's global competition program (Future Leaders League) directly engages and influences undergraduate students by challenging them with brand management case studies that include sustainability themes.,Yes,0.85,"Individual, Inter-Organizational / Sector, Organizational",Convergent Influence,"[Individual, Inter-Organizational / Sector] -> Organizational",Individual: Undergraduate students representing their universities.; Organizational: The organization hosting the Future Leaders League and managing the TRESemmé brand.; Inter-Organizational / Sector: Universities from around the world participating in the competition.,"[Individual, Inter-Organizational / Sector -> Organizational] Undergraduate teams from global universities influence the host organization through their participation in the Future Leaders League competition.",Yes,0.8,"Individual, Inter-Organizational / Sector, Organizational",Causal Chain,Individual -> Organizational -> Inter-Organizational / Sector,"Individual: Undergraduate students participating in the competition represent individual future leaders.; Organizational: The organization hosting the Future Leaders League and the brand TRESemmé are part of the same entity.; Inter-Organizational / Sector: Universities from around the world are involved, creating a network of organizations participating in the competition.",[Individual -> Organizational -> Inter-Organizational / Sector] Undergraduate students engage in a global competition that enhances the organization's brand strategy and connects multiple universities.,Yes,0.9,"Environmental and Societal, Individual, Organizational",Convergent Influence,"[Organizational, Environmental and Societal] -> Individual","Individual: Refers to 'future leaders' and 'undergraduates' who are specific people participating in the competition.; Organizational: Refers to 'our' company that organizes the league and owns the brands (TRESemmé), and 'universities' which are single organizations sending teams.; Environmental and Societal: Refers to the 'strong sustainability theme' of the case study, indicating that societal-level issues (e.g., environmental concerns, community impact) are influencing the content and focus of the competition.","[Organizational, Environmental and Societal] -> Individual] The Organizational company, by incorporating an Environmental and Societal sustainability theme into its case study, engages and influences individual undergraduates during a global competition."
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_28.pdf,"All participants interact with senior management, including our CEO, Paul Polman, and receive first-hand insights into business and leadership. They learn what it’s like to contribute to a business and build ideas.",No,None,Yes,0.85,"Individual, Organizational",Bidirectional Link,Individual <-> Organizational,"Individual: The 'participants' are individuals who are interacting with senior management.; Organizational: The senior management, CEO (Paul Polman), and the business as a whole represent the organizational scale.",[Individual <-> Organizational] Individual participants interact with organizational leadership (including the CEO) to gain business insights while contributing ideas to the organization.,Yes,0.9,"Individual, Organizational",Direct Causal Link,Individual -> Organizational,"Individual: Participants are individuals who interact with senior management.; Organizational: Senior management, including the CEO, represents the organizational scale.","[Individual -> Organizational] Participants gain insights from senior management, influencing their understanding of business and leadership.",Yes,0.8,"Individual, Organizational",Direct Causal Link,Individual -> Organizational,"Individual: Participants, likely employees or stakeholders, interact directly with senior management.; Organizational: The organization is represented by its senior management, including the CEO, who provides insights and leadership.","[Individual -> Organizational] Participants gain insights from senior management, enhancing their understanding of business contributions.",Yes,1.0,"Individual, Organizational",Bidirectional Link,Individual <-> Organizational,"Individual:  'All participants' refers to specific individuals or informal groups (workers, employees) within the context.; Organizational:  'Senior management', 'our CEO, Paul Polman', and 'business' represent a single organization and its formal leadership and operations.","[Individual <-> Organizational] Participants interact with senior management and the CEO to gain business and leadership insights, learning how to contribute to the organization."
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_28.pdf,Future Leaders League started with teams from ten countries competing in 2013. In 2014 this was increased to teams from 22 countries.,Yes,N/A,No,0.95,N/A,N/A,N/A,,N/A,No,0.8,N/A,N/A,N/A,,N/A,No,0.0,N/A,N/A,N/A,,N/A,Yes,0.9,"Environmental and Societal, Organizational",Direct Causal Link,Organizational -> Environmental and Societal,"Organizational: The 'Future Leaders League' functions as a singular, structured entity or program that organizes the competition.; Environmental and Societal: The expansion involves 'countries', which represent societal-level systems and communities that provide teams for the league.","[Organizational -> Environmental and Societal] The Future Leaders League, an organizational entity, expanded its reach by including teams from an increasing number of countries."
