A: Paragraph Index,B: AI: Cross Scale (Consensus),C: Human Agreement with B (Agree/Disagree/Notes),All Models Align,Disagreement Type,Source,Full Paragraph Text,claude4: Interaction Present,claude4: Confidence,claude4: Scales,claude4: Links,claude4: Final Link,claude4: Scale Explanations,claude4: Summary,claude4: Rationale,gpt5: Interaction Present,gpt5: Confidence,gpt5: Scales,gpt5: Links,gpt5: Final Link,gpt5: Scale Explanations,gpt5: Summary,gpt5: Rationale,4o: Interaction Present,4o: Confidence,4o: Scales,4o: Links,4o: Final Link,4o: Scale Explanations,4o: Summary,4o: Rationale,gemini2.5: Interaction Present,gemini2.5: Confidence,gemini2.5: Scales,gemini2.5: Links,gemini2.5: Final Link,gemini2.5: Scale Explanations,gemini2.5: Summary,gemini2.5: Rationale
301,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,"Our approach starts with respect for the rights of women, such as safety, and extends to their promotion as well as helping to develop skills and open opportunities, both in our own operations, where 43% of managers are women, and in our value chain.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes current organizational practices and existing statistics (43% women managers) without specifying timeframes or causal relationships between different temporal scales. No explicit cross-scale interactions are present.,No,0.82,N/A,N/A,N/A,N/A,N/A,No explicit timeframes or cross-scale causal wording; statements describe current policies/conditions without linking different temporal scales.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph does not provide explicit causal links between events or processes at different temporal scales.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes a continuous, ongoing approach to women's rights, promotion, skill development, and opportunity creation. All these elements, including the current state of 43% women managers, fall under a single, consistent Long-Term scale. There are no explicit causal links between events or processes occurring at different temporal scales."
303,Yes,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,"For instance in Sekondi, Ghana, a three-day workshop by the Unilever Ghana Foundation taught 60 women how to think and act like entrepreneurs, coached them in bookkeeping procedures, and cash and working capital management. This brings to more than 700 the number of women trained in Ghana and supports Unilever’s commitment to empower 5 million women by 2020.",Yes,0.85,"Short-Term, Medium-Term",Short-Term -> Medium-Term,Short-Term -> Medium-Term,Short-Term: Three-day workshop training 60 women in entrepreneurial skills; Medium-Term: Unilever's commitment to empower 5 million women by 2020,"[Short-Term, Medium-Term] Workshop training feeds into multi-year empowerment goal.","The three-day workshop is explicitly described as supporting Unilever's 2020 commitment, creating a clear causal link from the immediate training event to the medium-term strategic goal. The workshop contributes to the cumulative progress toward the 5 million women target.",Yes,0.78,"Short-Term, Medium-Term",Short-Term -> Medium-Term,Short-Term -> Medium-Term,Short-Term: A three-day workshop is explicitly short in duration.; Medium-Term: A multi-year commitment to empower 5 million women by 2020.,"[Short-Term, Medium-Term] A three-day workshop directly supports Unilever’s multi-year goal to empower 5 million women by 2020.","The workshop is explicitly three days (short-term). The text states it 'supports' the 2020 empowerment commitment (medium-term), forming a cross-scale causal link. No long-term processes are mentioned.",Yes,0.9,"Short-Term, Long-Term",Short-Term -> Long-Term,Short-Term -> Long-Term,Short-Term: The three-day workshop is a short-term event.; Long-Term: The goal to empower 5 million women by 2020 is a long-term commitment.,"[Short-Term, Long-Term] A short-term workshop contributes to Unilever's long-term goal of empowering 5 million women by 2020.",The three-day workshop is a short-term event that directly supports the long-term goal of empowering 5 million women by 2020. This causal link is explicitly stated in the text.,Yes,1.0,"Short-Term, Medium-Term",Short-Term -> Medium-Term,Short-Term -> Medium-Term,Short-Term: The 'three-day workshop' is an event unfolding over days.; Medium-Term: Unilever’s 'commitment to empower 5 million women by 2020' is a multi-year strategy.,"[Short-Term, Medium-Term] A short-term workshop directly supports Unilever's medium-term commitment to empower women by 2020.","The 'three-day workshop' is a clear short-term event. This event is explicitly stated to 'support' Unilever’s 'commitment to empower 5 million women by 2020,' which represents a multi-year, medium-term strategic goal. This establishes a direct causal link between these two distinct temporal scales."
305,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,"In India, recruiting and training more women entrepreneurs (Shakti Ammas) were central to our rural expansion in 2014, reaching more remote villages.",No,0.8,N/A,N/A,N/A,N/A,N/A,"The paragraph describes events from 2014 (recruiting, training, rural expansion) that all occurred within the same short-term timeframe. No explicit causal relationships between different temporal scales are present.",No,0.9,N/A,N/A,N/A,N/A,N/A,All actions and outcomes occur in 2014 (single-year); no explicit causal link across different temporal scales.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a short-term event in 2014 without explicit causal links to other temporal scales.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes a rural expansion and related activities (recruiting, training, reaching villages) all explicitly tied to the year 2014. This falls squarely within the 'Short-Term' temporal scale. There is no explicit mention of these activities being part of a multi-year strategy or having long-term causes or effects, thus no cross-scale interaction is present."
310,Yes,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,"Access to training and skills for women and to advancing women’s rights. A key aspect of this has been our safety programme for women and girls, with the involvement of men and boys, which we have begun at our tea plantation in Kericho, Kenya, in response to reports of sexual harassment in 2013. The programme is being rolled out to other locations. More information on our progress on women’s rights is in the Society section on pages 22 to 24, with full details to be published in our Sustainable Living Report 2014 which will be found on www.unilever.com/sustainable-living in May 2015.",Yes,0.85,"Short-Term, Medium-Term",Short-Term -> Medium-Term,Short-Term -> Medium-Term,Short-Term: Response to 2013 sexual harassment reports and initial programme implementation at Kericho tea plantation; Medium-Term: Rolling out the safety programme to other locations over multiple years,"[Short-Term, Medium-Term] Initial safety programme response drives multi-year expansion to other locations.","The 2013 harassment reports triggered an immediate safety programme at one location, which then causally led to the multi-year rollout strategy across other locations. This represents a clear progression from short-term reactive response to medium-term strategic expansion.",Yes,0.64,"Short-Term, Long-Term",Short-Term -> Long-Term,Short-Term -> Long-Term,"Short-Term: Safety programme begun in response to 2013 reports.; Long-Term: Advancing women’s rights is an ongoing, long-horizon goal.","[Short-Term, Long-Term] The safety programme launched in 2013 supports the longer-term goal of advancing women’s rights.","The text states the safety programme is a key aspect of advancing women’s rights, linking a 2013-initiated action to a long-term aim. Other mentions (rollout, 2014/2015 reporting) are short-term and not cross-scale.",Yes,0.8,"Short-Term, Medium-Term",Short-Term -> Medium-Term,Short-Term -> Medium-Term,Short-Term: The safety programme began in response to reports in 2013.; Medium-Term: The programme is being rolled out to other locations over multiple years.,"[Short-Term, Medium-Term] The safety programme initiated in 2013 is expanding over multiple years.",The programme's initiation in 2013 (Short-Term) directly influences its multi-year expansion (Medium-Term). No Long-Term effects are explicitly mentioned.,Yes,0.9,"Short-Term, Medium-Term, Long-Term",Short-Term -> Medium-Term | Medium-Term -> Long-Term,"Short-Term -> Medium-Term, Medium-Term -> Long-Term","Short-Term: The safety programme was 'begun... in 2013', a specific event within a year.; Medium-Term: The programme 'is being rolled out to other locations', indicating a multi-year expansion strategy.; Long-Term: 'Advancing women’s rights' is a broad, societal goal unfolding over decades.","[Short-Term, Medium-Term, Long-Term] An initial short-term safety program's rollout over the medium-term contributes to the long-term goal of advancing women's rights.","The paragraph explicitly links the initiation of a safety program (Short-Term) to its ongoing expansion (Medium-Term). This expanded program is then stated as a 'key aspect' of the broader objective of advancing women's rights (Long-Term), forming a clear causal chain across three distinct temporal scales."
314,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_28.pdf,"Two growth drivers have been implementing a robust talent and leadership programme suitable for a business doubling in size, and developing the necessary skills for the business.",No,0.8,N/A,N/A,N/A,N/A,N/A,"The paragraph describes ongoing talent and leadership programme implementation without specifying timeframes or explicit causal relationships between different temporal scales. While business doubling implies growth over time, no explicit cross-scale interactions are stated.",No,0.45,N/A,N/A,N/A,N/A,N/A,No explicit timeframes or clear causal links across different temporal scales are stated.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes growth drivers but does not provide explicit temporal scales or causal links between different temporal scales.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes two activities, 'implementing a robust talent and leadership programme' and 'developing necessary skills,' both of which are part of a multi-year strategy for a business doubling in size. These actions consistently fall within the Medium-Term scale, with no explicit causal links identified between different temporal scales."
319,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_28.pdf,"All participants interact with senior management, including our CEO, Paul Polman, and receive first-hand insights into business and leadership. They learn what it’s like to contribute to a business and build ideas.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes ongoing participant interactions and learning experiences without specifying timeframes or causal relationships between different temporal scales. No cross-scale interactions are evident.,No,0.9,N/A,N/A,N/A,N/A,N/A,No explicit timeframes or cross-scale causal links are stated; activities are described without durations or multi-scale effects.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes interactions and learning experiences without specifying any temporal scales or cross-scale causal links.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes ongoing activities and immediate learning outcomes for participants. It does not explicitly state any causal relationships where an event at one temporal scale influences or is influenced by an event at a different temporal scale. All described actions and their effects appear to occur within a single, undefined timeframe."
320,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_28.pdf,Future Leaders League started with teams from ten countries competing in 2013. In 2014 this was increased to teams from 22 countries.,No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes two discrete events in consecutive years (2013: 10 countries, 2014: 22 countries) but lacks explicit causal language connecting different temporal scales. Both events occur within the short-term timeframe without cross-scale interaction.",No,0.9,N/A,N/A,N/A,N/A,N/A,Only short-term events (2013 and 2014) are mentioned; no explicit causal link across different temporal scales.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes events in consecutive years without explicit causal links between different temporal scales.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes two consecutive events (start in 2013, increase in 2014), both falling under the Short-Term temporal scale. No explicit causal influence between different temporal scales is present."
325,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_29.pdf,"Key to this initiative has been delivering the Fit To Win programme. Activity has taken place throughout the business to make it leaner, more agile and more efficient with resources aligned behind the growth priorities.",No,0.8,N/A,N/A,N/A,N/A,N/A,"The paragraph describes the Fit To Win programme and its activities but provides no explicit temporal information or timeframes. Without clear temporal markers, no events can be mapped to specific scales, preventing identification of cross-scale interactions.",No,0.82,N/A,N/A,N/A,N/A,N/A,"No explicit timeframes or mentions of short-, medium-, or long-term horizons; thus no causal links across distinct temporal scales can be grounded in the text.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a business initiative but lacks explicit cross-scale causal links between different temporal scales.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes a single strategic initiative, the 'Fit To Win programme,' and its associated activities and goals. All elements, including 'delivering the programme' and 'make it leaner, more agile and more efficient,' consistently align with a Medium-Term temporal scale. No explicit causal links between different temporal scales are present in the text."
326,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_29.pdf,"We continued the implementation of Project Half for Growth which is how we have been simplifying the organisation and our work processes. It follows the principle of half the time, half the process, double the speed.",No,0.8,N/A,N/A,N/A,N/A,N/A,"The paragraph describes ongoing implementation of an organizational project but provides no temporal specificity or timeframes. Without explicit duration indicators or causal relationships between different time scales, no cross-scale interactions can be identified.",No,0.77,N/A,N/A,N/A,N/A,N/A,"No explicit timeframes or cross-scale causal statements are provided; process simplification and speed increases are mentioned without linking across short-, medium-, or long-term horizons.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a project implementation without explicit cross-scale causal interactions. No distinct temporal scales are identified.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes a single strategic initiative, 'Project Half for Growth,' focused on organizational simplification. All elements, including its implementation, goals, and guiding principles, operate within a consistent Medium-Term strategic timeframe. No explicit causal links between different temporal scales are present."
327,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_29.pdf,"We identified key internal processes where time and effort could be reduced. A significant saving was the time spent on Performance & Development Planning assessments. By reducing and simplifying the number of steps involved, we saved an estimated 200,000 employee hours.",No,0.8,N/A,N/A,N/A,N/A,N/A,"The paragraph describes process improvements and their immediate results (200,000 hours saved) but lacks explicit temporal framing or causal connections between different time scales. All described activities appear to occur within a single operational timeframe without cross-scale interactions.",No,0.86,N/A,N/A,N/A,N/A,N/A,"All events (process simplification and immediate hour savings) occur within a short, unspecified timeframe; no explicit multi-year or long-term effects are stated, so no cross-scale causal link exists.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a short-term process improvement without explicit cross-scale causal links to medium or long-term effects.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes an operational efficiency improvement (reducing steps in assessments) and its immediate outcome (saving 200,000 employee hours). Both the action and its direct result fall within the 'Short-Term' temporal scale, as they represent effects unfolding over a period likely less than a year (e.g., annual savings). There is no explicit causal link stated between this short-term event and any process or outcome at a different temporal scale (Medium-Term or Long-Term)."
332,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_29.pdf,We also invested in building the capabilities of our people across the business.,No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph mentions a single investment action in building capabilities but provides no temporal context, duration, or causal relationships between different time scales. Without explicit timeframes or cross-scale causation, no temporal interaction can be identified.",No,0.92,N/A,N/A,N/A,N/A,N/A,The sentence lacks explicit timeframes and provides no causal connection between events at different temporal scales.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph does not specify any temporal scales or cross-scale causal interactions.,No,1.0,N/A,N/A,N/A,N/A,N/A,The paragraph describes a single action without specifying its temporal scale or any causal interaction with another event/process at a different temporal scale. No explicit cross-scale links are present.
335,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_29.pdf,We also ran a Manufacturing Leadership Development programme to improve the skills of our factory leaders who fulfil pivotal roles.,No,0.8,N/A,N/A,N/A,N/A,N/A,The paragraph describes a single development programme without specifying timeframes or causal connections between different temporal scales. No explicit cross-scale interactions are present.,No,0.78,N/A,N/A,N/A,N/A,N/A,No explicit timeframes or cross-scale causal wording; the program and skill improvement lack mapped temporal scales.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a program but does not specify any temporal scales or cross-scale interactions.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes a single initiative, a 'Manufacturing Leadership Development programme,' aimed at 'improving skills.' Both the program and its intended outcome appear to operate within a single temporal scale (Medium-Term), as no explicit short-term triggers or long-term consequences are mentioned."
337,Yes,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_29.pdf,"In 2014, we introduced a step change in our Safe Travel programme. With more people on the road than ever before, including many in developing countries where there is a higher risk of car accidents, we released a revised and strengthened travel standard that includes programmes and strategies specifically targeted at high and medium risk locations. By the middle of 2015, we will also have in place a mandatory global ban on using all hand-held and hands-free mobile phone devices while driving on company business.",Yes,0.85,"Short-Term, Medium-Term",Short-Term -> Medium-Term,Short-Term -> Medium-Term,Short-Term: 2014 programme introduction and mid-2015 mobile phone ban implementation; Medium-Term: Multi-year Safe Travel programme with ongoing strategies for high-risk locations,"[Short-Term, Medium-Term] 2014 programme launch enables ongoing multi-year safety strategies and standards.",The 2014 introduction of the step change explicitly enables the revised travel standard with multi-year programmes. The mobile phone ban by mid-2015 is part of this broader initiative but doesn't create additional cross-scale links.,Yes,0.74,"Short-Term, Long-Term",Long-Term -> Short-Term,Long-Term -> Short-Term,Short-Term: Release in 2014 and a ban by mid-2015 are within a year-scale actions.; Long-Term: “More people on the road than ever before” implies a long-running trend.,"[Long-Term, Short-Term] A long-run rise in road use drove the 2014 release of a strengthened travel standard.","The text ties increased road use (“than ever before”) to releasing a revised standard in 2014, linking a long-term trend to a short-term action. The mid-2015 phone ban is same-scale and not used for cross-scale links.",Yes,0.9,"Short-Term, Medium-Term",Short-Term -> Medium-Term,Short-Term -> Medium-Term,Short-Term: The introduction of a revised travel standard in 2014 and the global ban by mid-2015 are short-term actions.; Medium-Term: The strategies targeted at high and medium risk locations imply a multi-year transition.,"[Short-Term, Medium-Term] The short-term introduction of a revised travel standard influences medium-term strategies for risk locations.",The paragraph describes a short-term action (revised travel standard) that causally influences medium-term strategies (targeted at risk locations). The global ban by mid-2015 is another short-term action but does not explicitly link to a different scale.,Yes,1.0,"Short-Term, Long-Term",Long-Term -> Short-Term,Long-Term -> Short-Term,Short-Term: Introduction of a step change in 2014 and a global ban by mid-2015.; Long-Term: Ongoing trend of more people on the road and higher risk of accidents.,"[Long-Term, Short-Term] An ongoing long-term trend of increasing road users and accident risk influenced the company's short-term introduction of new safety standards and a global ban.","The paragraph explicitly states that the company's short-term actions (program change in 2014, ban by mid-2015) were a direct response to the long-term trend of more people on the road and associated higher risks. This establishes a clear causal link from a long-term societal trend to short-term organizational responses."
338,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_29.pdf,"This year saw considerable advancement in our behavioural-based approach to health and safety, with 84% of our manufacturing and 38% of our non-manufacturing sites now having rolled out the first phase of the BeSafE programme. This includes training 79 master coaches and 91 trainers, who have in turn trained more than 1,840 employees.",No,0.8,N/A,N/A,N/A,N/A,N/A,"The paragraph describes activities within a single year ('This year saw') including program rollout, training coaches, and employee training. All events occur within the same short-term timeframe with no explicit causal connections to different temporal scales.",No,0.9,N/A,N/A,N/A,N/A,N/A,"All events occur within 'this year'; any causality (coach training leading to employee training) remains short-term, with no explicit medium- or long-term link.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes short-term events related to the rollout of a program and training but does not establish any explicit causal links between different temporal scales.,No,1.0,N/A,N/A,N/A,N/A,N/A,The paragraph describes a series of events and achievements occurring within a single 'Short-Term' temporal scale ('This year'). There are no explicit mentions or implications of events or processes from different temporal scales interacting causally.
343,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_30.pdf,We are pleased though that 36% (five out of 14) of the Board are female which is over 40% of the Non-Executive Directors.,No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph presents static demographic statistics about current Board composition without any temporal processes, causal relationships, or cross-scale interactions between different timeframes.",No,0.95,N/A,N/A,N/A,N/A,N/A,The sentence states current board composition with no timeframes or causal effects across different temporal scales.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph does not describe any events or processes with explicit temporal scales or cross-scale causal interactions.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes a static fact about the current board composition. It does not mention any events, processes, or changes over time, nor does it imply any causal relationships between different temporal scales."
346,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_30.pdf,We believe that business can only flourish in societies where human rights are protected and respected. We recognise that business has the responsibility to respect human rights and has the ability to contribute to a positive impact on human rights.,No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph presents general principles and beliefs about business and human rights without specifying any timeframes or temporal processes. No events or actions are described that unfold over specific time periods, and no causal relationships between different temporal scales are established.",No,0.9,N/A,N/A,N/A,N/A,N/A,No explicit timeframes or cross-scale causal links are stated; the text is normative and general about human rights and business without temporal dynamics.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses the relationship between business and human rights without specifying any temporal scales or explicit cross-scale causal links.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes high-level principles and ongoing responsibilities regarding human rights and business flourishing. All mentioned concepts, such as 'flourish,' 'protected and respected,' 'responsibility,' and 'positive impact on human rights,' are framed as continuous or long-term states and obligations. No explicit events or processes at different temporal scales are described as causally influencing each other."
347,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_30.pdf,"This is an area of growing importance to our employees, shareholders, customers, consumers, the communities where we operate and civil society groups.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes growing importance to various stakeholders but contains no specific events, processes, or timeframes that can be mapped to temporal scales or causal relationships.",No,0.92,N/A,N/A,N/A,N/A,N/A,No concrete events or durations; “growing importance” lacks explicit timeframe and no cross-scale causal link is stated.,No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph does not mention any specific events or processes with explicit temporal scales, nor does it describe causal interactions between different temporal scales.",No,1.0,N/A,N/A,N/A,N/A,N/A,The paragraph describes a general state of 'growing importance' but does not contain any explicit causal links between events or processes occurring at different temporal scales.
348,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_30.pdf,"There is therefore both a business and a moral case for ensuring that human rights are upheld across our operations and our value chain. In giving effect to our Human Rights Policy Statement, we continue to raise awareness, build capacity and engage with others to address root causes and provide remedies where needed.",No,0.8,N/A,N/A,N/A,N/A,N/A,"The paragraph describes ongoing human rights activities (raising awareness, building capacity, engaging with others) but provides no temporal specifications or timeframes. Without explicit temporal markers or causal relationships between different time scales, no cross-scale interactions can be identified.",No,0.64,N/A,N/A,N/A,N/A,N/A,"No explicit timeframes or cross-scale causal influences are stated; actions (awareness, capacity building, remedies) lack defined durations and no short/medium/long link is made.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph does not provide explicit causal links between events or processes at different temporal scales.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes continuous, ongoing efforts related to human rights, such as 'ensuring human rights are upheld' and 'continue to raise awareness, build capacity, and engage with others.' All these actions fall under the 'Long-Term' scale, as they imply processes unfolding over decades. No explicit causal links between different temporal scales are present."
355,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_31.pdf,"Our efforts have been recognised and Unilever is No.1 in the Dow Jones Sustainability Index for Food, Beverage & Tobacco.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph only states a current achievement (ranking #1 in sustainability index) without indicating any temporal duration or causal relationships between different time scales.,No,0.86,N/A,N/A,N/A,N/A,N/A,No explicit timeframes or cross-scale causal links are stated; recognition and ranking are mentioned without durations or multi-scale causality.,No,0.95,N/A,N/A,N/A,N/A,N/A,The paragraph does not provide any explicit causal interaction between different temporal scales. It only mentions a recognition without detailing any timeframes or causal links.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph mentions Unilever's current No.1 ranking in the Dow Jones Sustainability Index, which is a short-term outcome. However, the 'efforts' leading to this recognition are not explicitly defined with a specific temporal scale, preventing the identification of a clear cross-scale causal link."
357,Yes,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_32.pdf,"In a lower growth environment we stepped up our cost savings initiatives. We accelerated Project Half for Growth which is simplifying the business and reducing costs, particularly in overheads. As a result we were able to continue to invest in sustained brand and marketing investment and deliver underlying sales growth ahead of our markets and a further improvement in core operating margin.",Yes,0.85,"Short-Term, Long-Term",Short-Term -> Long-Term,Short-Term -> Long-Term,Short-Term: Cost savings initiatives and accelerated project implementation in response to current lower growth environment; Long-Term: Sustained brand and marketing investment for ongoing competitive positioning,"[Short-Term, Long-Term] Cost reduction initiatives enable sustained long-term brand investment.",The paragraph shows how immediate cost-cutting measures (accelerating Project Half for Growth) directly enabled the company to maintain long-term strategic investments in brand and marketing. This represents a clear causal link from short-term operational changes to sustained long-term positioning.,Yes,0.62,"Short-Term, Long-Term",Short-Term -> Long-Term,Short-Term -> Long-Term,"Short-Term: “stepped up our cost savings initiatives” and “accelerated Project Half for Growth” indicate immediate actions.; Long-Term: “sustained brand and marketing investment” implies ongoing, longer-horizon commitment.","[Short-Term, Long-Term] Near-term cost savings allowed continued, sustained brand and marketing investment.","The text explicitly ties stepped-up cost savings to the ability to continue sustained brand investment. Other outcomes (sales growth, margin) are near-term and not explicitly linked across scales, so excluded.",Yes,0.9,"Short-Term, Long-Term",Short-Term -> Long-Term,Short-Term -> Long-Term,Short-Term: Cost savings initiatives and Project Half for Growth are immediate actions.; Long-Term: Sustained brand and marketing investment implies a long-term strategy.,"[Short-Term, Long-Term] Short-term cost savings initiatives enabled long-term brand and marketing investments.",The paragraph describes short-term actions (cost savings) that facilitate long-term strategies (brand investment). The link is explicit as the short-term actions directly enable the long-term outcomes.,Yes,1.0,"Long-Term, Short-Term, Medium-Term",Long-Term -> Short-Term | Short-Term -> Medium-Term,"Long-Term -> Short-Term, Short-Term -> Medium-Term","Long-Term: The 'lower growth environment' implies a persistent, multi-decade trend influencing strategy.; Short-Term: Actions like 'stepped up cost savings initiatives' and 'accelerated Project Half for Growth' are immediate, within a year.; Medium-Term: 'Simplifying the business' and 'sustained brand and marketing investment' are multi-year strategic efforts.","[Long-Term, Short-Term, Medium-Term] A long-term lower growth environment prompted short-term cost-saving actions, which in turn enabled medium-term business simplification and sustained investment.",The 'lower growth environment' is interpreted as a long-term trend influencing immediate short-term actions. These short-term actions then facilitate medium-term strategic goals like business simplification and sustained investment. All links are explicitly stated as causal in the text.
359,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_32.pdf,In June 2014 we sold the Ragu and Bertolli pasta sauces business in North America for approximately US $2.15 billion to Mizkan Group. In Europe we disposed of our meat snacks business to Jack Link’s. We also sold our Royal pasta brand in the Philippines for US $48 million and our Slim. Fast business in the US.,No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes multiple business divestments that occurred in June 2014, all within the same short-term timeframe. No causal relationships between different temporal scales are mentioned or implied.",No,0.93,N/A,N/A,N/A,N/A,N/A,"Only short-term asset sales are described, with no explicit causal effects on medium- or long-term processes.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes several short-term business transactions without any explicit cross-scale causal interactions.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes only discrete, short-term business transactions (sales in June 2014) without explicitly stating any causal influence from or to events at different temporal scales (Medium-Term or Long-Term)."
360,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_32.pdf,"On the acquisition front, in March 2014 we bought a majority stake in the Qinyuan Group, a leading Chinese water purification business. Qinyuan generated sales of €163 million in the year to 31 December 2014.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes two separate short-term events from 2014: an acquisition in March and sales figures for the full year. Both events occur within the same temporal scale with no causal relationship indicated between different timeframes.,No,0.9,N/A,N/A,N/A,N/A,N/A,Only short-term events are mentioned and no explicit causal link across different temporal scales is stated.,No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes a short-term event (acquisition) and its immediate financial outcome, but lacks explicit cross-scale causal links.",No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph details an acquisition in March 2014 and the subsequent sales performance for the year ending December 2014. Both events occur within a single year, classifying them as 'Short-Term' events. No explicit causal links between different temporal scales are present."
