A: Paragraph Index,B: AI: Cross Scale (Consensus),C: Human Agreement with B (Agree/Disagree/Notes),All Models Align,Disagreement Type,Source,Full Paragraph Text,claude4: Interaction Present,claude4: Confidence,claude4: Scales,claude4: Links,claude4: Final Link,claude4: Scale Explanations,claude4: Summary,claude4: Rationale,gpt5: Interaction Present,gpt5: Confidence,gpt5: Scales,gpt5: Links,gpt5: Final Link,gpt5: Scale Explanations,gpt5: Summary,gpt5: Rationale,4o: Interaction Present,4o: Confidence,4o: Scales,4o: Links,4o: Final Link,4o: Scale Explanations,4o: Summary,4o: Rationale,gemini2.5: Interaction Present,gemini2.5: Confidence,gemini2.5: Scales,gemini2.5: Links,gemini2.5: Final Link,gemini2.5: Scale Explanations,gemini2.5: Summary,gemini2.5: Rationale
301,Yes,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,"Our approach starts with respect for the rights of women, such as safety, and extends to their promotion as well as helping to develop skills and open opportunities, both in our own operations, where 43% of managers are women, and in our value chain.",Yes,0.8,"Individual, Organizational, Inter-Organizational / Sector",Organizational -> Individual | Inter-Organizational / Sector -> Individual,Organizational -> Individual,"Individual: Women as specific people with rights, safety needs, and skills; Organizational: The company's own operations with 43% women managers; Inter-Organizational / Sector: The value chain representing inter-organizational systems","[Organizational, Inter-Organizational, Individual] Company and value chain promote women's rights and development",The organization explicitly acts to promote women's rights and develop skills both internally and through value chain operations. Both organizational levels causally influence individual women through concrete actions like skill development and opportunity creation.,Yes,0.68,"Organizational, Individual",Organizational -> Individual,Organizational -> Individual,"Organizational: ""Our"" and ""our own operations"" indicate one company acting.; Individual: ""women"" and ""managers"" are specific people affected by actions.","[Organizational, Individual] The company’s approach promotes and develops women’s skills and opportunities, directly affecting individuals.","The organization explicitly acts to promote and skill women, a direct org-to-individual influence. ""Value chain"" (inter-org) is context; no clear causal effect on that system is stated.",Yes,0.9,"Individual, Organizational, Inter-Organizational / Sector",Organizational -> Individual | Inter-Organizational / Sector -> Individual,Organizational -> Individual,Individual: Refers to women as individuals whose rights and opportunities are being promoted.; Organizational: Refers to 'our own operations' where women are promoted.; Inter-Organizational / Sector: Refers to 'our value chain' which involves multiple organizations.,"[Individual, Organizational, Inter-Organizational] The organization and its value chain promote women's rights and opportunities, impacting individuals.","The paragraph describes how an organization and its value chain promote women's rights and opportunities, affecting individuals. The clearest scales are Individual, Organizational, and Inter-Organizational, as they directly relate to the actions described.",Yes,0.9,"Individual, Organizational, Inter-Organizational / Sector",Organizational -> Individual | Organizational -> Inter-Organizational / Sector | Inter-Organizational / Sector -> Individual,Organizational -> Individual,"Individual: Refers to specific people like 'women' and 'managers' who are subjects or beneficiaries.; Organizational: Represents the company ('Our approach', 'our own operations') initiating actions and policies.; Inter-Organizational / Sector: Refers to the 'value chain' as a system of interconnected organizations.","[Individual, Inter-Organizational / Sector, Organizational] An organizational approach directly influences individuals and extends its influence through the inter-organizational value chain to promote women's rights, skills, and opportunities.","The paragraph describes the company's (Organizational) direct influence on 'women' (Individual) through promotion and rights. It also states the company's approach extends to 'our value chain' (Inter-Organizational / Sector) by developing skills and opportunities, implying an influence on the value chain itself. These opportunities within the value chain then benefit 'women' (Individual), forming a chain."
302,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,To this end we are implementing the UN Women’s Empowerment Principles across our business. These principles reinforce the direct action we also taking as a business.,No,0.8,N/A,N/A,N/A,N/A,N/A,"The paragraph describes implementation of principles and mentions direct action, but lacks explicit causal relationships between different scales. No specific actors or cross-scale influences are detailed.",Yes,0.68,"Environmental and Societal, Organizational",Environmental and Societal -> Organizational,Environmental and Societal -> Organizational,Environmental and Societal: The UN Women’s Empowerment Principles function as societal norms/frameworks.; Organizational: “Our business” is a single company implementing actions.,"[Environmental and Societal, Organizational] UN Women’s Empowerment Principles reinforce the company’s direct actions.","The principles (societal norms) are said to reinforce the company’s actions, an explicit cross-scale causal effect. Only these two scales are clearly present; no individual or inter-organizational actors are mentioned.",Yes,0.9,"Organizational, Inter-Organizational / Sector",Inter-Organizational / Sector -> Organizational,Inter-Organizational / Sector -> Organizational,Organizational: The business implementing principles is an organization.; Inter-Organizational / Sector: The UN Women’s Empowerment Principles are part of a sector-wide initiative.,"[Inter-Organizational / Sector, Organizational] The business implements UN Women’s Empowerment Principles, showing cross-scale influence.","The paragraph describes a business (Organizational) implementing principles from a sector-wide initiative (Inter-Organizational / Sector), indicating a clear cross-scale interaction.",Yes,0.9,"Organizational, Environmental and Societal",Environmental and Societal -> Organizational,Environmental and Societal -> Organizational,Organizational: Refers to 'our business' as a single company.; Environmental and Societal: Refers to 'UN Women’s Empowerment Principles' as a set of norms/guidelines.,"[Organizational, Environmental and Societal] The business implements and is reinforced by societal principles.","The paragraph explicitly states that the Organizational business is implementing and being reinforced by the UN Women’s Empowerment Principles, which are classified as norms at the Environmental and Societal scale. This establishes a clear causal influence from the societal level to the organizational level. Only two distinct scales were identified."
303,Yes,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,"For instance in Sekondi, Ghana, a three-day workshop by the Unilever Ghana Foundation taught 60 women how to think and act like entrepreneurs, coached them in bookkeeping procedures, and cash and working capital management. This brings to more than 700 the number of women trained in Ghana and supports Unilever’s commitment to empower 5 million women by 2020.",Yes,0.9,"Organizational, Individual",Organizational -> Individual,Organizational -> Individual,Organizational: Unilever Ghana Foundation as a specific organizational entity; Individual: 60 women and 700 women as specific people receiving training,"[Organizational, Individual] Foundation trains women in entrepreneurial skills","Clear causal link where organizational actor (Unilever Ghana Foundation) directly influences individuals through training. Only two scales present, making this straightforward hierarchical interaction.",Yes,0.84,"Organizational, Individual",Organizational -> Individual,Organizational -> Individual,Organizational: Unilever Ghana Foundation (and Unilever) are organizations acting.; Individual: The 60 women trained are specific people affected.,"[Organizational, Individual] Unilever Ghana Foundation’s workshop directly trained 60 women, showing organizational action affecting individuals.","The text explicitly states the foundation taught 60 women, a direct org-to-individual causal effect. Mentions of Unilever’s commitment remain within the organizational scale; no societal or inter-org actor is involved.",Yes,0.9,"Individual, Organizational",Organizational -> Individual,Organizational -> Individual,Individual: The 60 women who were trained.; Organizational: Unilever Ghana Foundation conducting the workshop.,"[Individual, Organizational] Unilever Ghana Foundation's workshop directly influenced 60 women by teaching entrepreneurial skills.",The paragraph describes Unilever Ghana Foundation (Organizational) conducting a workshop that directly impacts 60 women (Individual) by teaching them skills. No other scales are involved.,Yes,1.0,"Individual, Organizational",Organizational -> Individual,Organizational -> Individual,"Individual: Refers to specific people (60 women, 5 million women).; Organizational: Refers to a single organization (Unilever Ghana Foundation, Unilever).","[Individual, Organizational] Unilever Ghana Foundation trained women, demonstrating an organizational influence on individuals.","The paragraph explicitly describes Unilever Ghana Foundation (Organizational) teaching and coaching 60 women (Individual), establishing a clear causal link. Only two distinct scales were identified, fitting the protocol."
304,Yes,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,"To date we have trained and recruited more than 3,400 women from nearly 1,100 villages in Pakistan as part of the Guddi Baji (‘Good Sister’) programme. This initiative helps increase sales as well as generating sustainable incomes for women through the sale of Unilever hygiene and personal care brands and through the provision of beauty services to other local women.",Yes,0.85,"Individual, Organizational, Environmental and Societal",Organizational -> Individual | Individual -> Environmental and Societal,Organizational -> Individual,"Individual: 3,400 women who were trained and recruited, plus local women receiving services; Organizational: Unilever as the company implementing the Guddi Baji programme; Environmental and Societal: Nearly 1,100 villages in Pakistan as community-level societal units",[Organizational-Individual-Societal] Unilever trains women who then serve village communities through sales and beauty services,Clear hierarchical flow from Unilever's organizational program to individual women to village communities. The text explicitly describes causal relationships at each step rather than mere correlation.,Yes,0.76,"Organizational, Individual",Organizational -> Individual | Individual -> Organizational,Organizational -> Individual,Organizational: Unilever/Guddi Baji programme is a formal initiative of an organization.; Individual: Women participants and local women receiving services are specific people.,"[Organizational, Individual] The Guddi Baji programme generates women’s incomes and women’s sales of Unilever brands increase the organization’s sales.","Explicit causality runs from the programme to women’s incomes and from women’s selling activity to Unilever’s sales. Villages are locations, not acting collectives, so Environmental/Societal was excluded.",Yes,0.9,"Individual, Organizational",Organizational -> Individual,Organizational -> Individual,Individual: Women from villages participating in the program.; Organizational: Unilever as the organization running the Guddi Baji programme.,"[Organizational, Individual] Unilever's Guddi Baji programme recruits and trains women, impacting their income and sales abilities.","The paragraph describes Unilever (Organizational) training and recruiting women (Individual), directly affecting their economic opportunities. No other scales are clearly defined or involved.",Yes,1.0,"Individual, Organizational",Organizational -> Individual | Individual -> Organizational,Organizational -> Individual,Individual: Refers to 'women' and 'other local women' as specific people.; Organizational: Refers to 'we' (Unilever) and the 'Guddi Baji programme' as a company initiative.,"[Individual, Organizational] Unilever's program trains women, generating income for them, and these women, in turn, boost Unilever's sales.","The paragraph explicitly describes Unilever (Organizational) training and generating income for women (Individual). Conversely, these women directly contribute to increasing sales for Unilever. Only two distinct scales were identified, fitting the protocol."
305,Yes,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,"In India, recruiting and training more women entrepreneurs (Shakti Ammas) were central to our rural expansion in 2014, reaching more remote villages.",Yes,0.85,"Individual, Organizational",Organizational -> Individual,Organizational -> Individual,Individual: Shakti Ammas are specific women entrepreneurs being recruited and trained; Organizational: The company/organization conducting rural expansion and recruitment activities,[Organizational->Individual] Company recruits/trains women entrepreneurs for rural expansion,Clear hierarchical interaction where organizational-level recruitment and training activities directly influence individual-level entrepreneurs. The causality is explicit - recruiting and training these women was central to achieving rural expansion goals.,Yes,0.78,"Individual, Organizational, Environmental and Societal",Organizational -> Individual | Individual -> Organizational | Organizational -> Environmental and Societal,Individual -> Organizational,Individual: Women entrepreneurs (Shakti Ammas) are specific people.; Organizational: “We” denotes one organization executing expansion.; Environmental and Societal: Remote villages represent community-level locales.,"[Individual|Organizational|Environmental and Societal] Trained Shakti Ammas enabled the organization’s rural expansion, which in turn reached more remote villages.","Text shows an org action on individuals, those individuals enabling org expansion, and that expansion affecting communities. We limit to three clear scales: Individual, Organizational, and community-level.",Yes,0.9,"Individual, Organizational, Environmental and Societal",Organizational -> Individual | Individual -> Environmental and Societal,Organizational -> Individual,Individual: Women entrepreneurs (Shakti Ammas) are specific people.; Organizational: The organization responsible for rural expansion.; Environmental and Societal: Remote villages represent societal-level systems.,"[Individual, Organizational, Environmental and Societal] The organization recruits women entrepreneurs, who then expand into remote villages.",The organization influences individuals by recruiting and training them. These individuals then impact societal systems by reaching remote villages. The scales are clear and distinct.,Yes,1.0,"Individual, Organizational, Environmental and Societal",Organizational -> Individual | Individual -> Organizational | Organizational -> Environmental and Societal,Individual -> Organizational,"Individual: Specific people, 'women entrepreneurs (Shakti Ammas)'.; Organizational: One organization, implied by 'our rural expansion' and 'recruiting and training'.; Environmental and Societal: Societal-level system, 'remote villages' as communities.","[Individual, Organizational, Environmental and Societal] An organization recruited and trained individual entrepreneurs who were central to its expansion, which reached remote villages.","The paragraph describes an organization recruiting and training individual entrepreneurs. These individuals were crucial for the organization's rural expansion, which in turn impacted remote villages. Three distinct scales (Individual, Organizational, Environmental and Societal) were identified, and all explicit causal links between them were included."
306,Yes,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,"Our programmes also help young women and men. Our Wall’s team has developed a youth employment programme, known as ‘Feet on the Street’, to help tackle the youth jobless rate in Europe while driving our growth agenda by bringing ice cream to the streets. Wall’s provides tools and equipment, such as trikes or push carts and freezers, to enable a micro-entrepreneur to run his or her own mini-business selling ice cream and also to provide young people with their first job experience. In Portugal, Spain and Italy, 250 seasonal jobs were also created to enhance livelihoods while boosting ice cream sales. Our ambition is to have 50,000 micro-entrepreneurs by 2020 with a potential contribution to turnover of more than €100 million.",Yes,0.9,"Individual, Organizational, Environmental and Societal",Organizational -> Individual | Organizational -> Environmental and Societal,Organizational -> Individual,"Individual: Young women and men, micro-entrepreneurs running mini-businesses; Organizational: Wall's team as a specific company unit; Environmental and Societal: Youth jobless rate in Europe as a societal-level issue","[Organizational, Individual, Environmental and Societal] Wall's enables micro-entrepreneurs through equipment provision while addressing European youth unemployment","Wall's explicitly provides tools to individuals and tackles societal unemployment. The Individual -> Environmental link is implied but not explicitly causal in the text, so excluded per protocol.",Yes,0.77,"Individual, Organizational, Environmental and Societal",Organizational -> Individual | Individual -> Organizational | Organizational -> Environmental and Societal,Individual -> Organizational,Individual: Young people and micro-entrepreneurs running mini-businesses or taking seasonal jobs.; Organizational: Wall’s team/Wall’s designing and implementing the programme and sales strategy.; Environmental and Societal: Societal youth jobless rate in Europe referenced as a target outcome.,"[Individual, Organizational, Environmental and Societal] Wall’s equips and hires youth, whose selling boosts sales, while the programme targets Europe’s youth jobless rate.",Explicit causal links run from Wall’s actions to youth employment and from youth selling to Wall’s sales growth. The text also states the programme aims to tackle the societal youth jobless rate. Only these 3 scales appear clearly; no inter-organizational system is described.,Yes,0.9,"Individual, Organizational, Environmental and Societal",Organizational -> Individual | Organizational -> Environmental and Societal,Organizational -> Environmental and Societal,Individual: Micro-entrepreneurs and young people receiving job experience.; Organizational: Wall’s team developing and implementing the programme.; Environmental and Societal: Youth jobless rate in Europe being addressed.,"[Individual, Organizational, Environmental and Societal] Wall’s programme supports micro-entrepreneurs and addresses youth unemployment in Europe.",The paragraph describes Wall’s organizational actions impacting individuals by providing business tools and addressing societal issues like youth unemployment. These are clear cross-scale interactions.,Yes,1.0,"Individual, Organizational, Environmental and Societal",Organizational -> Environmental and Societal | Organizational -> Individual | Individual -> Organizational,Individual -> Organizational,"Individual: Refers to 'young women and men', 'micro-entrepreneur', 'young people', and 'livelihoods' of specific individuals.; Organizational: Refers to 'Wall's team', 'Wall's', 'our growth agenda', 'ice cream sales', and 'turnover' of the company.; Environmental and Societal: Refers to the 'youth jobless rate in Europe', a societal-level system.","[Individual, Organizational, Environmental and Societal] Wall's program enables individuals to become micro-entrepreneurs, tackling youth jobless rates and driving the company's growth.","The text explicitly describes Wall's (Organizational) developing a program to provide tools and jobs to individuals, influencing their livelihoods. These individuals, acting as micro-entrepreneurs, then directly contribute to Wall's growth and sales. The program also aims to tackle the youth jobless rate, a societal issue, establishing clear causal links across all three scales."
307,Yes,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,"Domestos has led our efforts on sanitation in partnership with UNICEF. Our brand, together with the Unilever Foundation, supports UNICEF’s Community Approaches to Total Sanitation (CATS) programme which aims to eliminate open defecation by changing people’s behaviour and promoting demand for sanitation. Domestos contributed 5% of its average proceeds from specially marked bottles on sale in certain markets to UNICEF. Domestos sales continue to grow strongly and were up 7.3% in 2014.",Yes,0.9,"Organizational, Environmental and Societal, Individual",Organizational -> Environmental and Societal | Environmental and Societal -> Individual,Organizational -> Environmental and Societal,"Organizational: Domestos brand, Unilever Foundation, and UNICEF as specific organizations; Environmental and Societal: CATS programme as a societal-level system addressing community sanitation; Individual: People whose behavior the programme aims to change",[Org->Env&Soc->Ind] Corporate partnership funds societal sanitation programme targeting individual behavior change,"Two clear hierarchical links: organizational actors funding a societal programme, which then targets individual behavior change. The chain flows from corporate support through programme implementation to individual impact.",Yes,0.72,"Organizational, Individual, Environmental and Societal",Organizational -> Individual | Individual -> Environmental and Societal,Organizational -> Individual,"Organizational: Domestos, UNICEF, Unilever Foundation, and UNICEF’s CATS programme are organizations or formal units.; Individual: Text targets 'people’s behaviour' and demand for sanitation.; Environmental and Societal: Goal is to 'eliminate open defecation,' a community/societal practice.","[Organizational, Individual, Environmental and Societal] CATS targets people’s behaviour to eliminate open defecation.","The programme (organizational) explicitly intends to change individual behavior, which is stated as the mechanism to eliminate a societal practice. Inter-org funding/partnership details were excluded to keep to three scales.",Yes,0.9,"Organizational, Inter-Organizational / Sector, Environmental and Societal",Organizational -> Inter-Organizational / Sector | Inter-Organizational / Sector -> Environmental and Societal,Inter-Organizational / Sector -> Environmental and Societal,"Organizational: Domestos and Unilever Foundation are specific organizations.; Inter-Organizational / Sector: The partnership between Domestos, Unilever Foundation, and UNICEF represents collaboration among organizations.; Environmental and Societal: UNICEF’s CATS programme targets societal-level sanitation issues.","[Organizational, Inter-Organizational / Sector, Environmental and Societal] Domestos and Unilever Foundation support UNICEF’s CATS programme to influence societal sanitation behavior.","The text describes Domestos and Unilever Foundation's organizational support for UNICEF's inter-organizational initiative, which targets societal sanitation issues. These interactions are explicit and causal.",Yes,1.0,"Organizational, Individual",Organizational -> Individual,Organizational -> Individual,"Organizational: Domestos, UNICEF, and Unilever Foundation are specific organizations/brands/agencies.; Individual: Refers to 'people' whose behaviour is being changed and who have 'demand for sanitation'.","[Organizational, Individual] UNICEF's program aims to change individual behavior and promote demand for sanitation.",The paragraph explicitly describes UNICEF (Organizational) implementing a program to influence 'people' (Individual) by changing their behaviour and promoting demand for sanitation. This establishes a clear causal link from the Organizational to the Individual scale. No other explicit cross-scale causal links were identified.
308,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,We believe we can create a brighter future for our children. Project Sunlight is a growing community of people who believe it is possible to build a world where everyone lives well and lives sustainably. The campaign continues to engage people in programmes that can help to contribute to a #brightfuture – almost 180 million ‘acts of sunlight’ were pledged by the end of December 2014.,Yes,0.7,"Individual, Organizational, Environmental and Societal",Organizational -> Individual | Individual -> Environmental and Societal,Organizational -> Individual,Individual: People who participate and pledge acts; Organizational: Project Sunlight as a campaign organization; Environmental and Societal: Community as a societal-level collective,"[Organizational, Individual, Environmental and Societal] Campaign engages individuals who contribute to sustainable community building","The text shows Project Sunlight (organizational) explicitly engaging people in programmes, leading to individual pledges. These individual acts then contribute to building a sustainable community/world (societal level). Two clear cross-scale causal links are present.",Yes,0.68,"Organizational, Individual",Organizational -> Individual,Organizational -> Individual,Organizational: “The campaign” (Project Sunlight) is a formal initiative run by an organization.; Individual: “people” who are engaged and who pledged ‘acts of sunlight’.,"[Organizational, Individual] The campaign engaged people, leading to pledged ‘acts of sunlight’.","Explicit causal phrasing ties the campaign’s engagement to individuals pledging acts. Other mentions (community, brighter future) are non-actor or lack explicit cross-scale causality, so omitted.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a community initiative and individual actions but lacks explicit cross-scale causal interactions. No direct influence between defined scales is evident.,Yes,1.0,"Individual, Organizational, Environmental and Societal",Organizational -> Individual | Organizational -> Environmental and Societal,Organizational -> Environmental and Societal,Individual: Refers to 'people' and 'community of people' who pledge 'acts of sunlight'.; Organizational: Refers to 'Project Sunlight' (a campaign/organization) and its 'programmes'.; Environmental and Societal: Refers to '#brightfuture' and 'world' as societal-level goals.,"[Individual, Organizational, Environmental and Societal] An organizational campaign engages individuals, and its programs contribute to societal outcomes.","Project Sunlight (Organizational) engages people (Individual), and its programmes (Organizational) contribute to a #brightfuture (Environmental and Societal). Three distinct scales were identified and used for these explicit causal links."
309,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,"A team in Nigeria looked at how to bring the concept of a Perfect Village to life in Africa, embracing broad areas such as water, health, hygiene, nutrition, women’s empowerment and smallholder farming. They developed a strategy we can take forward globally. Their work took them from the classroom to the field as they brought their pilot programme to life.",Yes,0.8,"Organizational, Environmental and Societal",Organizational -> Environmental and Societal,Organizational -> Environmental and Societal,Organizational: The team in Nigeria - a specific organizational unit developing strategy; Environmental and Societal: Global implementation context and African communities addressed by Perfect Village concept,"[Organizational, Environmental and Societal] Team develops strategy for global Perfect Village implementation",The Nigerian team (organizational scale) explicitly developed a strategy to be implemented globally (environmental and societal scale). The text clearly states they created something to 'take forward globally' from their organizational work.,No,0.57,N/A,N/A,N/A,N/A,N/A,Only an organizational actor (a team) is explicit; other references are topics or locations. No clear causal action between distinct scales is explicitly stated.,Yes,0.8,"Individual, Organizational, Environmental and Societal",Individual -> Organizational | Organizational -> Environmental and Societal,Organizational -> Environmental and Societal,Individual: The team in Nigeria represents specific people.; Organizational: The strategy developed is an organizational action.; Environmental and Societal: The concept of a Perfect Village impacts societal systems.,"[Individual, Organizational, Environmental and Societal] A team in Nigeria developed a strategy impacting societal areas like health and nutrition.",The team (Individual) created a strategy (Organizational) to address societal issues (Environmental and Societal). The paragraph describes a clear causal chain from individual actions to societal impact.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes the internal activities of an organizational team (planning, developing a strategy, bringing a program to life) without explicitly stating any causal influence on or by actors at other defined scales. The 'broad areas' are topics of focus, not actors in a causal interaction."
310,Yes,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,"Access to training and skills for women and to advancing women’s rights. A key aspect of this has been our safety programme for women and girls, with the involvement of men and boys, which we have begun at our tea plantation in Kericho, Kenya, in response to reports of sexual harassment in 2013. The programme is being rolled out to other locations. More information on our progress on women’s rights is in the Society section on pages 22 to 24, with full details to be published in our Sustainable Living Report 2014 which will be found on www.unilever.com/sustainable-living in May 2015.",Yes,0.85,"Individual, Organizational, Environmental and Societal",Organizational -> Individual | Organizational -> Environmental and Societal,Organizational -> Environmental and Societal,"Individual: Women, girls, men, and boys participating in safety programmes; Organizational: Unilever as the company implementing programmes at tea plantations; Environmental and Societal: Women's rights as a societal-level system and norm","[Organizational, Individual, Environmental and Societal] Company implements safety programmes affecting individuals to advance women's rights",Unilever (organizational) explicitly implements safety programmes that involve specific people (individual) and targets advancing women's rights (societal system). The company's actions causally influence both individual participants and broader societal norms around women's rights.,Yes,0.78,"Individual, Organizational",Individual -> Organizational | Organizational -> Individual,Individual -> Organizational,"Individual: Men, boys, women, and girls; individuals who reported harassment.; Organizational: Unilever and its tea plantation unit implementing the safety programme.","[Individual, Organizational] Reports of harassment by individuals led the organization to launch a safety programme involving men and boys and serving women and girls.","The text explicitly ties individual reports to an organizational response and states the programme involves specific people. No sectoral or societal systems are explicitly acted on, so only two scales are used.",Yes,0.9,"Individual, Organizational, Environmental and Societal",Organizational -> Individual | Organizational -> Environmental and Societal,Organizational -> Environmental and Societal,"Individual: Women, girls, men, and boys involved in the safety programme.; Organizational: Unilever implementing the safety programme.; Environmental and Societal: Societal-level issue of women's rights and sexual harassment.","[Individual, Organizational, Environmental and Societal] Unilever's safety programme for women and girls at its plantation addresses societal issues of harassment and rights.","The text describes Unilever's organizational actions affecting individuals and addressing societal issues. The programme's implementation at a plantation involves individuals, while its focus on women's rights and harassment links to societal concerns.",Yes,1.0,"Individual, Organizational",Individual -> Organizational | Organizational -> Individual,Individual -> Organizational,"Individual: Refers to 'women and girls', 'men and boys', and the 'reports of sexual harassment' originating from individuals.; Organizational: Refers to 'our tea plantation' and the implied 'Unilever' which initiated and runs the 'safety programme'.","[Individual, Organizational] Reports of individual harassment led to an organizational safety program, which in turn involved and impacted individuals.","The text explicitly describes how individual experiences and reports of sexual harassment triggered an organizational response (the safety programme). Conversely, this organizational programme directly involves and impacts individuals (women, girls, men, and boys). Only two scales were clearly identifiable and causally linked."
311,Yes,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_28.pdf,"To achieve Unilever’s Vision of doubling the size of its business, reducing its environmental footprint and increasing its positive social impact, we need to ensure the talent in the business today can realise these ambitions in future.",Yes,0.8,"Individual, Organizational",Individual -> Organizational,Individual -> Organizational,Individual: Talent/employees within the business; Organizational: Unilever as a company with specific vision and ambitions,"[Individual, Organizational] Talent enables Unilever to achieve vision of doubling business size and impact goals","The text explicitly states talent is needed to realize Unilever's ambitions, showing clear Individual -> Organizational causality. Only two scales are present, making this straightforward.",Yes,0.78,"Individual, Organizational, Environmental and Societal",Individual -> Organizational | Organizational -> Environmental and Societal,Individual -> Organizational,Individual: “the talent in the business” = employees; Organizational: “Unilever” and “its business” = one company; Environmental and Societal: “environmental footprint” and “positive social impact” = societal/environmental outcomes,"[Individual, Organizational, Environmental and Societal] Employee talent enables Unilever to achieve its vision, which includes reducing environmental footprint and boosting social impact.","Employees are explicitly cited as enabling Unilever’s vision, creating an Individual -> Organizational link. The vision’s goals target environmental and social outcomes, yielding an Organizational -> Environmental and Societal link. Only these three scales are explicitly present.",Yes,0.8,"Individual, Organizational, Environmental and Societal",Individual -> Organizational | Organizational -> Environmental and Societal,Individual -> Organizational,Individual: Refers to the talent in the business.; Organizational: Refers to Unilever as a company.; Environmental and Societal: Refers to the environmental footprint and social impact.,"[Individual, Organizational, Environmental and Societal] Talent in Unilever is crucial for achieving its business and societal goals.","The paragraph describes how individual talent is essential for Unilever's organizational goals, which include societal impacts. The three scales are clear and distinct.",Yes,0.9,"Individual, Organizational, Environmental and Societal",Organizational -> Individual | Individual -> Organizational | Individual -> Environmental and Societal,Individual -> Environmental and Societal,"Individual: Refers to 'talent in the business today' (specific people/workers).; Organizational: Refers to 'Unilever' and 'its business' (a single company and its operations).; Environmental and Societal: Refers to 'environmental footprint' and 'positive social impact' (ecosystems, societal systems).","[Individual, Organizational, Environmental and Societal] Unilever's organizational strategy relies on individual talent to achieve its business, environmental, and social impact goals.","The paragraph explicitly describes Unilever (Organizational) acting to enable its talent (Individual), who then realize the company's vision, impacting both its business (Organizational) and broader environmental and societal outcomes. Three distinct scales were identified, fitting the protocol."
312,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_28.pdf,"Some years ago we set three priorities for the development of our employees around the world. They were to: • build depth of capability and leadership; • live our values and build a performance culture; and • build an agile, flexible and diverse organisation.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes organizational priorities for employee development but contains no explicit causal interactions between different scales. It only states what priorities were set, without describing how these priorities influence or are influenced by actors at other scales.",Yes,0.76,"Organizational, Individual",Organizational -> Individual,Organizational -> Individual,"Organizational: ""we"" refers to a company setting priorities; Individual: employees around the world are individual actors","[Organizational, Individual] The company set priorities to develop employees, showing org-to-individual influence.","The organization explicitly sets priorities to shape employee development, creating an org-to-individual causal link. Other potential links (e.g., individuals shaping culture) are not stated explicitly, so excluded.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes organizational priorities but lacks explicit cross-scale causal interactions. No individual or societal actors are directly influenced or influencing the organization.,Yes,0.9,"Organizational, Individual",Organizational -> Individual,Organizational -> Individual,"Organizational: 'we' refers to the company setting priorities, and 'organisation' refers to the company itself.; Individual: 'employees' are specific people within the organization.","[Organizational, Individual] An organization sets priorities that directly influence the development of its individual employees.",The text describes an Organizational actor ('we') setting priorities that causally influence the development of Individual actors ('employees'). The stated goal to 'build an agile... organisation' represents a same-scale interaction (Organizational -> Organizational) and is therefore excluded per protocol.
