A: Paragraph Index,B: AI: Cross Scale (Consensus),C: Human Agreement with B (Agree/Disagree/Notes),All Models Align,Disagreement Type,Source,Full Paragraph Text,claude4: Interaction Present,claude4: Confidence,claude4: Scales,claude4: Links,claude4: Final Link,claude4: Scale Explanations,claude4: Summary,claude4: Rationale,gpt5: Interaction Present,gpt5: Confidence,gpt5: Scales,gpt5: Links,gpt5: Final Link,gpt5: Scale Explanations,gpt5: Summary,gpt5: Rationale,4o: Interaction Present,4o: Confidence,4o: Scales,4o: Links,4o: Final Link,4o: Scale Explanations,4o: Summary,4o: Rationale,gemini2.5: Interaction Present,gemini2.5: Confidence,gemini2.5: Scales,gemini2.5: Links,gemini2.5: Final Link,gemini2.5: Scale Explanations,gemini2.5: Summary,gemini2.5: Rationale
337,Yes,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_29.pdf,"In 2014, we introduced a step change in our Safe Travel programme. With more people on the road than ever before, including many in developing countries where there is a higher risk of car accidents, we released a revised and strengthened travel standard that includes programmes and strategies specifically targeted at high and medium risk locations. By the middle of 2015, we will also have in place a mandatory global ban on using all hand-held and hands-free mobile phone devices while driving on company business.",Yes,0.85,"Organizational, Individual",Organizational -> Individual,Organizational -> Individual,Organizational: The company implementing Safe Travel programme and travel standards; Individual: People/employees driving on company business who must follow the mobile phone ban,"[Organizational, Individual] Company mandates mobile phone ban affecting individual employee driving behavior",Clear hierarchical interaction where organizational policy directly influences individual behavior. The company's travel standard and mobile phone ban explicitly target and constrain individual employee actions while driving.,Yes,0.82,"Environmental and Societal, Organizational, Individual",Environmental and Societal -> Organizational | Organizational -> Individual,Organizational -> Individual,Environmental and Societal: Societal road conditions and higher accident risk in developing countries; Organizational: The company that revised standards and set a global driving-phone ban; Individual: Employees driving on company business affected by the ban,"[Environmental and Societal, Organizational, Individual] Societal road-risk spurred a company to revise standards, and its global phone-use ban constrains employees driving for work.","The text explicitly ties societal road-risk conditions to the company’s decision to revise safety standards, and states a company-wide ban that governs employee driving behavior. No inter-organizational actors are mentioned, so only these three scales are used.",Yes,0.9,"Individual, Organizational, Environmental and Societal",Organizational -> Individual | Environmental and Societal -> Organizational,Organizational -> Individual,"Individual: People on the road, including drivers.; Organizational: The company implementing the Safe Travel programme.; Environmental and Societal: Developing countries with higher risk of car accidents.","[Individual, Organizational, Environmental and Societal] The company enforces travel standards affecting drivers, influenced by risks in developing countries.","The company (Organizational) influences individual drivers by enforcing a mobile phone ban. The travel standards are shaped by societal risks in developing countries, showing cross-scale interactions.",Yes,1.0,"Individual, Organizational, Environmental and Societal",Individual -> Organizational | Environmental and Societal -> Organizational | Organizational -> Individual,Organizational -> Individual,"Individual: Refers to 'more people', 'many in developing countries', and 'driving on company business' (actions of workers).; Organizational: Refers to 'we' (the company), 'Safe Travel programme', 'travel standard', 'programmes and strategies', and 'mandatory global ban'.; Environmental and Societal: Refers to 'higher risk of car accidents' in developing countries, representing a societal condition.","[Individual, Organizational, Environmental and Societal] The company's revised travel standard and ban were influenced by increased individual presence and societal risks, and in turn, the ban directly impacts individual employee behavior.","The paragraph explicitly describes how the presence of more individuals and higher societal risks influenced the company's decision to revise its travel standard. Furthermore, the company's mandatory ban directly regulates individual employee actions, demonstrating a clear top-down hierarchical influence. All three identified scales are distinct and causally linked."
338,Yes,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_29.pdf,"This year saw considerable advancement in our behavioural-based approach to health and safety, with 84% of our manufacturing and 38% of our non-manufacturing sites now having rolled out the first phase of the BeSafE programme. This includes training 79 master coaches and 91 trainers, who have in turn trained more than 1,840 employees.",Yes,0.85,"Organizational, Individual",Organizational -> Individual,Organizational -> Individual,"Organizational: The company implementing BeSafE programme across manufacturing and non-manufacturing sites; Individual: Master coaches, trainers, and employees receiving training","[Organizational, Individual] Company's BeSafE programme trained coaches who trained employees",Clear hierarchical flow from organizational program implementation to individual training outcomes. The company (organizational scale) directly caused training of individuals through its BeSafE rollout across sites.,Yes,0.78,"Organizational, Individual",Organizational -> Individual,Organizational -> Individual,"Organizational: The company/sites and its BeSafE programme rollout.; Individual: Master coaches, trainers, and employees being trained.","[Organizational, Individual] The company’s BeSafE rollout included training master coaches and trainers, directly affecting individual staff.",The text explicitly states that an organizational program included training individuals. The subsequent peer training is individual-to-individual and excluded. No inter-organizational or societal actors are present.,Yes,0.9,"Organizational, Individual",Organizational -> Individual,Organizational -> Individual,"Organizational: The BeSafE programme is implemented at manufacturing and non-manufacturing sites.; Individual: Master coaches, trainers, and employees are specific people involved in the training.","[Organizational, Individual] The BeSafE programme at sites results in training individuals like coaches and employees.","The paragraph describes the BeSafE programme's implementation at organizational sites, which directly results in training individuals. No other scales are involved, and the interaction is clear and direct.",Yes,1.0,"Organizational, Individual",Organizational -> Individual,Organizational -> Individual,"Organizational: Refers to 'our behavioural-based approach', 'our manufacturing and non-manufacturing sites', and the 'BeSafE programme' as initiatives of a single company.; Individual: Refers to 'master coaches', 'trainers', and 'employees' as specific people.","[Organizational, Individual] An organizational program trained individual coaches and trainers.","The paragraph explicitly describes the 'BeSafE programme' (Organizational) training 'master coaches and trainers' (Individual), establishing a clear causal link. The subsequent training of 'employees' by 'coaches and trainers' is an Individual -> Individual interaction and thus excluded by the protocol."
339,Yes,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_29.pdf,"2014 also saw some challenges. Our overall safety performance, as measured by the Total Recordable Frequency Rate (TRFR), increased slightly from 1.03 to 1.05 per 1 million hours worked due to a spike in injury rates in the first quarter of the year. With a renewed focus on safety programmes and initiatives, in co-operation with our project partners, injury rates have been brought back down since the first quarter.",Yes,0.8,"Individual, Organizational, Inter-Organizational / Sector",Organizational -> Individual | Inter-Organizational / Sector -> Individual,Organizational -> Individual,Individual: Workers experiencing injuries measured in safety rates; Organizational: The company implementing safety programmes and initiatives; Inter-Organizational / Sector: Project partners collaborating on safety initiatives,"[Organizational, Inter-Organizational, Individual] Safety programmes reduced worker injury rates through partner cooperation",The text explicitly states organizational safety programmes and inter-organizational cooperation with project partners causally reduced injury rates affecting individual workers. Both higher scales directly influenced individual-level outcomes.,Yes,0.78,"Individual, Organizational, Inter-Organizational / Sector",Individual -> Organizational | Organizational -> Individual | Inter-Organizational / Sector -> Individual,Organizational -> Individual,Individual: Workers experiencing injuries.; Organizational: The company reporting TRFR and running safety programs.; Inter-Organizational / Sector: Co-operation with project partners (multi-organization effort).,"[Individual, Organizational, Inter-Organizational] Injury spikes raised TRFR; company and partner-led safety efforts lowered injuries.","The text explicitly links worker injury spikes to higher organizational TRFR, and links company and partner safety efforts to reduced injuries. Three scales suffice: individuals, the company, and its multi-org cooperation.",Yes,0.9,"Individual, Inter-Organizational / Sector",Inter-Organizational / Sector -> Individual,Inter-Organizational / Sector -> Individual,Individual: Injury rates are linked to specific people or groups.; Inter-Organizational / Sector: Project partners imply collaboration among organizations.,"[Individual, Inter-Organizational / Sector] Co-operation with project partners reduced injury rates, showing cross-scale influence.",The paragraph describes how collaboration with project partners (Inter-Organizational) influenced individual injury rates. No other scales are clearly defined.,Yes,1.0,"Individual, Organizational, Inter-Organizational / Sector",Inter-Organizational / Sector -> Organizational | Organizational -> Individual,Organizational -> Individual,Individual: Refers to 'injury rates' affecting specific workers.; Organizational: Refers to 'Our' company's 'safety programmes and initiatives'.; Inter-Organizational / Sector: Refers to 'co-operation with our project partners'.,"[Individual, Organizational, Inter-Organizational / Sector] Inter-organizational cooperation influenced organizational safety programs, which in turn reduced individual injury rates.","The text explicitly links inter-organizational cooperation to organizational safety programs, which then causally reduce individual injury rates. Three distinct scales were identified and used."
340,Yes,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_29.pdf,"Women are Unilever’s core consumers, controlling nearly two thirds of consumer spending, so it’s important that we represent them in our workforce. In fact, 2014 marks five years since we began the process of building an agile and diverse Unilever and making sure we have the right gender balance throughout the organisation.",Yes,0.8,"Individual, Organizational",Individual -> Organizational,Individual -> Organizational,Individual: Women as consumers controlling spending decisions; Organizational: Unilever as a company managing workforce composition,"[Individual, Organizational] Women consumers' market power influences Unilever's workforce diversity strategy","The text explicitly states that because women control consumer spending, it's important for Unilever to represent them in their workforce. This shows clear causality from individual consumer behavior to organizational policy decisions.",Yes,0.74,"Individual, Organizational",Individual -> Organizational,Individual -> Organizational,Individual: Women consumers are a specific group of people.; Organizational: Unilever is a single company making workforce decisions.,[Individual|Organizational] Women's control of consumer spending makes Unilever prioritize representing women in its workforce.,The text explicitly links women consumers to Unilever’s workforce decisions. No inter-organizational or societal actor is described as causing or being caused. 'Consumer spending' is not an actor.,Yes,0.9,"Individual, Organizational",Individual -> Organizational,Individual -> Organizational,Individual: Women as core consumers controlling spending.; Organizational: Unilever as a company aiming for gender balance.,"[Individual, Organizational] Women's spending power influences Unilever's gender balance efforts.",The paragraph describes how women's control over consumer spending (Individual) influences Unilever's organizational decisions to ensure gender balance (Organizational). No other scales are explicitly involved.,Yes,1.0,"Individual, Organizational",Individual -> Organizational,Individual -> Organizational,Individual: Refers to 'Women' as specific consumers.; Organizational: Refers to 'Unilever' as a single company and 'our workforce' as its internal component.,"[Individual, Organizational] Women's consumer power drives Unilever's organizational strategy for workforce representation.",The text explicitly states that women's control over consumer spending (Individual scale) makes it important for Unilever (Organizational scale) to represent them in its workforce. This demonstrates a clear causal influence from the Individual to the Organizational level. No other cross-scale interactions were identified.
341,Yes,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_29.pdf,"By the end of 2014, over 43% of our managers were women, up from 38% in 2010. The hard work we are doing to retain more women in our workforce by promoting flexible working, women’s networks, job shares and maternity and paternity support is paying benefit and will remain a focus area.",Yes,0.8,"Individual, Organizational",Organizational -> Individual,Organizational -> Individual,Individual: Women managers and workforce members affected by retention policies; Organizational: The company implementing flexible working policies and support programs,[Organizational->Individual] Company retention policies increased women managers from 38% to 43%,The organization's deliberate implementation of retention strategies directly caused measurable changes in individual women's career outcomes. The causal language 'paying benefit' explicitly links organizational actions to individual-level results.,Yes,0.77,"Organizational, Individual",Organizational -> Individual,Organizational -> Individual,Organizational: The company (“we”) implementing policies and programs.; Individual: Women employees/managers affected by those policies.,"[Organizational, Individual] Company policies (flexible work, networks, parenting support) aim to retain more women employees.","Explicit wording shows the company’s actions are intended to retain women, a direct org-to-individual effect. No inter-organizational or societal actors are mentioned, so only two scales apply.",Yes,0.9,"Individual, Organizational",Organizational -> Individual,Organizational -> Individual,Individual: Refers to managers and employees benefiting from policies.; Organizational: Refers to the organization implementing policies.,"[Organizational, Individual] The organization's policies on flexible working and support directly benefit individual managers, increasing female representation.","The organization (Organizational) implements policies that influence individual managers (Individual), increasing female representation. No other scales are involved.",Yes,1.0,"Organizational, Individual",Organizational -> Individual,Organizational -> Individual,Organizational: 'we' refers to the company/organization implementing policies.; Individual: 'women in our workforce' and 'our managers' refer to specific people.,"[Organizational, Individual] The organization's policies directly impact the retention and promotion of individual women employees.",The paragraph explicitly states that the 'hard work we are doing' (Organizational) is 'paying benefit' by retaining 'more women in our workforce' and increasing 'women managers' (Individual). This demonstrates a clear causal influence from the Organizational scale to the Individual scale. Only two distinct scales were identified.
342,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_30.pdf,"However, challenges remain. We have not made sufficient progress among the top 110 executive managers in the business, a group where just under 20% are women. If you include employees who are statutory directors of the corporate entities whose financial information is included in the Group’s 2014 consolidated accounts in this Annual Report and Accounts, the number increases to 592 males and 157 (21%) females.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph presents statistical data about gender representation among executives and directors but describes no causal interactions between different scales. It only reports demographic composition without explaining how one scale influences another.,No,0.8,N/A,N/A,N/A,N/A,N/A,The paragraph reports headcounts and percentages of women among executives and statutory directors. It contains no explicit causal influence between actors at different scales—only descriptive statistics.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses gender representation statistics within an organization but does not describe any cross-scale causal interactions.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes the demographic composition of individuals (executive managers, statutory directors) within an organizational context. It presents statistics but does not describe any explicit causal influence or interaction between actors at different scales."
343,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_30.pdf,We are pleased though that 36% (five out of 14) of the Board are female which is over 40% of the Non-Executive Directors.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph only presents statistical information about board composition without describing any causal interactions between different scales. It states facts about gender representation but contains no explicit cross-scale influences or actions.,No,0.9,N/A,N/A,N/A,N/A,N/A,The sentence reports board gender composition without any explicit causal influence between actors at different scales.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes the composition of a board but does not indicate any cross-scale causal interaction between different scales.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes the composition of the Board and Non-Executive Directors (Individual actors within an Organizational structure) but does not state any explicit causal influence or interaction between these scales. It is a descriptive statement of representation, not a cross-scale interaction."
344,Yes,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_30.pdf,"In 2014 we paid particular attention to mental health initiatives. The rising incidence of mental ill health in the UK is reflected in our absence data. Help and support on nutrition, sleep, exercise and mindfulness all improve the day-to-day well-being of employees. A robust framework with support tools is now in place and is being rolled out across the organisation.",Yes,0.8,"Environmental and Societal, Organizational, Individual",Environmental and Societal -> Organizational | Organizational -> Individual,Organizational -> Individual,Environmental and Societal: UK-level mental health trends affecting society broadly; Organizational: The company implementing mental health framework and initiatives; Individual: Employees receiving support and experiencing well-being improvements,"[Environmental/Societal, Organizational, Individual] Societal mental health trends drive organizational response improving employee well-being","The text shows explicit causality: UK mental health trends impact organizational absence data, prompting the company to implement support frameworks that improve individual employee well-being. Two clear cross-scale causal links are present.",Yes,0.74,"Environmental and Societal, Organizational, Individual",Environmental and Societal -> Organizational | Organizational -> Individual,Organizational -> Individual,Environmental and Societal: UK-wide mental health incidence is a societal trend.; Organizational: The company reporting absence data and rolling out a framework.; Individual: Employees whose day-to-day well-being changes.,"[Environmental and Societal, Organizational, Individual] UK mental ill-health trends show up in company absence data, and the company’s support framework improves employees’ well-being.",The text explicitly ties UK mental health trends to the company’s absence data (societal → org). It also states that organizational help/support improves employees’ well-being (org → individual). Kept to three clear scales.,Yes,0.9,"Individual, Organizational",Organizational -> Individual,Organizational -> Individual,Individual: Employees receiving help and support.; Organizational: The organization implementing a framework and support tools.,"[Individual, Organizational] The organization implements a framework to improve employee well-being, showing a cross-scale interaction.",The paragraph describes how the organization's framework causally influences individual employees' well-being. No other scales are explicitly involved.,Yes,1.0,"Individual, Organizational, Environmental and Societal",Environmental and Societal -> Organizational | Organizational -> Individual,Organizational -> Individual,"Individual: Refers to 'employees' and their 'day-to-day well-being'.; Organizational: Refers to 'we', 'our absence data', 'the organisation', and 'help and support'.; Environmental and Societal: Refers to 'rising incidence of mental ill health in the UK' as a societal trend.","[Individual, Organizational, Environmental and Societal] Societal mental health trends impact organizational data, prompting organizational support that improves individual employee well-being.","Two distinct cross-scale causal links were identified. The rising societal incidence of mental ill health causally influences the organization's absence data. Subsequently, the organization's support initiatives causally improve the well-being of individual employees. Three scales were clearly present and utilized."
345,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_30.pdf,In 2014 we published our Human Rights Policy Statement which contains over arching principles which are embedded into our policies and systems. A full version of the document can be read at www.unilever. com/humanrightspolicystatement.,No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes Unilever's publication of a policy document and embedding principles into systems, but contains no explicit causal interactions between different hierarchical scales. It only describes internal organizational actions without cross-scale effects.",No,0.9,N/A,N/A,N/A,N/A,N/A,"Only one actor (Unilever) is mentioned, acting within its own policies and systems. No explicit causal influence across different scales is described.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a policy statement publication without explicit cross-scale causal interactions.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes actions and policies internal to a single organization (Unilever). No explicit causal interactions between different scales (Individual, Inter-Organizational, Environmental and Societal) are mentioned."
347,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_30.pdf,"This is an area of growing importance to our employees, shareholders, customers, consumers, the communities where we operate and civil society groups.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph lists various stakeholders (employees, shareholders, customers, consumers, communities, civil society groups) but describes no explicit causal interactions between them. It only states that 'this area' is of growing importance to these groups, which indicates correlation or shared interest rather than hierarchical causality.",No,0.9,N/A,N/A,N/A,N/A,N/A,The sentence only states that an issue is important to various stakeholders; it does not describe any causal influence between actors at different scales.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph lists various actors but does not describe any explicit cross-scale causal interactions.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph lists various actors to whom an unspecified 'area' is important. It describes a state of relevance or perception, not an explicit causal influence or being influenced by an actor at a different scale. No verbs or phrases indicate cross-scale causality."
349,Yes,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_30.pdf,"In 2014 we strengthened the enhancing livelihoods ambition of the USLP. An integral part of this is our implementation of the UN Guiding Principle on Business and Human Rights and our public reporting on this. We also committed to enhancing access to training and skills for women and to advancing women’s rights. A key aspect of this has been our safety programme for women and girls, with the involvement of men and boys, which we have begun at our tea plantation in Kericho, Kenya, in response to reports of sexual harassment in 2013. The programme is being rolled out to other locations. More information on our progress on women’s rights is in the Society section on pages 22 to 24, with full details to be published in our Sustainable Living Report 2014 which will be found on www.unilever.com/sustainable-living in May 2015.",Yes,0.85,"Organizational, Individual, Environmental and Societal",Environmental and Societal -> Organizational | Organizational -> Individual,Environmental and Societal -> Organizational,"Organizational: Unilever as a company implementing programs and policies; Individual: Women, girls, men, and boys participating in safety programs; Environmental and Societal: UN Guiding Principles as international standards","[Environmental and Societal, Organizational, Individual] UN standards drive corporate programs affecting workers","The UN Guiding Principles explicitly influence Unilever's policies, which then directly affect individuals through safety programs. Two clear causal chains exist with explicit implementation language.",Yes,0.78,"Individual, Organizational, Environmental and Societal",Environmental and Societal -> Organizational | Individual -> Organizational | Organizational -> Individual,Individual -> Organizational,"Individual: Women, girls, men, and boys; reporters of harassment.; Organizational: Unilever and its tea plantation/programmes.; Environmental and Societal: UN Guiding Principles (global norms).","[Individual, Organizational, Environmental and Societal] Reports of harassment led Unilever to start a safety programme involving individuals; Unilever also implements UN Guiding Principles.",The text explicitly ties individual reports to Unilever launching a programme and states Unilever implements UN Guiding Principles (societal norms). We limited scales to the clearest three; no inter-organizational system is described.,Yes,0.9,"Organizational, Environmental and Societal",Organizational -> Environmental and Societal,Organizational -> Environmental and Societal,Organizational: Unilever's actions and programs are described.; Environmental and Societal: The societal issue of women's rights and safety is addressed.,"[Organizational, Environmental and Societal] Unilever's safety programme for women and girls addresses societal issues of sexual harassment.",Unilever (Organizational) implements a safety programme to address societal issues (Environmental and Societal) of sexual harassment. This is a clear cross-scale interaction.,Yes,0.9,"Individual, Organizational, Environmental and Societal",Organizational -> Individual | Organizational -> Individual | Individual -> Organizational | Individual -> Organizational,Individual -> Organizational,"Individual: Refers to 'women and girls', 'men and boys', and implied individuals making 'reports of sexual harassment'.; Organizational: Refers to 'we' (Unilever), 'our implementation', and 'our safety programme'.; Environmental and Societal: Refers to the 'UN Guiding Principle on Business and Human Rights', a societal standard.","[Individual, Organizational, Environmental and Societal] Societal principles and individual reports influence an organization's actions, which in turn impact individuals.","The analysis identified three distinct scales: Individual, Organizational, and Environmental and Societal. Links were established where explicit causality was described, such as the UN Guiding Principle (E&S) influencing Unilever (Org), and individual reports triggering organizational programs. Conversely, organizational actions directly impacted individuals through training and safety programs."
351,Yes,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_31.pdf,"At Unilever we look to the future and what the consumer of tomorrow will need. This has inevitably drawn us to increase our business in emerging markets where population and consumption growth offer attractive opportunities. In 2014, 57% of our turnover was generated in emerging markets.",Yes,0.8,"Individual, Organizational, Environmental and Societal",Environmental and Societal -> Organizational,Environmental and Societal -> Organizational,Individual: consumers mentioned as target of business strategy; Organizational: Unilever as specific company making strategic decisions; Environmental and Societal: emerging markets representing societal-level economic systems and population dynamics,"[Environmental and Societal, Organizational] Emerging market dynamics drive Unilever's strategic expansion decisions","The text explicitly states that population and consumption growth in emerging markets 'inevitably drew' Unilever to increase business there, showing clear causality from societal-level market conditions to organizational strategy. The 57% turnover figure demonstrates the concrete outcome of this influence.",Yes,0.63,"Individual, Organizational, Environmental and Societal",Individual -> Organizational | Environmental and Societal -> Organizational,Environmental and Societal -> Organizational,Individual: The 'consumer of tomorrow' refers to specific people whose needs are considered.; Organizational: Unilever is a single company making strategic decisions.; Environmental and Societal: Emerging markets and their population/consumption growth are macro societal conditions.,"[Individual, Organizational, Environmental and Societal] Anticipated consumer needs and macro growth in emerging markets led Unilever to expand its business there.","The text explicitly states that anticipating future consumer needs drew Unilever to expand, and that emerging markets’ population/consumption growth offer opportunities guiding that expansion. No other scales are present; the turnover figure is descriptive, not causal.",Yes,0.8,"Individual, Organizational, Environmental and Societal",Individual -> Organizational | Environmental and Societal -> Organizational,Environmental and Societal -> Organizational,Individual: Consumers are individuals whose needs influence Unilever's strategy.; Organizational: Unilever is an organization responding to consumer needs.; Environmental and Societal: Emerging markets represent societal-level systems with population growth.,"[Individual, Organizational, Environmental and Societal] Consumers and emerging markets influence Unilever's strategy.",The paragraph describes how consumer needs and emerging market growth influence Unilever's strategy. These are clear cross-scale interactions involving individuals and societal-level systems affecting an organization.,Yes,1.0,"Individual, Organizational, Environmental and Societal",Individual -> Organizational | Environmental and Societal -> Organizational,Individual -> Organizational,"Individual: Refers to 'consumer of tomorrow'.; Organizational: Refers to 'Unilever'.; Environmental and Societal: Refers to 'emerging markets', 'population growth', and 'consumption growth'.","[Individual, Organizational, Environmental and Societal] Anticipated consumer needs and market growth influence Unilever's business expansion strategy.","The paragraph explicitly describes how anticipated individual consumer needs and environmental/societal market growth (population, consumption) causally influence Unilever's organizational decision to expand business. Two distinct cross-scale links were identified, both converging on the Organizational scale. The three scales detected were within the limit."
352,Yes,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_31.pdf,These markets also bring challenges. Performance can prove volatile as witnessed in 2014. Economies have slowed and exchange rates have weakened leading to a reduction in consumer spending.,Yes,0.8,"Environmental and Societal, Individual",Environmental and Societal -> Individual,Environmental and Societal -> Individual,"Environmental and Societal: Economies, exchange rates, and markets represent societal-level economic systems; Individual: Consumer spending refers to individual-level purchasing behavior","[Environmental and Societal, Individual] Economic conditions directly reduce consumer spending behavior","The text explicitly states that macroeconomic factors (slowed economies, weakened exchange rates) causally led to reduced individual consumer spending. This represents a clear top-down hierarchical influence from societal economic systems to individual behavior.",Yes,0.66,"Environmental and Societal, Individual",Environmental and Societal -> Individual,Environmental and Societal -> Individual,Environmental and Societal: ‘Economies’ and ‘exchange rates’ are macro-level societal systems.; Individual: ‘Consumer spending’ reflects behavior of consumers/households.,"[Environmental and Societal, Individual] Slower economies and weaker exchange rates led to reduced consumer spending.","The text explicitly links macroeconomic conditions to consumer behavior via ‘leading to’. Mentions of ‘markets’ and ‘performance’ lack clear actors or cross-scale causality, so they were excluded.",Yes,0.8,"Environmental and Societal, Individual",Environmental and Societal -> Individual,Environmental and Societal -> Individual,Environmental and Societal: Economies and exchange rates are societal-level systems.; Individual: Consumer spending is an action by specific people or households.,"[Environmental and Societal, Individual] Slowing economies and weakened exchange rates reduce consumer spending.","The paragraph describes how societal-level economic changes impact individual consumer behavior. No other scales are explicitly involved, so only one link is identified.",Yes,1.0,"Environmental and Societal, Individual",Environmental and Societal -> Individual,Environmental and Societal -> Individual,Environmental and Societal: Economies are societal-level systems.; Individual: Consumer spending refers to actions by individual consumers.,"[Environmental and Societal, Individual] Slowing economies cause a reduction in individual consumer spending.",The paragraph explicitly states that 'Economies have slowed... leading to a reduction in consumer spending.' This establishes a clear causal link from the Environmental and Societal scale (economies) to the Individual scale (consumers).
354,Yes,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_31.pdf,"These markets are also among the most sensitive to environmental and social pressures brought about by growth in population and consumption and the activities of companies such as Unilever. That’s why our USLP goals are to improve health and well-being, reduce our environmental impact and enhance livelihoods through direct action and partnerships.",Yes,0.85,"Environmental and Societal, Organizational",Environmental and Societal -> Organizational,Environmental and Societal -> Organizational,"Environmental and Societal: Population growth, consumption patterns, and societal pressures represent societal-level systems; Organizational: Unilever is identified as a specific company with defined goals and activities","[Environmental and Societal, Organizational] Societal pressures influence corporate goal-setting and activities.","The text explicitly states that environmental and social pressures from population and consumption growth affect companies like Unilever, prompting their USLP goals. This represents clear causality from societal-level forces to organizational response.",Yes,0.74,"Organizational, Inter-Organizational / Sector, Environmental and Societal",Environmental and Societal -> Organizational | Organizational -> Environmental and Societal | Inter-Organizational / Sector -> Environmental and Societal,Environmental and Societal -> Organizational,"Organizational: Unilever and its USLP goals are one company’s actions.; Inter-Organizational / Sector: “Partnerships” are collaborations among organizations.; Environmental and Societal: “Markets,” “environmental and social pressures,” health, environment, livelihoods are societal-level.","[Organizational, Inter-Organizational / Sector, Environmental and Societal] Market pressures prompt Unilever’s goals, and Unilever plus its partnerships act to affect health, environment, and livelihoods.","The text explicitly ties market pressures to Unilever’s goal-setting and states Unilever’s and partnerships’ actions target societal and environmental outcomes. Kept three clear scales: company, partnerships, and societal systems.",Yes,0.9,"Organizational, Environmental and Societal",Environmental and Societal -> Organizational,Environmental and Societal -> Organizational,Organizational: Unilever is a specific company.; Environmental and Societal: Population growth and consumption are societal-level systems.,"[Organizational, Environmental and Societal] Environmental and social pressures influence companies like Unilever.","The paragraph describes how societal pressures affect companies, establishing a clear cross-scale interaction. Only two scales are involved, so no scale limitation applies.",Yes,0.9,"Organizational, Inter-Organizational, Environmental and Societal",Organizational -> Environmental and Societal | Inter-Organizational -> Environmental and Societal,Organizational -> Environmental and Societal,"Organizational: Refers to 'companies such as Unilever', 'our USLP goals', and 'direct action' by the company.; Inter-Organizational: Refers to 'partnerships' which are collaborations among organizations.; Environmental and Societal: Refers to 'markets', 'environmental and social pressures', 'health and well-being', 'environmental impact', and 'livelihoods'.","[Organizational, Inter-Organizational, Environmental and Societal] Unilever and its partnerships influence environmental and societal outcomes.","The analysis focuses on Organizational, Inter-Organizational, and Environmental and Societal scales. While 'consumption' (Individual) is mentioned as a source of pressure, the paragraph's primary focus and explicit causal actions revolve around organizational responses and their impact on environmental and societal outcomes, making these three scales the clearest for demonstrating hierarchical interactions."
