A: Paragraph Index,B: AI: Cross Scale (Consensus),C: Human Agreement with B (Agree/Disagree/Notes),All Models Align,Disagreement Type,Source,Full Paragraph Text,claude4: Interaction Present,claude4: Confidence,claude4: Scales,claude4: Links,claude4: Final Link,claude4: Scale Explanations,claude4: Summary,claude4: Rationale,gpt5: Interaction Present,gpt5: Confidence,gpt5: Scales,gpt5: Links,gpt5: Final Link,gpt5: Scale Explanations,gpt5: Summary,gpt5: Rationale,4o: Interaction Present,4o: Confidence,4o: Scales,4o: Links,4o: Final Link,4o: Scale Explanations,4o: Summary,4o: Rationale,gemini2.5: Interaction Present,gemini2.5: Confidence,gemini2.5: Scales,gemini2.5: Links,gemini2.5: Final Link,gemini2.5: Scale Explanations,gemini2.5: Summary,gemini2.5: Rationale
298,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,"Lifebuoy has long championed the health benefits of handwashing with soap and aims to change the hygiene behaviour of 1 billion consumers across Asia, Africa and Latin America. To achieve this ambition, we have to find ways to scale up our programmes: we need to develop lower cost, mass-scale behaviour change approaches and expand our partnerships and co-investment models. Lifebuoy has enjoyed four years of sequential double-digit sales growth.",No,0.9,N/A,N/A,N/A,N/A,N/A,"While Lifebuoy operates across multiple regions (Asia, Africa, Latin America), the paragraph only describes the company's goals and growth without establishing explicit causal relationships between actors at different spatial scales. No concrete cross-scale interactions are demonstrated.",No,0.86,N/A,N/A,N/A,N/A,N/A,"Only a transnational corporate initiative targeting consumers across multiple continents is described; no explicit cross-scale causal links to local, regional, or national actors.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses Lifebuoy's goals and achievements without explicitly linking actions or influences across different spatial scales.,Yes,1.0,"Transnational / Cross-border, Local / Site-specific",Transnational / Cross-border -> Local / Site-specific,Transnational / Cross-border -> Local / Site-specific,"Transnational / Cross-border: Lifebuoy's ambition targets '1 billion consumers across Asia, Africa and Latin America', indicating a multi-country/continental scope.; Local / Site-specific: The 'hygiene behaviour' refers to individual actions at specific sites (e.g., homes, communities).","[Transnational / Cross-border, Local / Site-specific] Lifebuoy's transnational ambition to change hygiene behavior directly targets local consumer actions across multiple continents.",The paragraph explicitly states Lifebuoy's (Transnational) goal to influence the hygiene behavior of consumers (Local). This establishes a clear causal link between a multi-country entity and individual-level actions.
299,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,Women are the majority of our consumer base and their purchasing decisions are pivotal to our growth. They are strongly represented in our agricultural supply chains and in the distribution of our brands to market. At the same time we are a large employer and need the best available talent to succeed in our business goals.,No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph discusses women's roles in consumer base, supply chains, and employment but contains no spatial references or geographical scales. All statements are about business operations without specifying locations or cross-scale interactions.",No,0.8,N/A,N/A,N/A,N/A,N/A,"The paragraph mentions consumers, supply chains, and employment without any explicit geographic scale or cross-scale causal influence.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses consumer demographics and business needs without specifying any spatial scales or cross-scale interactions.,No,1.0,N/A,N/A,N/A,N/A,N/A,The paragraph describes internal business operations and demographics without explicitly identifying actors at different spatial scales or causal interactions between them. No explicit cross-scale links are present.
300,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,"But women around the world face discrimination and disadvantage, lack access to skills and training, and face obstacles to economic participation.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a global pattern of women facing discrimination but identifies no specific actors at different scales causally influencing each other. It presents a descriptive statement about conditions rather than cross-scale interactions.,No,0.95,N/A,N/A,N/A,N/A,N/A,The sentence describes general global conditions without identifiable actors or explicit cross-scale causal influences.,No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph discusses global issues faced by women but does not specify any actors or actions at different spatial scales, nor does it establish any explicit cross-scale causal links.",No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes a condition affecting 'women around the world,' which is a single, broad spatial scale (Transnational / Cross-border). It does not contain any explicit causal interactions between actors at different spatial scales."
301,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,"Our approach starts with respect for the rights of women, such as safety, and extends to their promotion as well as helping to develop skills and open opportunities, both in our own operations, where 43% of managers are women, and in our value chain.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes internal corporate policies and value chain practices regarding women's rights and opportunities, but contains no explicit spatial references or geographical scales. No cross-scale interactions can be identified.",No,0.84,N/A,N/A,N/A,N/A,N/A,No geographic scales or cross-scale actors are named; references to 'our operations' and 'value chain' lack spatial specification and no causal cross-scale influence is stated.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph does not mention any explicit cross-scale interactions involving different geographical actors.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes actions within a single entity's operations and value chain. It does not explicitly mention any causal interaction between actors at different spatial scales (e.g., Local, Sub-national, National, Transnational)."
302,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,To this end we are implementing the UN Women’s Empowerment Principles across our business. These principles reinforce the direct action we also taking as a business.,No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph mentions implementing UN Women's Empowerment Principles across a business, but provides no explicit causal relationship between different spatial scales. The text lacks specific geographical actors or cross-scale interactions.",Yes,0.63,"Transnational / Cross-border, Local / Site-specific",Transnational / Cross-border -> Local / Site-specific,Transnational / Cross-border -> Local / Site-specific,Transnational / Cross-border: UN Women’s Empowerment Principles are global.; Local / Site-specific: The business’s own actions across its operations/sites.,"[Transnational / Cross-border, Local / Site-specific] Global UN principles are implemented across the company, reinforcing its on-the-ground business actions.","The text explicitly states global principles are implemented and reinforce the company’s actions, establishing transnational-to-local influence. No other scales are specified.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph lacks explicit cross-scale interactions. It mentions UN principles but does not specify causal links between different spatial scales.,Yes,1.0,"Local / Site-specific, Transnational / Cross-border",Transnational / Cross-border -> Local / Site-specific,Transnational / Cross-border -> Local / Site-specific,"Local / Site-specific: Refers to 'our business' and its specific actions of implementation and direct action.; Transnational / Cross-border: Refers to 'UN Women’s Empowerment Principles', which are global in nature.","[Local / Site-specific, Transnational / Cross-border] A business implements global UN principles, which reinforce its direct actions.","The paragraph explicitly states that 'our business' (Local / Site-specific) is implementing the 'UN Women’s Empowerment Principles' (Transnational / Cross-border). This establishes a direct causal link where global guidelines influence actions at a specific operational level. The principles also reinforce the business's direct actions, further solidifying this interaction."
303,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,"For instance in Sekondi, Ghana, a three-day workshop by the Unilever Ghana Foundation taught 60 women how to think and act like entrepreneurs, coached them in bookkeeping procedures, and cash and working capital management. This brings to more than 700 the number of women trained in Ghana and supports Unilever’s commitment to empower 5 million women by 2020.",Yes,0.9,"Local / Site-specific, National, Transnational / Cross-border",Local / Site-specific -> National | National -> Transnational / Cross-border,"Local / Site-specific -> National, National -> Transnational / Cross-border","Local / Site-specific: Sekondi, Ghana - specific city where workshop occurred; National: Ghana - country-level training program totaling 700 women; Transnational / Cross-border: Unilever's global commitment to empower 5 million women by 2020","[Local / Site-specific, National, Transnational / Cross-border] Sekondi workshop contributes to Ghana's training total, supporting Unilever's global empowerment goal.","The text shows explicit causal chain: local workshop adds to national count, which supports global commitment. Each link is directly stated with clear numerical progression from 60 to 700 to 5 million women.",Yes,0.77,"Local / Site-specific, National, Transnational / Cross-border",National -> Local / Site-specific | Local / Site-specific -> Transnational / Cross-border,"National -> Local / Site-specific, Local / Site-specific -> Transnational / Cross-border",Local / Site-specific: A three-day workshop in Sekondi taught 60 women.; National: Unilever Ghana Foundation ran the workshop; tally refers to women trained in Ghana.; Transnational / Cross-border: Unilever’s commitment to empower 5 million women by 2020.,"[Local / Site-specific, National, Transnational / Cross-border] A national Unilever unit ran a local Sekondi workshop that supports Unilever’s global empowerment commitment.","The national Unilever Ghana Foundation directly organized a local workshop, and the local action explicitly supports Unilever’s global commitment. I excluded the national tally as an actor to avoid non-actor metrics.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a local initiative by Unilever Ghana Foundation without explicit cross-scale causal interactions.,Yes,0.9,"Local / Site-specific, National, Transnational / Cross-border",National -> Local / Site-specific | National -> Transnational / Cross-border,"National -> Local / Site-specific, National -> Transnational / Cross-border","Local / Site-specific: Sekondi, Ghana refers to a specific city.; National: Unilever Ghana Foundation operates within the country of Ghana.; Transnational / Cross-border: Unilever’s commitment to empower 5 million women by 2020 is a global target of a multinational corporation.","[Local / Site-specific, National, Transnational / Cross-border] A national foundation's local training efforts contribute to a transnational corporate empowerment goal.","The Unilever Ghana Foundation (National) directly influenced women in Sekondi (Local) through training. These national-level training efforts then explicitly support Unilever's broader, global commitment (Transnational)."
304,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,"To date we have trained and recruited more than 3,400 women from nearly 1,100 villages in Pakistan as part of the Guddi Baji (‘Good Sister’) programme. This initiative helps increase sales as well as generating sustainable incomes for women through the sale of Unilever hygiene and personal care brands and through the provision of beauty services to other local women.",Yes,0.85,"Local / Site-specific, National",National -> Local / Site-specific,National -> Local / Site-specific,"Local / Site-specific: Nearly 1,100 villages where women are recruited and provide services to other local women; National: Pakistan as the country where the Guddi Baji programme operates across multiple villages","[National, Local / Site-specific] National programme recruits women in villages for local sales and services.",The link shows Unilever's national-level programme directly implementing village-level recruitment and training. Only one clear cross-scale interaction exists from the national programme to local village implementation.,Yes,0.72,"Local / Site-specific, National, Transnational / Cross-border",National -> Local / Site-specific | Transnational / Cross-border -> Local / Site-specific,"National -> Local / Site-specific, Transnational / Cross-border -> Local / Site-specific","Local / Site-specific: Women from nearly 1,100 villages; services to other local women.; National: Programme operates in Pakistan.; Transnational / Cross-border: Unilever hygiene and personal care brands.","[Local / Site-specific, National, Transnational / Cross-border] A Pakistan-wide programme trains village women, and sales of Unilever brands enable their local incomes.",The Pakistan-based programme (national) explicitly trains and recruits women from villages (local). Unilever’s brands (transnational) are the stated mechanism generating local incomes. No other scales are explicit.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a local initiative within Pakistan without explicit cross-scale interactions involving different spatial scales.,Yes,1.0,"National, Local / Site-specific",National -> Local / Site-specific | National -> Local / Site-specific,National -> Local / Site-specific,"National: The 'Guddi Baji programme' operates across 'nearly 1,100 villages in Pakistan', indicating a country-wide scope.; Local / Site-specific: The '3,400 women' are from specific 'villages', representing local actors.","[National, Local / Site-specific] A national program trains and recruits women from local villages, generating income and increasing sales for them.","The Guddi Baji programme, operating nationally, directly influences local women by training and recruiting them. This establishes a clear causal link from the national program to local actors, also impacting their economic outcomes."
305,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,"In India, recruiting and training more women entrepreneurs (Shakti Ammas) were central to our rural expansion in 2014, reaching more remote villages.",Yes,0.85,"National, Local / Site-specific",National -> Local / Site-specific,National -> Local / Site-specific,National: India represents the country-level context for the expansion strategy; Local / Site-specific: Remote villages are specific local places being reached through the expansion,"[National, Local / Site-specific] India's rural expansion strategy reached remote villages through women entrepreneurs.",The text shows a clear causal link where a national-level expansion strategy in India directly resulted in reaching specific remote villages. The recruitment of women entrepreneurs was the mechanism enabling this cross-scale influence.,Yes,0.68,"National, Local / Site-specific",National -> Local / Site-specific,National -> Local / Site-specific,National: “In India” frames the company's expansion and actions at the country scale.; Local / Site-specific: “Reaching more remote villages” and recruiting local “women entrepreneurs (Shakti Ammas)” indicate village-level actors/places.,"[National, Local / Site-specific] India-level recruitment/training of Shakti Ammas enabled reach into remote villages.",The company's India-level program causally extended operations into village sites. No other cross-scale relations are explicitly stated.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a local initiative within India without explicit cross-scale interactions involving different spatial scales.,Yes,1.0,"National, Local / Site-specific",National -> Local / Site-specific | National -> Local / Site-specific,National -> Local / Site-specific,"National: The organization's operations and 'rural expansion' are framed within 'India'.; Local / Site-specific: 'women entrepreneurs (Shakti Ammas)' operate in 'remote villages', which are specific sites.","[National, Local / Site-specific] A national organization's strategy involved recruiting local entrepreneurs and expanding into remote local villages.",Two distinct causal links from the national to the local scale were identified. The national organization influenced local actors through training and directly impacted local sites through expansion.
306,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,"Our programmes also help young women and men. Our Wall’s team has developed a youth employment programme, known as ‘Feet on the Street’, to help tackle the youth jobless rate in Europe while driving our growth agenda by bringing ice cream to the streets. Wall’s provides tools and equipment, such as trikes or push carts and freezers, to enable a micro-entrepreneur to run his or her own mini-business selling ice cream and also to provide young people with their first job experience. In Portugal, Spain and Italy, 250 seasonal jobs were also created to enhance livelihoods while boosting ice cream sales. Our ambition is to have 50,000 micro-entrepreneurs by 2020 with a potential contribution to turnover of more than €100 million.",Yes,0.8,"Local / Site-specific, Sub-national / Regional, Transnational / Cross-border",Transnational / Cross-border -> Sub-national / Regional | Transnational / Cross-border -> Local / Site-specific,"Transnational / Cross-border -> Sub-national / Regional, Transnational / Cross-border -> Local / Site-specific","Local / Site-specific: Individual micro-entrepreneurs running mini-businesses in specific locations; Sub-national / Regional: Portugal, Spain and Italy as specific country markets; Transnational / Cross-border: Wall's team developing programme to tackle youth jobless rate across Europe","[Transnational / Cross-border, Sub-national / Regional, Local / Site-specific] Wall's Europe-wide youth employment programme creates jobs in specific countries and enables individual micro-entrepreneurs.","Wall's transnational programme explicitly creates employment opportunities at both country level (250 jobs in Portugal, Spain, Italy) and individual entrepreneur level (providing tools/equipment). Both links represent direct causal influence from the Europe-wide initiative.",Yes,0.63,"Transnational / Cross-border, Local / Site-specific, National",Transnational / Cross-border -> Local / Site-specific | Transnational / Cross-border -> National,"Transnational / Cross-border -> Local / Site-specific, Transnational / Cross-border -> National","Transnational / Cross-border: Programme targets Europe across multiple countries.; Local / Site-specific: Micro-entrepreneurs run street-level mini-businesses; youths gain first job experience.; National: Jobs explicitly created in Portugal, Spain, and Italy.","[Transnational / Cross-border, Local / Site-specific, National] A Europe-wide Wall’s programme equips local micro-entrepreneurs and creates 250 seasonal jobs in Portugal, Spain, and Italy.",The Europe-wide company initiative causally enables local micro-entrepreneurs and creates jobs in named countries. No other scales are explicitly acted upon.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a local initiative by Wall's without explicit cross-scale interactions involving different spatial scales.,Yes,0.9,"Transnational / Cross-border, National, Local / Site-specific",Transnational / Cross-border -> Local / Site-specific | National -> Local / Site-specific,"Transnational / Cross-border -> Local / Site-specific, National -> Local / Site-specific","Transnational / Cross-border: The 'Feet on the Street' programme targets 'Europe' and is developed by 'Wall’s team', implying a multi-country scope.; National: Specific countries 'Portugal, Spain and Italy' are mentioned as locations for job creation.; Local / Site-specific: The programme enables 'micro-entrepreneurs' to run 'mini-businesses selling ice cream' on 'streets' and creates 'seasonal jobs' for 'young people'.","[Transnational / Cross-border, National, Local / Site-specific] A transnational program and national initiatives create local employment opportunities for young people.","The Wall's 'Feet on the Street' programme, a transnational initiative, directly enables local micro-entrepreneurs and provides job experience. Separately, national-level actions in specific countries lead to the creation of local seasonal jobs, requiring three distinct scales to capture the full interaction."
307,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,"Domestos has led our efforts on sanitation in partnership with UNICEF. Our brand, together with the Unilever Foundation, supports UNICEF’s Community Approaches to Total Sanitation (CATS) programme which aims to eliminate open defecation by changing people’s behaviour and promoting demand for sanitation. Domestos contributed 5% of its average proceeds from specially marked bottles on sale in certain markets to UNICEF. Domestos sales continue to grow strongly and were up 7.3% in 2014.",Yes,0.8,"Local / Site-specific, Transnational / Cross-border",Transnational / Cross-border -> Local / Site-specific,Transnational / Cross-border -> Local / Site-specific,Local / Site-specific: Community-level sanitation behavior change and open defecation elimination in specific communities; Transnational / Cross-border: UNICEF's global programme and Domestos brand operating across multiple markets,"[Transnational / Cross-border, Local / Site-specific] UNICEF's global programme targets community-level sanitation behavior change",UNICEF operates transnationally while targeting specific community behaviors locally. The Domestos-UNICEF partnership facilitates this cross-scale influence through funding community sanitation programs.,Yes,0.62,"Transnational / Cross-border, Local / Site-specific",Transnational / Cross-border -> Local / Site-specific,Transnational / Cross-border -> Local / Site-specific,Transnational / Cross-border: UNICEF and its CATS programme are international actors.; Local / Site-specific: CATS targets 'Community' and 'people’s behaviour' at the community level.,"[Transnational / Cross-border, Local / Site-specific] UNICEF’s CATS programme seeks to change community members’ behaviour to end open defecation.","Only explicit cross-scale influence is the transnational UNICEF programme acting on community-level behaviour. Funding and brand partnerships are transnational-to-transnational, so excluded.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a partnership and funding initiative but lacks explicit cross-scale causal interactions between defined spatial scales.,Yes,0.9,"Local / Site-specific, National, Transnational / Cross-border",National -> Transnational / Cross-border | Transnational / Cross-border -> Local / Site-specific,"National -> Transnational / Cross-border, Transnational / Cross-border -> Local / Site-specific","Local / Site-specific: Refers to 'people's behaviour' and 'demand for sanitation' in specific communities.; National: Refers to 'certain markets' where Domestos bottles are sold, generating proceeds at a country level.; Transnational / Cross-border: Refers to global entities like Domestos, Unilever Foundation, and UNICEF, and their multi-country programs.","[Local / Site-specific, National, Transnational / Cross-border] Proceeds from national sales fund transnational organizations that implement programs influencing local sanitation behaviors.","The paragraph explicitly details how funds originating from national sales contribute to a transnational organization (UNICEF), which then implements a program (CATS) that directly influences local communities. Three distinct scales are necessary to capture this explicit flow of resources and influence."
308,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,We believe we can create a brighter future for our children. Project Sunlight is a growing community of people who believe it is possible to build a world where everyone lives well and lives sustainably. The campaign continues to engage people in programmes that can help to contribute to a #brightfuture – almost 180 million ‘acts of sunlight’ were pledged by the end of December 2014.,No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes Project Sunlight as a general community campaign with pledged acts, but provides no concrete actors with specific spatial locations or explicit causal relationships between different geographical scales. The content remains at an abstract conceptual level without identifiable cross-scale interactions.",No,0.83,N/A,N/A,N/A,N/A,N/A,The paragraph mentions a campaign and pledged actions but provides no concrete geographic actors or explicit cross-scale causal influence. All references are generic and non-spatial.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph lacks explicit cross-scale causal links between actors at different spatial scales.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes a global campaign ('Project Sunlight') and its activities, but it does not explicitly define actors at different spatial scales or their causal interactions. The scale of 'people' or 'programmes' is not specified to be distinct from the campaign's transnational scope, preventing the identification of cross-scale links."
309,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,"A team in Nigeria looked at how to bring the concept of a Perfect Village to life in Africa, embracing broad areas such as water, health, hygiene, nutrition, women’s empowerment and smallholder farming. They developed a strategy we can take forward globally. Their work took them from the classroom to the field as they brought their pilot programme to life.",Yes,0.8,"Local / Site-specific, Transnational / Cross-border",Local / Site-specific -> Transnational / Cross-border,Local / Site-specific -> Transnational / Cross-border,Local / Site-specific: The pilot programme implemented in specific field locations in Nigeria; Transnational / Cross-border: The strategy developed to be taken forward globally across multiple countries,"[Local / Site-specific, Transnational / Cross-border] Nigerian pilot programme creates global strategy for Perfect Village concept",The text explicitly states the Nigerian team's local field work developed a strategy for global implementation. This represents a clear causal link from local experimentation to transnational application.,Yes,0.63,"National, Transnational / Cross-border",National -> Transnational / Cross-border,National -> Transnational / Cross-border,"National: A team in Nigeria (actor anchored at the country level).; Transnational / Cross-border: ""We can take forward globally"" indicates intended multi-country reach.","[National, Transnational / Cross-border] A Nigeria-based team created a strategy intended for global rollout.","The only explicit cross-scale causality is a Nigeria-based team producing a strategy for global application. No clear national-to-local or global-to-local causal effects are stated, so other links are excluded.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes a local initiative in Nigeria with potential global application, but no explicit cross-scale causal interactions are mentioned.",Yes,0.9,"National, Local / Site-specific, Transnational / Cross-border",National -> Local / Site-specific | National -> Transnational / Cross-border,"National -> Local / Site-specific, National -> Transnational / Cross-border","National: A team in Nigeria; Local / Site-specific: Perfect Village, pilot programme; Transnational / Cross-border: globally","[National, Local / Site-specific, Transnational / Cross-border] A team in Nigeria developed a local pilot program and a global strategy.",The team in Nigeria (National) explicitly developed a pilot program (Local) and a strategy for global application (Transnational). These represent direct causal influences across different spatial scales.
310,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,"Access to training and skills for women and to advancing women’s rights. A key aspect of this has been our safety programme for women and girls, with the involvement of men and boys, which we have begun at our tea plantation in Kericho, Kenya, in response to reports of sexual harassment in 2013. The programme is being rolled out to other locations. More information on our progress on women’s rights is in the Society section on pages 22 to 24, with full details to be published in our Sustainable Living Report 2014 which will be found on www.unilever.com/sustainable-living in May 2015.",Yes,0.8,"Local / Site-specific, Transnational / Cross-border",Local / Site-specific -> Transnational / Cross-border,Local / Site-specific -> Transnational / Cross-border,"Local / Site-specific: Tea plantation in Kericho, Kenya - specific facility location; Transnational / Cross-border: Unilever's multi-country operations rolling out programme to other locations","[Local / Site-specific, Transnational / Cross-border] Safety programme initiated at Kenya tea plantation expands to other locations","The programme started at a specific plantation in Kericho, Kenya and is explicitly being rolled out to other locations across Unilever's operations. This represents a clear upward scaling from local implementation to transnational deployment.",Yes,0.76,"Local / Site-specific, Transnational / Cross-border",Local / Site-specific -> Transnational / Cross-border | Transnational / Cross-border -> Local / Site-specific,"Local / Site-specific -> Transnational / Cross-border, Transnational / Cross-border -> Local / Site-specific","Local / Site-specific: Tea plantation in Kericho, Kenya; reports of sexual harassment at that site.; Transnational / Cross-border: Unilever (‘we’) as a multinational publishing on unilever.com and launching company-wide programmes.","[Local / Site-specific, Transnational / Cross-border] Local harassment reports triggered company action, and the company implemented and is rolling out a safety programme at site level.","Local reports causally triggered a transnational corporate response, and that response is implemented at local sites. No national or regional actors are mentioned, so only these two scales are used.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a local initiative at a tea plantation without explicit cross-scale interactions.,Yes,0.9,"Local / Site-specific, Transnational / Cross-border",Local / Site-specific -> Transnational / Cross-border | Transnational / Cross-border -> Local / Site-specific,"Local / Site-specific -> Transnational / Cross-border, Transnational / Cross-border -> Local / Site-specific","Local / Site-specific: Refers to specific places like 'tea plantation in Kericho, Kenya' and 'other locations' where the program is implemented, and where 'reports of sexual harassment' originated.; Transnational / Cross-border: The 'safety programme for women and girls' is an initiative of Unilever (a global company), indicating a transnational scope for the program itself, which is 'being rolled out to other locations'.","[Local / Site-specific, Transnational / Cross-border] Local reports of harassment influenced the creation of a transnational safety program, which then impacts local sites through its implementation.","Two distinct scales, Local and Transnational, are clearly identified. Local reports of harassment explicitly caused the transnational program's initiation, and the transnational program explicitly acts upon local sites through its implementation and rollout."
311,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_28.pdf,"To achieve Unilever’s Vision of doubling the size of its business, reducing its environmental footprint and increasing its positive social impact, we need to ensure the talent in the business today can realise these ambitions in future.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses Unilever's corporate vision and talent development strategy but contains no explicit spatial actors or cross-scale causal interactions. It focuses on internal business objectives without specifying geographical locations or scales of operation.,No,0.9,N/A,N/A,N/A,N/A,N/A,No concrete geographically scoped actors or cross-scale causal influence are mentioned; the statement is corporate and non-spatial.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses Unilever's internal goals without mentioning any specific geographical scales or cross-scale interactions.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes Unilever's internal vision and talent strategy. While Unilever operates at a transnational scale and its vision includes environmental and social impacts, there are no explicit causal links described between actors or phenomena at different spatial scales. The text does not detail how actions at one scale influence or are influenced by actions at another."
312,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_28.pdf,"Some years ago we set three priorities for the development of our employees around the world. They were to: • build depth of capability and leadership; • live our values and build a performance culture; and • build an agile, flexible and diverse organisation.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses organizational priorities for employee development but contains no concrete actors with spatial relevance or causal interactions between different geographical scales. The phrase 'around the world' indicates global scope but lacks specific spatial actors or cross-scale relationships.,No,0.93,N/A,N/A,N/A,N/A,N/A,"The paragraph describes internal corporate priorities without geographic actors or policies at defined scales, and no explicit cross-scale causal influence is stated.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses internal organizational priorities without explicit cross-scale geographical interactions.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes a single actor ('we', a global entity) setting priorities for its global workforce ('employees around the world'). This represents a single-scale operation (Transnational) where a global entity acts within its own global scope, rather than an explicit causal interaction between distinct actors at different spatial scales."
313,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_28.pdf,"These priorities still underpin everything we do. Our people are also the embodiment of the Unilever Sustainable Living Plan (USLP) – without their commitment and belief, the business could not achieve the plan’s three main goals of improving health and well-being, reducing our environmental impact and enhancing livelihoods. More than 75% of employees say they can contribute to the USLP in their roles and help realise our Vision.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph discusses Unilever's internal corporate structure, employee engagement with sustainability plans, and general business goals without identifying specific spatial actors or explicit cross-scale causal relationships between geographically distinct entities.",No,0.58,N/A,N/A,N/A,N/A,N/A,"The paragraph discusses employees contributing to a corporate sustainability plan without any explicit geographic scales or cross-scale causal effects. No mappable local, regional, national, or transnational actors are stated.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses internal company goals and employee contributions without mentioning any specific geographical scales or cross-scale interactions.,Yes,0.7,"Local / Site-specific, Transnational / Cross-border",Local / Site-specific -> Transnational / Cross-border,Local / Site-specific -> Transnational / Cross-border,"Local / Site-specific: Refers to 'Our people' and 'employees' whose commitment and contributions occur at specific facilities or sites.; Transnational / Cross-border: Refers to 'the business' (Unilever) and its 'Unilever Sustainable Living Plan (USLP)' and 'Vision', which are global corporate initiatives.","[Local / Site-specific, Transnational / Cross-border] The commitment of local employees enables the business to achieve its transnational sustainability goals.",The paragraph explicitly links the commitment of 'Our people' (interpreted as individuals at local sites) to the achievement of 'the business's' (Unilever's global) sustainability plan. This establishes a clear causal interaction between the Local and Transnational scales. Only two scales were necessary to capture this interaction.
314,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_28.pdf,"Two growth drivers have been implementing a robust talent and leadership programme suitable for a business doubling in size, and developing the necessary skills for the business.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph discusses business growth drivers and talent development programs but contains no spatial references or geographical actors. No locations, jurisdictions, or spatially-defined entities are mentioned that would enable cross-scale geographical interactions.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph lacks any geographical actors or scales and describes internal business programs without cross-scale causal interactions.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph lacks explicit spatial scales and cross-scale interactions. It discusses internal business strategies without geographical context.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph discusses business growth and talent development but provides no explicit geographical actors, locations, or causal interactions between different spatial scales. Therefore, no cross-scale links can be identified."
