A: Paragraph Index,B: AI: Cross Scale (Consensus),C: Human Agreement with B (Agree/Disagree/Notes),All Models Align,Disagreement Type,Source,Full Paragraph Text,claude4: Interaction Present,claude4: Confidence,claude4: Scales,claude4: Links,claude4: Final Link,claude4: Scale Explanations,claude4: Summary,claude4: Rationale,gpt5: Interaction Present,gpt5: Confidence,gpt5: Scales,gpt5: Links,gpt5: Final Link,gpt5: Scale Explanations,gpt5: Summary,gpt5: Rationale,4o: Interaction Present,4o: Confidence,4o: Scales,4o: Links,4o: Final Link,4o: Scale Explanations,4o: Summary,4o: Rationale,gemini2.5: Interaction Present,gemini2.5: Confidence,gemini2.5: Scales,gemini2.5: Links,gemini2.5: Final Link,gemini2.5: Scale Explanations,gemini2.5: Summary,gemini2.5: Rationale
285,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_26.pdf,This latter commitment includes improving livelihoods of smallholder farmers and links directly to our USLP goal of reducing our environmental impact through sustainable sourcing.,No,0.8,N/A,N/A,N/A,N/A,N/A,"The paragraph describes commitments and goals but provides no temporal information or timeframes. Without explicit temporal scales, no cross-scale interactions can be identified.",No,0.63,N/A,N/A,N/A,N/A,N/A,"No explicit timeframes or cross-scale causal wording; both elements are generic goals/commitments without durations, so no Short-/Medium-/Long-Term interaction can be established.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph does not provide explicit causal links between events or processes at different temporal scales.,Yes,0.9,"Medium-Term, Long-Term",Medium-Term -> Long-Term,Medium-Term -> Long-Term,Medium-Term: Improving livelihoods of smallholder farmers implies multi-year strategic efforts and programs.; Long-Term: The USLP goal of reducing environmental impact and sustainable sourcing represents a decade-long strategic initiative.,"[Medium-Term, Long-Term] A commitment to improving smallholder livelihoods, a medium-term effort, directly supports a long-term sustainable sourcing and environmental impact reduction goal.",The paragraph explicitly states that the commitment to improving livelihoods (Medium-Term) 'links directly to' the USLP's long-term environmental goals (Long-Term). This establishes a clear causal influence from a multi-year effort to a decade-spanning strategic objective.
286,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_26.pdf,Around half of Unilever’s raw materials come from farms or forests so sustainable agriculture is a strategic priority.,No,0.8,N/A,N/A,N/A,N/A,N/A,"The paragraph states a current business fact (half of raw materials from farms/forests) and identifies sustainable agriculture as a strategic priority, but provides no explicit causal connections between different temporal scales or timeframes for implementation.",No,0.86,N/A,N/A,N/A,N/A,N/A,No explicit timeframes or cross-scale causal effects are stated; ‘strategic priority’ lacks a defined temporal scale.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph does not provide explicit causal links between events or processes at different temporal scales. It mentions sustainable agriculture as a strategic priority but does not specify timeframes or interactions across scales.,Yes,0.9,"Short-Term, Long-Term",Short-Term -> Long-Term,Short-Term -> Long-Term,"Short-Term: The continuous, ongoing sourcing of raw materials from farms or forests represents daily/weekly operational activities.; Long-Term: Sustainable agriculture as a strategic priority implies a multi-decade commitment to ensure future resource availability.","[Short-Term, Long-Term] The ongoing short-term sourcing of raw materials drives the long-term strategic priority for sustainable agriculture.",The daily/weekly operational reality of sourcing raw materials from farms and forests (Short-Term) directly influences the company's decision to establish sustainable agriculture as a long-term strategic priority. This link highlights how immediate operational needs necessitate long-term strategic planning to ensure future resource availability and mitigate risks.
287,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_26.pdf,Smallholder farmers produce 70% of the world’s food and make up 85% of the world’s farmers. Most grow their crops on less than two hectares and are often cut off from training so lack knowledge of how to maximise incomes by improving their agricultural practices. Many of our smallholder farmers are women.,No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph presents static facts about smallholder farmers' current situation without describing any temporal processes or causal relationships between different time scales. No events, changes, or temporal dynamics are mentioned.",No,0.86,N/A,N/A,N/A,N/A,N/A,"The paragraph provides statistics and general conditions but no explicit temporal durations or cross-scale causal relationships linking short-, medium-, or long-term effects.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes the current state of smallholder farmers without indicating any explicit cross-scale causal interactions.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes ongoing, systemic conditions and characteristics of smallholder farmers, such as producing food, growing crops, being cut off from training, and lacking knowledge. All these elements represent persistent states or processes unfolding over decades, thus falling under the 'Long-Term' scale. No explicit causal links between different temporal scales (Short-Term, Medium-Term, Long-Term) are present."
288,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_26.pdf,"Through our own supply chain, our suppliers and our NGO partners, we are providing help and training to 800,000 smallholders to enable them to adopt sustainable practices. This helps them to increase yields, increase profits, invest and become more competitive while Unilever benefits from better yields, sustainably produced crops and security of raw material supply. However, assessing the impact of our programmes on farmers’ livelihoods is a complex area and our challenge is to find a practical and cost-effective means to demonstrate this.",Yes,0.85,"Short-Term, Long-Term",Short-Term -> Long-Term,Short-Term -> Long-Term,Short-Term: Training provision and immediate yield/profit increases for farmers; Long-Term: Farmers becoming more competitive and Unilever securing sustainable supply chains,"[Short-Term, Long-Term] Training programs drive immediate farmer benefits that enable long-term competitiveness and supply security.",The paragraph shows how immediate training and yield improvements (short-term) causally lead to farmers investing and becoming more competitive while securing Unilever's long-term supply chain sustainability. This represents a clear progression from immediate interventions to sustained outcomes.,Yes,0.66,"Short-Term, Long-Term",Short-Term -> Long-Term,Short-Term -> Long-Term,"Short-Term: Providing help and training is a near-term action with immediate effects.; Long-Term: “Security of raw material supply” implies enduring, long-horizon stability.","[Short-Term, Long-Term] Near-term farmer support yields Unilever’s long-run security of raw material supply.","The text explicitly links the immediate support program to Unilever’s security of raw material supply. No medium-term step is explicitly tied causally to the long-term outcome, so only ST→LT is retained.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes actions and outcomes but does not explicitly link events across different temporal scales. The focus is on current initiatives and their immediate effects without clear long-term causal interactions.,Yes,0.9,"Short-Term, Medium-Term, Long-Term",Medium-Term -> Short-Term | Medium-Term -> Long-Term,"Medium-Term -> Short-Term, Medium-Term -> Long-Term","Short-Term: Increased yields and profits for smallholders, typically assessed over annual cycles.; Medium-Term: Multi-year training program for adopting sustainable practices and the resulting sustainably produced crops.; Long-Term: Strategic goal of ensuring security of raw material supply over decades.","[Short-Term, Medium-Term, Long-Term] A multi-year training program for sustainable practices leads to short-term gains for smallholders and contributes to Unilever's long-term raw material security.","The training program, a Medium-Term initiative, directly causes Short-Term increases in yields and profits for smallholders. Furthermore, the Medium-Term outcome of sustainably produced crops, resulting from this program, is explicitly linked to Unilever's Long-Term security of raw material supply. These are the only explicit cross-scale causal interactions identified."
289,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_26.pdf,Our Unilever Sustainable Agriculture Code is used by our own suppliers to drive these improvements but it is also a benchmark for other companies and organisations encouraging broader change.,No,0.8,N/A,N/A,N/A,N/A,N/A,"The paragraph describes current usage of the Sustainable Agriculture Code by suppliers and as a benchmark for other companies, but contains no explicit temporal markers or causal relationships between different time scales. All described activities appear to be ongoing present-state actions without clear temporal progression or cross-scale causation.",No,0.79,N/A,N/A,N/A,N/A,N/A,"The text has causal statements but no explicit timeframes or long-/short-/medium-term cues, so no cross-scale mapping can be made.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph does not provide explicit causal links between events or processes at different temporal scales. It describes the use of a code but lacks temporal context or cross-scale interactions.,Yes,1.0,"Long-Term, Medium-Term",Long-Term -> Medium-Term,Long-Term -> Medium-Term,Long-Term: The Unilever Sustainable Agriculture Code represents a strategic framework designed for long-term sustainability goals.; Medium-Term: The process of suppliers using the code to 'drive these improvements' implies multi-year implementation and results.,"[Long-Term, Medium-Term] The long-term strategic code drives medium-term improvements in supplier practices.","The Unilever Sustainable Agriculture Code, a long-term strategic framework, directly influences its medium-term application by suppliers to drive improvements. While the code also acts as a long-term benchmark for broader change, the text does not explicitly link the medium-term improvements to this broader long-term impact, suggesting parallel functions rather than a causal chain between them. Thus, only one explicit cross-scale link is identified."
290,Yes,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_26.pdf,"In February 2014 we signed a five-year partnership with the International Fund for Agricultural Development (IFAD) to improve the livelihoods of smallholder farmers. Signed by IFAD President Kanayo F Nwanze and our CEO, Paul Polman, the partnership aims to help improve food security, by raising agricultural productivity and linking farmers to markets.",Yes,0.85,"Short-Term, Medium-Term",Short-Term -> Medium-Term,Short-Term -> Medium-Term,Short-Term: Partnership signing event in February 2014; Medium-Term: Five-year partnership duration and multi-year goals of improving livelihoods and food security,"[Short-Term, Medium-Term] Partnership signing triggers multi-year agricultural development program.",The February 2014 signing is a discrete short-term event that explicitly launches a five-year partnership with medium-term objectives. The signing causally enables the sustained agricultural improvement activities over the partnership duration.,Yes,0.73,"Short-Term, Medium-Term, Long-Term",Short-Term -> Medium-Term | Medium-Term -> Long-Term,"Short-Term -> Medium-Term, Medium-Term -> Long-Term",Short-Term: “In February 2014 we signed” is a dated event.; Medium-Term: “a five-year partnership” specifies a multi-year period.; Long-Term: “aims to help improve food security” implies enduring societal outcomes.,"[Short-Term, Medium-Term, Long-Term] The 2014 signing triggers a five-year partnership, which aims to improve long-run food security.","A dated signing (short-term) explicitly establishes the five-year partnership (medium-term). The partnership is stated to aim at improving food security, an enduring outcome (long-term). No other scales are explicit.",Yes,0.9,"Short-Term, Medium-Term",Short-Term -> Medium-Term,Short-Term -> Medium-Term,Short-Term: The signing of the partnership in February 2014 is a specific event.; Medium-Term: The five-year partnership duration indicates a multi-year strategy.,"[Short-Term, Medium-Term] The signing of a partnership in 2014 initiates a five-year strategy to improve farmer livelihoods.","The signing event in 2014 is a short-term action that initiates a medium-term strategy. The text explicitly links the signing to the five-year partnership, establishing a causal relationship.",Yes,1.0,"Medium-Term, Long-Term",Medium-Term -> Long-Term,Medium-Term -> Long-Term,"Medium-Term: The paragraph explicitly mentions a 'five-year partnership'.; Long-Term: The partnership aims 'to improve the livelihoods of smallholder farmers' and 'improve food security', which are long-term societal goals.","[Medium-Term, Long-Term] A five-year partnership (Medium-Term) was initiated to achieve long-term improvements in smallholder farmer livelihoods and food security (Long-Term).","The paragraph explicitly states a 'five-year partnership' (Medium-Term) was signed 'to improve the livelihoods of smallholder farmers' and 'improve food security'. These outcomes represent sustained, multi-decade goals, thus falling under the Long-Term scale. This establishes a direct causal link from a medium-term action to long-term societal impacts."
291,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_26.pdf,"In January 2014, we signed a partnership with our supplier, Symrise, and overseas development agency GIZ to source vanilla from Madagascar. The programme is set to benefit 4,000 farmers in 32 villages.",No,0.8,N/A,N/A,N/A,N/A,N/A,"The paragraph describes a partnership signed in January 2014 and mentions it will benefit 4,000 farmers, but provides no explicit causal connections between different temporal scales. The signing is a discrete short-term event, while the benefits could be ongoing, but no cross-scale causality is established.",No,0.84,N/A,N/A,N/A,N/A,N/A,"Only a dated short-term signing is explicit; the program’s benefits lack a stated timeframe. Without two mapped scales, no cross-scale causal link can be established.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a partnership and its immediate benefits but does not explicitly link events across different temporal scales.,Yes,0.9,"Short-Term, Medium-Term",Short-Term -> Medium-Term,Short-Term -> Medium-Term,"Short-Term: The signing of the partnership in January 2014 is a specific event within a year.; Medium-Term: The 'programme' benefiting 4,000 farmers implies a multi-year initiative.","[Short-Term, Medium-Term] A short-term partnership signing directly initiates a medium-term programme designed to benefit farmers over multiple years.","The explicit mention of 'signing a partnership in January 2014' represents a Short-Term event. This event directly leads to 'The programme is set to benefit 4,000 farmers,' which, as a 'programme' of this scale, implies a Medium-Term duration. The causal link is clear: the partnership enables the programme."
292,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_26.pdf,"In 2014 we published our Responsible Sourcing Policy (RSP). The RSP embodies our commitment to conduct business with integrity, openness, and respect for universal human rights and core labour principles. The RSP breaks new ground by defining a ‘continuous improvement ladder’ to help our suppliers move from a base level of ‘do no harm’ to ‘good practice’ and ultimately up to ‘best practice’ and as such is intended progressively to replace our Supplier Code in our dealings with key suppliers. The new code has been introduced to the supply base through communications and engagement from Procurement, and also through targeted events in critical markets such as Brazil, China and Vietnam.",Yes,0.8,"Short-Term, Long-Term",Short-Term -> Long-Term,Short-Term -> Long-Term,Short-Term: 2014 publication of RSP and immediate introduction through communications and targeted events; Long-Term: Progressive replacement of Supplier Code and continuous improvement ladder implementation,"[Short-Term, Long-Term] 2014 RSP publication drives long-term progressive supplier code transformation.","The 2014 publication of the RSP represents a short-term action that explicitly initiates a long-term process of progressively replacing the existing Supplier Code. The text clearly states the RSP 'is intended progressively to replace' the old code, establishing a causal link from the immediate policy launch to ongoing transformation.",Yes,0.66,"Short-Term, Medium-Term, Long-Term",Short-Term -> Medium-Term | Medium-Term -> Long-Term,"Short-Term -> Medium-Term, Medium-Term -> Long-Term",Short-Term: In 2014 the RSP was published and introduced via communications and events.; Medium-Term: It is intended progressively to replace the Supplier Code.; Long-Term: It defines a ladder to help suppliers ultimately reach 'best practice'.,"[Short-Term, Medium-Term, Long-Term] Launching the RSP in 2014 drives its progressive replacement of the Supplier Code, enabling suppliers’ ultimate shift toward best practice.","The 2014 publication/introduction (short-term) is explicitly intended to trigger progressive replacement (medium-term). That replacement installs the RSP’s ladder, which is stated to help suppliers ultimately reach best practice (long-term).",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes the introduction and implementation of a policy without explicit cross-scale causal interactions between different temporal scales.,Yes,0.9,"Short-Term, Medium-Term, Long-Term",Short-Term -> Medium-Term | Medium-Term -> Long-Term,"Short-Term -> Medium-Term, Medium-Term -> Long-Term","Short-Term: The specific event of publishing the RSP in 2014.; Medium-Term: The RSP's intent for 'progressively to replace' the Supplier Code, indicating a multi-year transition.; Long-Term: The goal for suppliers to move 'ultimately up to 'best practice'' via a 'continuous improvement ladder', implying a process unfolding over decades.","[Short-Term, Medium-Term, Long-Term] The 2014 publication of the Responsible Sourcing Policy initiated a multi-year replacement strategy, which in turn aims for long-term supplier improvement to 'best practice'.","The paragraph explicitly links the Short-Term event of the RSP's publication to its Medium-Term strategic intent of progressive code replacement. This Medium-Term strategy, embodied by the RSP's continuous improvement ladder, is designed to achieve Long-Term supplier transformation to 'best practice'."
293,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_26.pdf,"Unilever is one of the world’s biggest tea suppliers with brands such as Lipton, PG tips and Brooke Bond. We are helping to safeguard the world’s tea supply through an R&D programme to cultivate sustainable varieties.",Yes,0.8,"Short-Term, Long-Term",Short-Term -> Long-Term,Short-Term -> Long-Term,Short-Term: R&D programme activities to cultivate sustainable varieties; Long-Term: safeguarding the world's tea supply over decades,"[Short-Term, Long-Term] R&D programme cultivating sustainable varieties to safeguard world's tea supply long-term.",The R&D programme represents current/short-term activities that explicitly target the long-term goal of safeguarding global tea supply. The causal link is clear from 'helping to safeguard...through an R&D programme.',Yes,0.66,"Short-Term, Long-Term",Short-Term -> Long-Term,Short-Term -> Long-Term,"Short-Term: An ongoing R&D programme (“We are helping… through an R&D programme”).; Long-Term: Goal to “safeguard the world’s tea supply,” implying enduring future security.","[Short-Term, Long-Term] The ongoing R&D programme is used to help safeguard the world’s tea supply.","The text states the R&D programme helps safeguard tea supply, linking a present action to a long-term outcome. No other timeframes are given, so only one cross-scale link is identified.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes an R&D program for sustainable tea cultivation but does not explicitly link events across different temporal scales.,Yes,1.0,"Medium-Term, Long-Term",Medium-Term -> Long-Term,Medium-Term -> Long-Term,Medium-Term: The R&D programme for cultivating new varieties implies a multi-year duration.; Long-Term: Safeguarding the world's tea supply is a goal spanning decades.,"[Medium-Term, Long-Term] An R&D programme (Medium-Term) is implemented to safeguard the world's tea supply (Long-Term).","The paragraph explicitly links an R&D programme, which is a multi-year endeavor (Medium-Term), to the overarching goal of safeguarding the world's tea supply, a process unfolding over decades (Long-Term). This direct causal relationship forms the identified cross-scale interaction."
294,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_26.pdf,"Our partnership with Nature Source Genetics uses plant breeding to meet global demand while supporting communities that rely on the crop for income. The aim is to enhance productivity, quality and overall sustainability, and help stem any decline in crop diversity that could limit its ability to withstand drought, disease and pests.",Yes,0.85,"Short-Term, Long-Term",Short-Term -> Long-Term,Short-Term -> Long-Term,Short-Term: Plant breeding activities and productivity enhancements happening now; Long-Term: Preventing decline in crop diversity and maintaining resilience against environmental threats over decades,"[Short-Term, Long-Term] Current breeding programs target long-term crop diversity preservation and environmental resilience.",The paragraph explicitly states that current plant breeding activities aim to prevent long-term crop diversity decline. This creates a clear causal link where immediate breeding efforts influence decades-long agricultural sustainability outcomes.,No,0.51,N/A,N/A,N/A,N/A,N/A,"No explicit timeframes or clear cross-scale causality are stated; aims and outcomes are given without durations, so events cannot be mapped to distinct temporal scales.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph discusses goals and intentions without specifying concrete events or timeframes that map to different temporal scales, thus no cross-scale link exists.",Yes,1.0,"Medium-Term, Long-Term",Medium-Term -> Long-Term | Medium-Term -> Long-Term | Medium-Term -> Long-Term | Medium-Term -> Long-Term,Medium-Term -> Long-Term,"Medium-Term: The plant breeding partnership represents a strategic, multi-year effort.; Long-Term: Goals like meeting global demand, supporting communities, achieving overall sustainability, and stemming diversity decline are continuous, multi-decade objectives.","[Medium-Term, Long-Term] A multi-year plant breeding strategy causally influences several long-term goals, including meeting global demand, supporting communities, achieving sustainability, and preserving crop diversity.","The plant breeding partnership is a strategic, multi-year effort (Medium-Term). This effort explicitly aims to achieve several long-term outcomes, such as meeting global demand, supporting communities, ensuring overall sustainability, and preventing long-term decline in crop diversity. These direct causal links between a multi-year strategy and multi-decade goals constitute temporal cross-scale interactions."
295,Yes,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,"In his first Independence Day address in 2014, Narendra Modi, India’s new Prime Minister, made a commitment that by 2019 every Indian would have access to a toilet. The promise highlights that about 2.5 billion people globally are without access to adequate sanitation, good hygiene and safe drinking water. There are still 46 countries in the world where less than half the population has access to adequate sanitation facilities. 800,000 children die every year from diarrhoea caused by unsafe water, and poor sanitation and hygiene.",Yes,0.85,"Short-Term, Medium-Term",Short-Term -> Medium-Term,Short-Term -> Medium-Term,Short-Term: Modi's 2014 Independence Day address making the commitment; Medium-Term: The 5-year timeline from 2014 to 2019 for achieving universal toilet access,"[Short-Term, Medium-Term] Modi's 2014 commitment established a 5-year implementation timeline for universal toilet access.",The paragraph shows a clear causal link where Modi's specific 2014 address (short-term event) directly established a multi-year policy timeline extending to 2019 (medium-term strategy). The remaining content describes ongoing global sanitation challenges but lacks explicit temporal causality.,Yes,0.72,"Short-Term, Medium-Term",Short-Term -> Medium-Term,Short-Term -> Medium-Term,Short-Term: The 2014 Independence Day address is a single event.; Medium-Term: The pledge targets completion 'by 2019' (about five years).,"[Short-Term, Medium-Term] The 2014 speech directly produced a pledge to achieve nationwide toilet access by 2019.","The short, dated speech act generated a policy commitment spanning to 2019, linking a momentary event to a multi-year plan. Other figures provide context but lack explicit cross-scale causality.",Yes,0.8,"Short-Term, Medium-Term",Medium-Term -> Short-Term,Medium-Term -> Short-Term,"Short-Term: The annual death of 800,000 children from diarrhoea is a short-term effect.; Medium-Term: The 5-year commitment from 2014 to 2019 to provide toilets is a medium-term goal.","[Medium-Term, Short-Term] The 5-year plan to provide toilets aims to reduce annual diarrhoea deaths.",N/A,Yes,1.0,"Short-Term, Medium-Term, Long-Term",Long-Term -> Medium-Term | Long-Term -> Short-Term,"Long-Term -> Medium-Term, Long-Term -> Short-Term","Short-Term: The '800,000 children die every year' represents an annual, recurring event.; Medium-Term: Modi's commitment 'by 2019' from 2014 is a 5-year plan.; Long-Term: The '2.5 billion people globally are without access' and '46 countries' describe persistent, systemic issues over decades.","[Short-Term, Medium-Term, Long-Term] A Medium-Term commitment responds to a Long-Term global sanitation crisis, which also causes annual Short-Term child mortality.","The Long-Term issue of inadequate global sanitation (affecting 2.5 billion people) prompted the Medium-Term commitment by Modi (2014-2019). Furthermore, these persistent Long-Term problems of unsafe water and poor hygiene directly cause the Short-Term annual deaths of 800,000 children. All three scales are necessary to capture these explicit causal interactions."
296,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,"Transformational change is needed to combat these issues. Unilever is uniquely placed to help because of our expertise in consumer behaviour change, our global reach and our portfolio of health and hygiene brands, including Domestos, Lifebuoy and Pureit, our water purifier. However, bringing about widespread, sustainable behaviour change is not something we can do alone, so we need to work closely with governments, NGOs, academia and funding partners to increase our reach and impact.",No,0.8,N/A,N/A,N/A,N/A,N/A,"The paragraph discusses transformational change and sustainable behavior change but provides no explicit timeframes or temporal causality. While 'sustainable' implies longevity, no specific durations are mentioned, and no causal relationships between different temporal scales are established.",No,0.7,N/A,N/A,N/A,N/A,N/A,"Only long-term ‘transformational/sustainable behaviour change’ is implied; no explicit timeframe for the collaborative actions, so no cross-scale causal link can be established.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses the need for transformational change and collaboration but does not specify events or processes at different temporal scales with explicit causal links.,Yes,1.0,"Medium-Term, Long-Term",Medium-Term -> Long-Term,Medium-Term -> Long-Term,"Medium-Term: The strategy of 'working closely with governments, NGOs, academia and funding partners' implies multi-year collaborative efforts.; Long-Term: 'Transformational change' and 'widespread, sustainable behaviour change' refer to processes unfolding over decades.","[Medium-Term, Long-Term] Collaborative strategies over multi-years are essential to achieve widespread, sustainable behavior change over decades.","The paragraph explicitly links the Medium-Term strategy of working with partners to the Long-Term goal of achieving widespread, sustainable behavior change. This causal relationship is established by the phrase 'to increase our reach and impact', indicating that the multi-year collaborative efforts directly contribute to the long-term societal transformation. No other explicit cross-scale links were identified."
297,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,"In 2014 we committed to help 25 million people gain improved access to a toilet by 2020. By helping people who don’t have a toilet to get one and by promoting the benefits of using a clean toilet, we will open new markets and drive demand for our products.",Yes,0.85,"Medium-Term, Long-Term",Medium-Term -> Long-Term,Medium-Term -> Long-Term,Medium-Term: 2014 commitment to help 25 million people by 2020 (6-year timeframe); Long-Term: Opening new markets and driving demand for products (ongoing market development beyond the initial commitment period),"[Medium-Term, Long-Term] Six-year toilet access commitment drives long-term market development and product demand.","The 2014-2020 commitment represents a medium-term initiative that explicitly causes long-term market expansion. The text directly states this multi-year effort 'will open new markets and drive demand,' establishing a clear causal link between the time-bound commitment and ongoing market development.",Yes,0.64,"Short-Term, Long-Term",Short-Term -> Long-Term,Short-Term -> Long-Term,"Short-Term: The commitment was made in 2014 (a single-year event).; Long-Term: The goal extends to 2020, spanning about six years.","[Short-Term, Long-Term] A 2014 commitment triggers a multi-year program to help 25 million people by 2020.","The text links a single-year commitment (2014) to a multi-year objective (by 2020). Market-opening and demand effects lack explicit timeframes, so they were excluded.",Yes,0.9,"Short-Term, Medium-Term",Medium-Term -> Short-Term,Medium-Term -> Short-Term,Short-Term: The promotion of clean toilets and immediate market demand.; Medium-Term: The 6-year commitment from 2014 to 2020 to improve toilet access.,"[Medium-Term, Short-Term] The 6-year commitment to improve toilet access influences short-term market demand and product promotion strategies.",The commitment from 2014 to 2020 is a medium-term strategy that causally influences short-term actions like promoting clean toilets and driving product demand. No long-term effects are explicitly mentioned.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes a strategic initiative (2014-2020, 6-7 years) and its intended outcomes (opening new markets, driving demand). Both the initiative and its consequences fall under the 'Long-Term' temporal scale (>5 years). No explicit causal links between different temporal scales are present."
298,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,"Lifebuoy has long championed the health benefits of handwashing with soap and aims to change the hygiene behaviour of 1 billion consumers across Asia, Africa and Latin America. To achieve this ambition, we have to find ways to scale up our programmes: we need to develop lower cost, mass-scale behaviour change approaches and expand our partnerships and co-investment models. Lifebuoy has enjoyed four years of sequential double-digit sales growth.",Yes,0.8,"Short-Term, Long-Term",Long-Term -> Short-Term,Long-Term -> Short-Term,Short-Term: Four years of sequential double-digit sales growth represents recent performance; Long-Term: Long-term ambition to change hygiene behaviour of 1 billion consumers and long championed health benefits,"[Long-Term, Short-Term] Long-term health advocacy and consumer behavior change ambition drives recent sales growth performance.",The paragraph shows how Lifebuoy's long-term mission to champion handwashing and change behavior of 1 billion consumers has resulted in four years of strong sales performance. The long-term strategic vision causally influences the short-term business results.,No,0.69,N/A,N/A,N/A,N/A,N/A,"No explicit causal link connects time-bounded events across scales. The four-year sales growth and the long-term ambition are stated without a direct causal tie, and the action steps lack a defined timeframe.",Yes,0.9,"Short-Term, Long-Term",Short-Term -> Long-Term,Short-Term -> Long-Term,Short-Term: Four years of sequential double-digit sales growth.; Long-Term: Aim to change hygiene behaviour of 1 billion consumers.,"[Short-Term, Long-Term] Lifebuoy's recent sales growth supports its long-term goal of changing hygiene behaviour globally.",The short-term success in sales growth is explicitly linked to the long-term ambition of changing hygiene behaviour. The text implies that the current growth is a step towards achieving the larger goal.,Yes,0.9,"Medium-Term, Long-Term",Medium-Term -> Long-Term,Medium-Term -> Long-Term,Medium-Term: Developing lower cost approaches and expanding partnerships are multi-year strategic initiatives.; Long-Term: The ambition to change hygiene behaviour of 1 billion consumers is a decades-long goal.,"[Medium-Term, Long-Term] Medium-term strategic developments and partnership expansions are explicitly stated as necessary to achieve the long-term ambition of changing hygiene behavior for 1 billion consumers.","The paragraph explicitly links medium-term strategic actions, such as developing new approaches and expanding partnerships, to the achievement of a long-term ambition. The phrase 'To achieve this ambition, we have to...' clearly establishes a causal relationship. The four years of sales growth is a medium-term event but not causally linked to other scales in the text."
299,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_27.pdf,Women are the majority of our consumer base and their purchasing decisions are pivotal to our growth. They are strongly represented in our agricultural supply chains and in the distribution of our brands to market. At the same time we are a large employer and need the best available talent to succeed in our business goals.,No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes current business conditions and ongoing relationships with women as consumers, supply chain participants, and employees. No temporal progression or cross-scale causal relationships are indicated - all statements refer to present-day business realities without explicit timeframes or causal connections between different temporal scales.",No,0.9,N/A,N/A,N/A,N/A,N/A,"No explicit durations or cross-scale causality are stated; claims about growth, supply chains, and talent lack timeframes and inter-temporal effects.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph does not provide explicit causal links between events or processes at different temporal scales. It describes the current state of consumer demographics and employment needs without indicating temporal interactions.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes current states and ongoing influences (e.g., 'purchasing decisions are pivotal to our growth', 'need the best available talent'). However, it does not explicitly link an event or process at one defined temporal scale to an event or process at a *different* temporal scale. All statements imply continuous, undifferentiated timeframes without specific cross-scale causality."
