Source,Full Paragraph Text,Interaction Present Disagreement,Scale Disagreement,claude3.7: Interaction Present,claude3.7: Confidence,claude3.7: Scales,claude3.7: Causal Type,claude3.7: Causal Pathway,claude3.7: Scale Explanations,claude3.7: Summary,4o: Interaction Present,4o: Confidence,4o: Scales,4o: Causal Type,4o: Causal Pathway,4o: Scale Explanations,4o: Summary,o4_mini: Interaction Present,o4_mini: Confidence,o4_mini: Scales,o4_mini: Causal Type,o4_mini: Causal Pathway,o4_mini: Scale Explanations,o4_mini: Summary,gemini2.5: Interaction Present,gemini2.5: Confidence,gemini2.5: Scales,gemini2.5: Causal Type,gemini2.5: Causal Pathway,gemini2.5: Scale Explanations,gemini2.5: Summary
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_28.pdf,"Recent programmes have focused on topics such as the Muslim consumer opportunity, leveraging mobile for our business, and linking business development and job creation. UL2020 is unlocking groundbreaking ways of working and new leadership skills, while delivering results that help to define our future.",Yes,N/A,No,0.9,N/A,N/A,N/A,,N/A,No,1.0,N/A,N/A,N/A,,N/A,No,0.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Environmental and Societal, Individual, Organizational",Causal Chain,Organizational -> Organizational -> Environmental and Societal,"Individual: Refers to 'Muslim consumer' as specific customers and 'new leadership skills' developed in individuals.; Organizational: Refers to 'our business', 'Recent programmes', 'UL2020', 'business development', and internal operational changes like 'groundbreaking ways of working' and 'defining our future'.; Environmental and Societal: Refers to 'job creation' which impacts the broader community and the 'Muslim consumer opportunity' as a market segment.",[Organizational -> Organizational -> Environmental and Societal] Recent programmes link organizational business development to job creation at the societal level.
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_28.pdf,"Every year, our people nominate ‘Unilever heroes’ for work that brings our Purpose to life. Anila Gopal, Global Social Mission Manager for Lifebuoy, based in India, is a Unilever hero. She is helping to run the world’s largest handwashing behaviour change programme that demonstrates how using soap could help save children from deadly, but preventable, diseases.",Yes,None,Yes,0.9,"Individual, Organizational",Direct Causal Link,Individual -> Organizational,Individual: Anila Gopal is identified as a specific person (Global Social Mission Manager); Organizational: Lifebuoy's handwashing program is a formal initiative by an organization/brand,"[Individual -> Organizational] Anila Gopal, as an individual manager, is helping to run Lifebuoy's organizational handwashing behavior change program that demonstrates how soap usage could save children from diseases.",No,1.0,N/A,N/A,N/A,,N/A,No,0.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Individual, Organizational",Causal Chain,Individual -> Organizational -> Individual,"Individual: Anila Gopal is identified as a specific person, and 'children' represent specific individuals benefiting from the program.; Organizational: The 'world’s largest handwashing behaviour change programme' is an initiative managed by Lifebuoy, which is an internal unit of an organization (Unilever).",[Individual -> Organizational -> Individual] Anila Gopal's individual efforts running an organizational program lead to the saving of individual children's lives.
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_29.pdf,"We identified key internal processes where time and effort could be reduced. A significant saving was the time spent on Performance & Development Planning assessments. By reducing and simplifying the number of steps involved, we saved an estimated 200,000 employee hours.",Yes,None,Yes,1.0,"Individual, Organizational",Direct Causal Link,Organizational -> Individual,Organizational: The 'we' refers to a company or organizational team that implemented process changes.; Individual: The 'employee hours' refers to time saved at the individual worker level.,"[Organizational -> Individual] An organization's decision to simplify Performance & Development Planning processes directly saved 200,000 hours of individual employee time.",No,1.0,N/A,N/A,N/A,,N/A,No,0.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Individual, Organizational",Direct Causal Link,Organizational -> Individual,"Organizational: 'We' refers to the organization's actions in identifying, reducing, and simplifying internal processes like Performance & Development Planning assessments.; Individual: 'Employee hours' directly refers to the collective time saved for specific individuals within the organization.",[Organizational -> Individual] The organization's simplification of internal assessment processes directly saved a significant amount of employee hours.
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_29.pdf,"Elsewhere, over 2013-14, there has been a 51% reduction in the number of internal reports prepared for leadership teams, releasing time to focus on more productive activity. We also simplified the GPS which we ask all employees to complete annually, enabling us to cut the time individuals spent completing the survey significantly.",Yes,None,Yes,1.0,"Individual, Organizational",Direct Causal Link,Organizational -> Individual,Organizational: The entity referred to as 'we' that simplified the GPS survey and has leadership teams.; Individual: The employees/individuals who complete the survey and now spend less time doing so.,"[Organizational -> Individual] An organization simplified its employee survey process, directly reducing the time individuals spent completing it.",Yes,1.0,"Individual, Organizational",Direct Causal Link,Organizational -> Individual,Individual: Employees completing the GPS survey are individuals.; Organizational: Leadership teams and the organization simplifying processes are organizational.,"[Organizational -> Individual] The organization simplified the GPS survey, reducing the time individuals spent completing it.",No,0.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Individual, Organizational",Direct Causal Link,Organizational -> Individual,"Organizational: The 'GPS' is an internal organizational tool, and its 'simplification' is an action taken by the organization.; Individual: 'Individuals' refer to specific employees, whose time spent completing the survey was directly impacted.",[Organizational -> Individual] The simplification of an organizational survey (GPS) enabled a significant reduction in the time individuals spent completing it.
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_29.pdf,"In 2013 we successfully ran the Winning Together Campaign to drive more inclusive and efficient ways of working among teams in the organisation. Building on that, in 2014 we launched a second campaign called Time Saving Idea to make simplification a habit and encouraged employees to try simple time-saving ideas. As a result more than 10,000 ideas were tried and rated by our employees.",Yes,None,Yes,1.0,"Individual, Organizational",Direct Causal Link,Organizational -> Individual,Organizational: The entity running the campaigns (Winning Together Campaign and Time Saving Idea) is an organization.; Individual: Employees who tried and rated time-saving ideas represent the individual scale.,"[Organizational -> Individual] An organization's Time Saving Idea campaign directly influenced employee behavior, resulting in more than 10,000 ideas being tried and rated by individual employees.",Yes,1.0,"Individual, Organizational",Direct Causal Link,Organizational -> Individual,Organizational: The campaigns 'Winning Together' and 'Time Saving Idea' were initiatives by the organization.; Individual: Employees who tried and rated the time-saving ideas.,"[Organizational -> Individual] The organization's campaigns led employees to try and rate over 10,000 time-saving ideas.",No,0.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Individual, Organizational",Direct Causal Link,Organizational -> Individual,"Organizational: 'we' refers to the company/organization, and 'Time Saving Idea' is an organizational campaign launched by it.; Individual: 'employees' refers to specific individuals within the organization.","[Organizational -> Individual] The organization launched the Time Saving Idea campaign which encouraged employees to try time-saving ideas, leading to over 10,000 ideas being tried and rated by them."
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_29.pdf,"During 2013-14 we completed 30 Talent & Organisation assessments in 69 countries, across four categories and three functions, to identify global themes and risks that need addressing and the capabilities required.",Yes,N/A,No,1.0,N/A,N/A,N/A,,N/A,No,1.0,N/A,N/A,N/A,,N/A,No,0.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Environmental and Societal, Organizational",Direct Causal Link,Organizational -> Environmental and Societal,Organizational: The pronoun 'we' refers to an organizational entity performing assessments and identifying internal capabilities.; Environmental and Societal: The 'global themes and risks' represent broader societal or environmental-level issues identified through the organizational assessments.,[Organizational -> Environmental and Societal] An organization's talent and organization assessments are completed to identify global themes and risks.
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_29.pdf,Key issues include replenishing the talent pipeline as we promote people. We need new talent in the business and to accelerate their development. We need to improve mid-career attrition and female attrition. Improved maternity programmes have been introduced to address this latter issue.,Yes,None,Yes,0.9,"Individual, Organizational",Direct Causal Link,Organizational -> Individual,Organizational: The organization ('we') that is implementing maternity programmes; Individual: Female employees experiencing attrition who are targeted by the maternity programmes,[Organizational -> Individual] An organization has introduced improved maternity programmes specifically to address and reduce female employee attrition.,Yes,1.0,"Individual, Organizational",Direct Causal Link,Organizational -> Individual,Organizational: The business and its programs are part of an organization.; Individual: The individuals affected by attrition and maternity programs.,[Organizational -> Individual] Improved maternity programs are introduced by the organization to address female attrition.,No,0.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Individual, Organizational",Direct Causal Link,Organizational -> Individual,"Organizational: The text refers to 'we' (the company) introducing 'improved maternity programmes', which are organizational policies.; Individual: 'People', 'new talent', 'mid-career attrition', and 'female attrition' refer to specific employees or patterns of individuals leaving the organization.",[Organizational -> Individual] Improved maternity programmes are introduced by the organization to address female attrition among individual employees.
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_29.pdf,We also invested in building the capabilities of our people across the business.,Yes,N/A,No,1.0,N/A,N/A,N/A,,N/A,No,1.0,N/A,N/A,N/A,,N/A,No,0.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Individual, Organizational",Direct Causal Link,Organizational -> Individual,Organizational: 'We' refers to the single organization that undertook the investment.; Individual: 'our people' refers to specific individuals (employees) within the organization whose capabilities were built.,[Organizational -> Individual] The organization invested in building the capabilities of its people.
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_29.pdf,"The Marketing Fit To Win programme put in place the DOIT approach which aims to drive greater interdependence and improved collaboration within the Marketing function. All our marketeers attended DOIT workshops to understand roles and relationships better. This is key to tackling barriers and achieving faster, brand-led growth.",Yes,None,Yes,0.9,"Individual, Organizational",Direct Causal Link,Organizational -> Individual,Organizational: The Marketing function/department implementing the DOIT approach represents an internal team within a company.; Individual: Marketeers who attended the workshops are individual employees.,[Organizational -> Individual] The Marketing function implemented the DOIT approach and workshops that all individual marketeers attended to improve collaboration and understanding of roles.,No,1.0,N/A,N/A,N/A,,N/A,No,0.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Individual, Organizational",Causal Chain,Organizational -> Individual -> Organizational,"Organizational: The 'Marketing Fit To Win programme', 'DOIT approach', 'Marketing function', and 'brand-led growth' all represent entities or outcomes associated with a single organization.; Individual: 'marketeers' refers to specific individuals, employees within the organization.","[Organizational -> Individual -> Organizational] An organizational program initiated individual attendance at workshops, which is key to achieving organizational growth."
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_29.pdf,"In the supply chain we have taken a broad approach to building capabilities for our employees. This includes a host of skills development programmes for blue and white collar employees. Training in core skills is mandatory across 130 roles. Skill assessments are completed every two years and the data is used to understand and address specific gaps across roles, capabilities and geographies.",Yes,None,Yes,1.0,"Individual, Organizational",Direct Causal Link,Organizational -> Individual,Organizational: The 'we' refers to an organization with a supply chain that is implementing training programs and assessments.; Individual: The employees (both blue and white collar) who receive training and undergo skill assessments.,[Organizational -> Individual] An organization implements mandatory training programs and biennial skill assessments for employees across 130 roles to build capabilities and address skill gaps.,No,1.0,N/A,N/A,N/A,,N/A,No,0.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Individual, Organizational",Feedback Loop,Organizational -> Individual -> Organizational,"Organizational: The entity referred to as 'we' (the company) is implementing skills development programs, mandating training, and using assessment data, acting as a single organization.; Individual: The 'employees' (blue and white collar) are specific individuals who are the recipients of training and complete skill assessments.","[Organizational -> Individual -> Organizational] The organization builds capabilities and mandates training for employees, and the data from individual employee assessments is used by the organization to address specific gaps."
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_29.pdf,We also ran a Manufacturing Leadership Development programme to improve the skills of our factory leaders who fulfil pivotal roles.,Yes,None,Yes,1.0,"Individual, Organizational",Direct Causal Link,Organizational -> Individual,Organizational: The organization ('we') that ran the Manufacturing Leadership Development programme.; Individual: The factory leaders who are receiving skills development and fulfilling pivotal roles.,[Organizational -> Individual] An organization implemented a Manufacturing Leadership Development programme to improve the skills of individual factory leaders in pivotal roles.,No,1.0,N/A,N/A,N/A,,N/A,No,0.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Individual, Organizational",Direct Causal Link,Organizational -> Individual,Organizational: The entity referred to as 'we' is a company or organization that 'ran a Manufacturing Leadership Development programme' and defines 'pivotal roles' within itself.; Individual: 'Factory leaders' are specific individuals within the organization whose 'skills' are the target of the development program.,[Organizational -> Individual] An organizational leadership development program was run to improve the skills of individual factory leaders.
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_29.pdf,"Our aim is to improve the safety and well-being not only of our employees, but also of the wider community in which Unilever operates, with our Vision Zero strategy – zero fatalities, zero injuries, zero motor vehicle accidents, zero process incidents, zero tolerance of unsafe behaviour and practices – serving as our foundation. To meet our commitments, we assess and reduce risk through a variety of programmes, including our continued work to address behaviour safety, process safety, safe travel and construction safety.",Yes,Individual,Yes,0.9,"Environmental and Societal, Individual, Organizational",Direct Causal Link,"Organizational -> [Individual, Environmental and Societal]",Organizational: Unilever is a single company implementing safety strategies and programs.; Individual: Employees are specific people whose safety and well-being Unilever aims to improve.; Environmental and Societal: The 'wider community' refers to the broader society in which Unilever operates.,"[Organizational -> Individual, Environmental and Societal] Unilever's implementation of safety programs and Vision Zero strategy aims to improve the well-being of both employees and the wider community.",Yes,1.0,"Environmental and Societal, Organizational",Direct Causal Link,Organizational -> Environmental and Societal,Organizational: Unilever is a single organization implementing the Vision Zero strategy.; Environmental and Societal: The wider community is impacted by Unilever's safety and well-being initiatives.,[Organizational -> Environmental and Societal] Unilever's Vision Zero strategy aims to enhance safety and well-being in the wider community.,No,0.0,N/A,N/A,N/A,,N/A,Yes,0.9,"Environmental and Societal, Individual, Organizational",Mixed/Complex Pattern,"Organizational -> Individual, Environmental and Societal","Organizational: Unilever is identified as a single organization implementing a strategy and programs.; Individual: Specific 'employees' are mentioned as direct targets of Unilever's safety initiatives.; Environmental and Societal: The 'wider community' is referenced, representing a broader societal-level system influenced by Unilever's operations.","[Organizational -> Individual, Environmental and Societal] Unilever's Vision Zero strategy and risk reduction programs aim to improve the safety and well-being of its employees and the wider community."
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_29.pdf,"In 2014, we introduced a step change in our Safe Travel programme. With more people on the road than ever before, including many in developing countries where there is a higher risk of car accidents, we released a revised and strengthened travel standard that includes programmes and strategies specifically targeted at high and medium risk locations. By the middle of 2015, we will also have in place a mandatory global ban on using all hand-held and hands-free mobile phone devices while driving on company business.",Yes,Individual,No,1.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Environmental and Societal, Organizational",Direct Causal Link,Organizational -> Environmental and Societal,"Organizational: The company introduced a Safe Travel programme and a global ban on mobile phone use while driving on company business.; Environmental and Societal: The programme targets high and medium risk locations, including developing countries with higher car accident risks.","[Organizational -> Environmental and Societal] The company's Safe Travel programme aims to reduce road accidents in high-risk areas, including developing countries.",No,0.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Environmental and Societal, Individual, Organizational",Causal Chain,Environmental and Societal -> Organizational -> Individual,"Environmental and Societal: Refers to the broader context of 'more people on the road' and 'developing countries where there is a higher risk of car accidents', indicating societal-level conditions impacting safety.; Organizational: Refers to 'we' (the company), 'Safe Travel programme', 'travel standard', 'programmes and strategies', and the 'global ban', all representing actions and policies of a single organization.; Individual: Refers to 'more people on the road' and implicitly 'drivers on company business' who are directly affected by the company's organizational policies, such as the mobile phone ban.","[Environmental and Societal -> Organizational -> Individual] Societal conditions of increased road users and accident risk prompt an organization to implement new travel standards and a global mobile phone ban, influencing individual employee behavior."
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_29.pdf,"This year saw considerable advancement in our behavioural-based approach to health and safety, with 84% of our manufacturing and 38% of our non-manufacturing sites now having rolled out the first phase of the BeSafE programme. This includes training 79 master coaches and 91 trainers, who have in turn trained more than 1,840 employees.",Yes,None,Yes,1.0,"Individual, Organizational",Causal Chain,Organizational -> Individual -> Individual,"Organizational: Manufacturing and non-manufacturing sites implementing the BeSafE programme represent formal organizational entities.; Individual: Master coaches, trainers, and employees are specific people or informal groups receiving training.","[Organizational -> Individual -> Individual] Organizations implement the BeSafE programme, training master coaches and trainers who then cascade training to over 1,840 employees.",Yes,1.0,"Individual, Organizational",Causal Chain,Organizational -> Individual -> Individual,"Organizational: The BeSafE programme is implemented at manufacturing and non-manufacturing sites, which are part of an organization.; Individual: Master coaches, trainers, and employees are specific individuals involved in the training process.","[Organizational -> Individual -> Individual] The BeSafE programme implementation leads to training of master coaches and trainers, who then train employees.",No,0.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Individual, Organizational",Direct Causal Link,Organizational -> Individual,"Organizational: The 'BeSafE programme' is an initiative of a single organization, and its 'manufacturing and non-manufacturing sites' are internal units of that organization.; Individual: Specific 'master coaches', 'trainers', and 'employees' are identified as individuals participating in the program.",[Organizational -> Individual] The organizational BeSafE programme rollout directly resulted in the training of individual master coaches and trainers.
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_29.pdf,"2014 also saw some challenges. Our overall safety performance, as measured by the Total Recordable Frequency Rate (TRFR), increased slightly from 1.03 to 1.05 per 1 million hours worked due to a spike in injury rates in the first quarter of the year. With a renewed focus on safety programmes and initiatives, in co-operation with our project partners, injury rates have been brought back down since the first quarter.",Yes,Individual,Yes,0.9,"Inter-Organizational / Sector, Organizational",Direct Causal Link,Inter-Organizational / Sector -> Organizational,Organizational: The reporting entity ('Our') that tracks safety performance and implements safety programs; Inter-Organizational / Sector: The 'project partners' that cooperated with the organization on safety initiatives,[Inter-Organizational / Sector -> Organizational] Cooperation with project partners on safety programs and initiatives helped the organization reduce injury rates after a spike in the first quarter.,Yes,1.0,"Inter-Organizational / Sector, Organizational",Direct Causal Link,Inter-Organizational / Sector -> Organizational,Organizational: The organization is monitoring its safety performance and implementing safety programs.; Inter-Organizational / Sector: The organization is working with project partners to address safety issues.,[Inter-Organizational / Sector -> Organizational] Cooperation with project partners led to a reduction in the organization's injury rates.,No,0.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Individual, Inter-Organizational / Sector, Organizational",Mixed/Complex Pattern,"Individual -> Organizational, [Organizational, Inter-Organizational / Sector] -> Individual","Individual: Refers to 'injury rates' which directly affect and are experienced by individual workers.; Organizational: Relates to 'Our overall safety performance' and 'Total Recordable Frequency Rate (TRFR)' as metrics for the company, and 'safety programmes and initiatives' as actions taken by the company.; Inter-Organizational / Sector: Involves 'project partners' and 'co-operation', indicating interaction between the company and other organizations.","[Individual -> Organizational, [Organizational, Inter-Organizational / Sector] -> Individual] Individual injury spikes increased organizational TRFR, leading organizational and inter-organizational efforts to reduce injuries."
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_29.pdf,"Women are Unilever’s core consumers, controlling nearly two thirds of consumer spending, so it’s important that we represent them in our workforce. In fact, 2014 marks five years since we began the process of building an agile and diverse Unilever and making sure we have the right gender balance throughout the organisation.",Yes,Environmental and Societal,Yes,0.9,"Individual, Organizational",Direct Causal Link,Individual -> Organizational,Individual: Women as consumers controlling consumer spending; Organizational: Unilever as a company making workforce composition decisions,[Individual -> Organizational] Women's consumer spending power influences Unilever's organizational decisions to increase female representation in their workforce.,No,1.0,N/A,N/A,N/A,,N/A,Yes,0.9,"Environmental and Societal, Individual, Organizational",Direct Causal Link,Individual -> Organizational,Individual: Women as specific individuals influencing consumer spending.; Organizational: Unilever as a single organization focusing on workforce representation.; Environmental and Societal: The broader societal context of gender balance in consumer spending.,[Individual -> Organizational] Women's consumer spending influences Unilever's focus on gender balance in its workforce.,Yes,1.0,"Individual, Organizational",Direct Causal Link,Individual -> Organizational,"Individual: The text refers to 'women' as 'core consumers' controlling spending, which represents specific individuals or an informal group.; Organizational: The text refers to 'Unilever' as a single company and its internal actions regarding its workforce and gender balance.",[Individual -> Organizational] Women's influence as consumers directly prompts Unilever to focus on gender representation and diversity within its organization.
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_29.pdf,"By the end of 2014, over 43% of our managers were women, up from 38% in 2010. The hard work we are doing to retain more women in our workforce by promoting flexible working, women’s networks, job shares and maternity and paternity support is paying benefit and will remain a focus area.",Yes,None,Yes,1.0,"Individual, Organizational",Direct Causal Link,Organizational -> Individual,Organizational: The company ('we'/'our') implementing retention policies and programs; Individual: Women managers and employees who are being retained in the workforce,"[Organizational -> Individual] The company's implementation of specific policies (flexible working, networks, job shares, parental support) directly caused increased retention of women, resulting in higher percentage of women managers.",No,1.0,N/A,N/A,N/A,,N/A,No,0.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Individual, Organizational",Direct Causal Link,Organizational -> Individual,"Organizational: The entity 'we' represents the company, undertaking 'hard work' and implementing policies like flexible working and women's networks.; Individual: The 'women' and 'managers' in the workforce are specific individuals whose retention and percentage increase are directly influenced by the organizational policies.",[Organizational -> Individual] The organization's efforts to promote flexible working and support systems are directly leading to the retention and increased percentage of women managers.
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_30.pdf,"In 2014 we paid particular attention to mental health initiatives. The rising incidence of mental ill health in the UK is reflected in our absence data. Help and support on nutrition, sleep, exercise and mindfulness all improve the day-to-day well-being of employees. A robust framework with support tools is now in place and is being rolled out across the organisation.",Yes,Environmental and Societal,Yes,0.9,"Individual, Organizational",Direct Causal Link,Organizational -> Individual,Organizational: The company/organization that is implementing mental health initiatives and rolling out a support framework; Individual: The employees who receive support and experience improved well-being,[Organizational -> Individual] An organization's implementation of mental health initiatives and support framework directly improves the well-being of individual employees.,No,1.0,N/A,N/A,N/A,,N/A,Yes,0.9,"Individual, Organizational",Direct Causal Link,Organizational -> Individual,Organizational: The text discusses initiatives and frameworks implemented within the organization.; Individual: The focus on employees' mental health and well-being indicates individual-level impacts.,[Organizational -> Individual] The organization's mental health initiatives enhance employees' day-to-day well-being.,Yes,1.0,"Environmental and Societal, Individual, Organizational",Mixed/Complex Pattern,"Environmental and Societal -> Individual -> Organizational, then Organizational -> Individual","Environmental and Societal: 'The rising incidence of mental ill health in the UK' refers to a widespread societal trend or system impacting the general population.; Individual: 'Employees' and their 'day-to-day well-being' refer to specific persons within the organization.; Organizational: 'We' (the company), 'our absence data', 'mental health initiatives', and 'a robust framework' refer to a single organization's actions, internal units, and data.","[Environmental and Societal -> Individual -> Organizational, then Organizational -> Individual] Societal mental health issues impact employees and are reflected in organizational data, prompting the organization to provide support that improves employee well-being."
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_30.pdf,We believe that business can only flourish in societies where human rights are protected and respected. We recognise that business has the responsibility to respect human rights and has the ability to contribute to a positive impact on human rights.,Yes,N/A,No,N/A,N/A,N/A,N/A,,N/A,No,1.0,N/A,N/A,N/A,,N/A,No,0.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Environmental and Societal, Inter-Organizational / Sector",Direct Causal Link,Environmental and Societal -> Inter-Organizational / Sector,"Environmental and Societal: The text references 'societies' and the protection/respect of 'human rights', which are systems at the societal level.; Inter-Organizational / Sector: The term 'business' is used in a general sense, referring to the business sector or the collective of organizations, rather than a single entity.",[Environmental and Societal -> Inter-Organizational / Sector] The flourishing of business is directly dependent on societies protecting and respecting human rights.
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_30.pdf,"There is therefore both a business and a moral case for ensuring that human rights are upheld across our operations and our value chain. In giving effect to our Human Rights Policy Statement, we continue to raise awareness, build capacity and engage with others to address root causes and provide remedies where needed.",Yes,N/A,No,0.9,N/A,N/A,N/A,,N/A,No,1.0,N/A,N/A,N/A,,N/A,No,0.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Environmental and Societal, Inter-Organizational / Sector, Organizational",Causal Chain,Organizational -> Inter-Organizational / Sector -> Environmental and Societal,"Organizational: The term 'we' refers to a single organization implementing a Human Rights Policy Statement and taking actions.; Inter-Organizational / Sector: The organization's actions extend 'across our value chain' and involve 'engage with others', indicating interaction with other organizations or industry groups.; Environmental and Societal: 'Human rights' are a societal-level concern, and the actions aim to 'address root causes and provide remedies' which impact the broader community and societal systems.",[Organizational -> Inter-Organizational / Sector -> Environmental and Societal] An organization engages with its value chain and other entities to address human rights issues and provide remedies.
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_30.pdf,"In 2014 we strengthened the enhancing livelihoods ambition of the USLP. An integral part of this is our implementation of the UN Guiding Principle on Business and Human Rights and our public reporting on this. We also committed to enhancing access to training and skills for women and to advancing women’s rights. A key aspect of this has been our safety programme for women and girls, with the involvement of men and boys, which we have begun at our tea plantation in Kericho, Kenya, in response to reports of sexual harassment in 2013. The programme is being rolled out to other locations. More information on our progress on women’s rights is in the Society section on pages 22 to 24, with full details to be published in our Sustainable Living Report 2014 which will be found on www.unilever.com/sustainable-living in May 2015.",No,Individual,Yes,1.0,"Environmental and Societal, Individual, Organizational",Direct Causal Link,Organizational -> Individual,"Organizational: Unilever as a company implementing programs and commitments; Environmental and Societal: UN Guiding Principles on Business and Human Rights as a macro-level framework; Individual: Women, girls, men and boys affected by Unilever's safety program","[Organizational -> Individual] Unilever implemented a safety program for women and girls at their tea plantation in Kenya, directly affecting individuals through corporate action.",Yes,1.0,"Environmental and Societal, Organizational",Direct Causal Link,Organizational -> Environmental and Societal,Organizational: Unilever is implementing programs and reporting on business and human rights.; Environmental and Societal: The program addresses societal issues like women's rights and sexual harassment.,[Organizational -> Environmental and Societal] Unilever's safety programme for women and girls addresses societal issues like sexual harassment.,Yes,0.9,"Environmental and Societal, Organizational",Direct Causal Link,Organizational -> Environmental and Societal,"Organizational: The text discusses Unilever's initiatives and programs, which are actions taken by a specific organization.; Environmental and Societal: The initiatives aim to enhance women's rights and safety, impacting societal-level systems.",[Organizational -> Environmental and Societal] Unilever's safety program for women and girls aims to enhance women's rights in response to harassment reports.,Yes,1.0,"Environmental and Societal, Individual, Organizational",Mixed/Complex Pattern,"[Environmental and Societal, Individual] -> Organizational -> Individual","Individual: Refers to 'women and girls', 'men and boys' who are direct participants and beneficiaries, and 'reports of sexual harassment' which originate from or affect individuals.; Organizational: Refers to 'we' (Unilever) as the corporate entity taking action and its 'tea plantation' as an internal operational unit.; Environmental and Societal: Refers to the 'UN Guiding Principle on Business and Human Rights', a global societal-level framework influencing corporate conduct.","[Environmental and Societal, Individual] -> Organizational -> Individual] Societal principles (UNGP) and individual reports of harassment converged, prompting Unilever to implement a safety program impacting individuals."
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_31.pdf,"This Strategic Report lays out how Unilever’s business works, the highlights of 2014 and the underlying importance of the Unilever Sustainable Living Plan (USLP), to ensure that our business will remain relevant to future generations of consumers and investors. The following pages reveal how this adds up to sustainable value for shareholders.",Yes,None,Yes,0.8,"Individual, Organizational",Direct Causal Link,Organizational -> Individual,Organizational: Unilever and its Sustainable Living Plan (USLP) represent a single company and its internal strategy.; Individual: Future generations of consumers and investors are individuals or informal groups.,"[Organizational -> Individual] Unilever's Sustainable Living Plan ensures the company remains relevant to future generations of consumers and investors, creating sustainable value for shareholders.",No,1.0,N/A,N/A,N/A,,N/A,No,0.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Individual, Organizational",Direct Causal Link,Organizational -> Individual,"Organizational: Unilever's business and its Unilever Sustainable Living Plan (USLP) are classified as a single organization and its internal strategic initiative.; Individual: Future generations of consumers, investors, and shareholders are identified as specific individuals or informal groups.",[Organizational -> Individual] Unilever's Sustainable Living Plan and its business relevance add up to sustainable value for shareholders.
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_31.pdf,"At Unilever we look to the future and what the consumer of tomorrow will need. This has inevitably drawn us to increase our business in emerging markets where population and consumption growth offer attractive opportunities. In 2014, 57% of our turnover was generated in emerging markets.",Yes,N/A,No,N/A,N/A,N/A,N/A,,N/A,No,1.0,N/A,N/A,N/A,,N/A,No,0.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Environmental and Societal, Organizational",Causal Chain,Environmental and Societal -> Organizational -> Environmental and Societal,"Organizational: Unilever is identified as a single company, making strategic decisions and expanding its business operations.; Environmental and Societal: Emerging markets, population growth, and consumption growth are described as societal-level systems and trends influencing the company.",[Environmental and Societal -> Organizational -> Environmental and Societal] Population and consumption growth in emerging markets offers opportunities that draw Unilever to increase its business in those markets.
